return_id,order_id,customer_id,product_id,return_date,return_reason,quantity_returned,refund_amount
103,729,11426,369.0,2023-06-25 10:21:09.215985,Defective,1.0,289.46
104,743,9509,794.0,2023-11-21 01:07:05.257774,Wrong Item,2.0,998.21
105,743,9509,83.0,2023-11-13 01:07:05.257774,Did not match description,1.0,1345.45
106,743,9509,133.0,2023-11-03 01:07:05.257774,Wrong Item,3.0,1532.88
108,767,4677,699.0,2023-07-29 07:31:40.603264,Did not match description,1.0,780.25
109,767,4677,41.0,2023-07-15 07:31:40.603264,Wrong Item,2.0,784.18
110,768,6834,477.0,2022-09-13 08:00:37.521785,Did not match description,2.0,4014.5
111,768,6834,303.0,2022-09-11 08:00:37.521785,Changed Mind,1.0,180.91
112,768,6834,7.0,2022-09-07 08:00:37.521785,Changed Mind,1.0,1235.64
113,769,16683,422.0,2023-11-01 20:57:16.506038,Did not match description,1.0,2650.68
114,769,16683,577.0,2023-10-22 20:57:16.506038,Did not match description,1.0,449.04
119,799,17970,903.0,2023-05-03 15:23:38.902291,Wrong Item,4.0,5880.52
121,841,3267,968.0,2021-08-19 08:10:33.921742,Did not match description,4.0,223.45
122,841,3267,256.0,2021-08-21 08:10:33.921742,Did not match description,1.0,1884.08
123,841,3267,524.0,2021-09-07 08:10:33.921742,Defective,1.0,1719.54
129,897,11572,282.0,2022-06-20 07:28:39.246436,Wrong Item,1.0,677.85
130,897,11572,204.0,2022-06-09 07:28:39.246436,Wrong Item,1.0,344.4
133,913,13259,476.0,2024-01-11 18:28:58.684436,Did not match description,2.0,408.62
134,913,13259,321.0,2024-01-23 18:28:58.684436,Did not match description,1.0,903.32
135,913,13259,261.0,2024-01-19 18:28:58.684436,Changed Mind,1.0,314.78
136,913,13259,737.0,2024-01-25 18:28:58.684436,Wrong Item,1.0,349.37
137,913,13259,208.0,2024-01-15 18:28:58.684436,Changed Mind,1.0,574.14
150,974,19554,11.0,2024-01-22 03:34:20.612329,Wrong Item,2.0,672.46
151,974,19554,61.0,2024-01-03 03:34:20.612329,Did not match description,1.0,198.56
152,974,19554,575.0,2024-01-24 03:34:20.612329,Changed Mind,4.0,2525.15
156,1003,4515,116.0,2023-07-17 23:48:31.602448,Wrong Item,1.0,1875.34
157,1003,4515,737.0,2023-06-29 23:48:31.602448,Defective,1.0,349.37
158,1013,6313,773.0,2022-10-22 10:54:08.413842,Changed Mind,1.0,1612.91
159,1013,6313,710.0,2022-10-14 10:54:08.413842,Defective,2.0,1267.34
160,1013,6313,147.0,2022-10-09 10:54:08.413842,Changed Mind,1.0,327.57
161,1013,6313,945.0,2022-10-09 10:54:08.413842,Changed Mind,3.0,342.29
164,1027,1039,727.0,2022-02-28 22:05:20.423634,Wrong Item,1.0,238.28
165,1027,1039,56.0,2022-02-25 22:05:20.423634,Defective,1.0,64.01
166,1027,1039,21.0,2022-03-01 22:05:20.423634,Wrong Item,1.0,1853.24
167,1027,1039,577.0,2022-03-22 22:05:20.423634,Changed Mind,1.0,359.23
169,1038,2936,722.0,2023-02-14 13:00:32.160497,Did not match description,2.0,2693.24
170,1038,2936,730.0,2023-02-02 13:00:32.160497,Did not match description,1.0,1639.85
171,1041,14071,360.0,2023-06-06 21:11:46.236588,Did not match description,1.0,1196.07
172,1041,14071,186.0,2023-05-31 21:11:46.236588,Changed Mind,1.0,716.14
173,1046,4730,561.0,2024-01-26 16:08:50.401203,Defective,1.0,546.29
174,1046,4730,446.0,2024-01-15 16:08:50.401203,Defective,1.0,353.94
178,1088,19812,632.0,2023-11-17 18:35:17.284430,Did not match description,2.0,3637.56
187,1148,3912,227.0,2023-10-02 22:08:59.293467,Defective,1.0,204.98
188,1148,3912,836.0,2023-09-30 22:08:59.293467,Wrong Item,1.0,1022.78
189,1148,3912,200.0,2023-10-01 22:08:59.293467,Defective,1.0,181.65
193,1218,3883,524.0,2023-09-05 18:12:45.207052,Did not match description,1.0,1719.54
194,1218,3883,518.0,2023-09-08 18:12:45.207052,Wrong Item,1.0,570.9
201,1255,9887,137.0,2023-03-21 08:19:47.161915,Changed Mind,1.0,1645.22
202,1255,9887,552.0,2023-03-12 08:19:47.161915,Did not match description,1.0,1742.4
213,1334,2635,983.0,2023-01-06 02:24:23.085206,Wrong Item,1.0,2437.64
215,1351,18024,292.0,2023-01-04 10:18:55.729549,Wrong Item,3.0,2656.88
220,1403,5316,183.0,2023-05-09 07:22:35.291252,Did not match description,1.0,176.28
221,1403,5316,62.0,2023-05-02 07:22:35.291252,Changed Mind,4.0,5392.44
222,1406,4334,812.0,2022-04-16 17:37:20.473636,Defective,2.0,1714.25
223,1406,4334,966.0,2022-04-17 17:37:20.473636,Did not match description,1.0,195.2
224,1413,18999,143.0,2021-12-30 23:49:13.039701,Wrong Item,1.0,563.74
225,1413,18999,3.0,2021-12-01 23:49:13.039701,Wrong Item,4.0,1233.96
226,1413,18999,73.0,2021-12-23 23:49:13.039701,Changed Mind,1.0,1228.88
227,1413,18999,296.0,2021-12-16 23:49:13.039701,Did not match description,1.0,320.19
228,1414,10923,71.0,2023-06-20 08:11:22.574735,Did not match description,2.0,1768.56
229,1414,10923,888.0,2023-06-22 08:11:22.574735,Changed Mind,1.0,324.27
239,1472,19298,745.0,2023-01-31 15:35:04.910381,Wrong Item,5.0,7232.9
240,1472,19298,208.0,2023-01-28 15:35:04.910381,Wrong Item,1.0,574.14
245,1496,11481,86.0,2021-07-26 16:25:18.745080,Changed Mind,1.0,171.3
246,1496,11481,61.0,2021-07-19 16:25:18.745080,Did not match description,1.0,233.6
247,1547,6496,109.0,2023-10-17 18:32:18.749804,Defective,4.0,2445.44
252,1658,9919,107.0,2023-09-16 05:48:21.848759,Changed Mind,1.0,66.33
254,1689,9912,500.0,2023-06-04 04:57:37.949737,Changed Mind,3.0,7115.07
255,1689,9912,756.0,2023-05-22 04:57:37.949737,Defective,2.0,527.17
256,1701,9108,34.0,2023-04-09 10:05:32.180381,Changed Mind,1.0,443.86
257,1701,9108,528.0,2023-04-05 10:05:32.180381,Did not match description,1.0,1667.59
260,1730,9699,31.0,2023-08-08 12:28:17.632921,Wrong Item,1.0,70.31
261,1730,9699,464.0,2023-08-11 12:28:17.632921,Changed Mind,2.0,749.11
265,1745,510,346.0,2023-11-14 22:37:33.081914,Wrong Item,1.0,138.2
277,1801,13663,769.0,2023-12-09 05:28:50.978868,Did not match description,2.0,957.12
280,1814,15205,530.0,2023-11-29 16:40:32.278919,Defective,1.0,1501.66
281,1814,15205,598.0,2023-12-23 16:40:32.278919,Wrong Item,2.0,1322.97
282,1815,14777,112.0,2023-03-20 03:12:17.705719,Did not match description,3.0,7106.67
292,1899,169,974.0,2023-10-26 12:41:27.169642,Changed Mind,1.0,1377.46
293,1899,169,341.0,2023-10-12 12:41:27.169642,Did not match description,2.0,128.94
297,1955,16568,240.0,2023-03-23 04:53:41.502941,Did not match description,2.0,1194.94
298,1955,16568,352.0,2023-04-18 04:53:41.502941,Did not match description,1.0,856.51
301,2005,2875,535.0,2023-06-01 02:27:01.537350,Defective,4.0,507.18
302,2005,2875,859.0,2023-05-25 02:27:01.537350,Defective,3.0,4247.88
305,2046,1715,928.0,2022-10-21 01:43:36.631154,Wrong Item,1.0,1826.37
311,2070,18585,939.0,2023-09-14 08:53:21.192454,Changed Mind,3.0,3732.78
312,2071,12301,171.0,2024-01-01 05:13:52.289688,Changed Mind,1.0,302.86
313,2071,12301,10.0,2024-01-14 05:13:52.289688,Wrong Item,3.0,551.67
314,2085,19900,653.0,2022-12-27 07:50:50.958311,Changed Mind,1.0,240.29
315,2085,19900,587.0,2022-12-06 07:50:50.958311,Did not match description,2.0,285.85
316,2085,19900,869.0,2022-12-25 07:50:50.958311,Wrong Item,3.0,1100.58
317,2085,19900,915.0,2022-12-15 07:50:50.958311,Defective,1.0,2283.14
321,2101,4367,605.0,2023-07-16 14:27:42.856327,Defective,1.0,248.12
322,2101,4367,48.0,2023-07-22 14:27:42.856327,Did not match description,1.0,1111.28
323,2106,5370,685.0,2023-08-06 11:55:32.087505,Changed Mind,3.0,464.37
324,2106,5370,914.0,2023-08-18 11:55:32.087505,Wrong Item,2.0,1350.68
328,2120,9613,366.0,2021-07-25 06:06:41.301364,Wrong Item,1.0,976.97
335,2163,80,455.0,2023-08-22 16:31:41.554589,Wrong Item,1.0,357.86
336,2163,80,983.0,2023-09-13 16:31:41.554589,Changed Mind,1.0,2437.64
349,2231,17747,186.0,2022-10-27 19:19:44.726174,Wrong Item,1.0,716.14
350,2238,12590,452.0,2022-10-25 11:55:34.927524,Wrong Item,1.0,1746.27
351,2241,10442,542.0,2023-07-22 09:55:39.018425,Wrong Item,1.0,152.45
352,2241,10442,137.0,2023-07-10 09:55:39.018425,Wrong Item,3.0,4442.09
355,2297,16127,925.0,2023-02-01 19:02:49.731893,Changed Mind,5.0,2558.72
356,2297,16127,31.0,2023-01-09 19:02:49.731893,Defective,1.0,78.12
357,2323,6602,344.0,2023-06-22 20:25:28.269573,Did not match description,1.0,336.66
358,2323,6602,558.0,2023-06-26 20:25:28.269573,Did not match description,1.0,386.45
359,2323,6602,678.0,2023-06-15 20:25:28.269573,Did not match description,3.0,1253.67
360,2335,9174,804.0,2023-07-15 01:23:05.586206,Changed Mind,2.0,177.82
361,2335,9174,976.0,2023-07-29 01:23:05.586206,Did not match description,1.0,1465.4
368,2420,3328,974.0,2023-11-16 20:47:25.469552,Defective,1.0,1530.51
369,2426,3068,701.0,2023-08-05 12:52:43.246013,Defective,2.0,205.3
370,2426,3068,545.0,2023-08-11 12:52:43.246013,Wrong Item,3.0,165.63
371,2426,3068,681.0,2023-08-02 12:52:43.246013,Defective,1.0,169.06
375,2452,811,643.0,2024-01-06 16:10:23.539999,Defective,2.0,573.26
376,2452,811,217.0,2024-01-02 16:10:23.539999,Defective,1.0,1380.63
377,2452,811,299.0,2024-01-02 16:10:23.539999,Wrong Item,2.0,1827.22
378,2452,811,612.0,2023-12-28 16:10:23.539999,Wrong Item,1.0,205.3
382,2506,940,225.0,2023-11-11 18:07:42.099232,Did not match description,2.0,1877.92
397,2651,7947,939.0,2022-11-30 09:52:46.124432,Did not match description,1.0,1244.26
398,2651,7947,808.0,2022-11-29 09:52:46.124432,Did not match description,5.0,4525.49
399,2651,7947,337.0,2022-12-22 09:52:46.124432,Wrong Item,5.0,3648.9
400,2654,15464,658.0,2023-12-20 12:10:01.092773,Changed Mind,1.0,824.2
402,2697,11616,611.0,2023-12-07 01:44:25.362762,Defective,1.0,55.13
403,2697,11616,976.0,2023-12-02 01:44:25.362762,Changed Mind,4.0,5861.6
404,2697,11616,361.0,2023-12-24 01:44:25.362762,Wrong Item,1.0,66.04
414,2751,6722,581.0,2023-12-21 04:28:40.091810,Defective,3.0,1501.87
415,2751,6722,620.0,2023-12-27 04:28:40.091810,Wrong Item,1.0,1331.27
416,2751,6722,563.0,2024-01-17 04:28:40.091810,Did not match description,1.0,579.67
428,2874,9738,450.0,2023-09-25 17:24:21.128415,Did not match description,4.0,559.66
431,2892,4183,828.0,2023-11-27 06:10:47.327246,Defective,1.0,1328.58
432,2914,4782,150.0,2022-06-22 12:13:14.871081,Wrong Item,1.0,1236.32
433,2929,5021,776.0,2023-05-12 07:47:05.755062,Wrong Item,2.0,3412.54
434,2929,5021,994.0,2023-06-01 07:47:05.755062,Changed Mind,3.0,248.4
435,2929,5021,609.0,2023-06-01 07:47:05.755062,Did not match description,1.0,131.72
440,2947,13035,463.0,2022-10-15 01:39:32.815430,Wrong Item,1.0,1250.19
441,2947,13035,982.0,2022-11-05 01:39:32.815430,Changed Mind,1.0,1975.14
444,2972,9540,703.0,2022-12-25 06:06:54.311086,Did not match description,1.0,357.5
458,3117,2391,928.0,2023-10-31 10:21:48.200273,Did not match description,1.0,1826.37
464,3230,8772,524.0,2023-11-29 09:13:19.858585,Defective,1.0,1719.54
465,3230,8772,706.0,2023-11-17 09:13:19.858585,Did not match description,3.0,3781.8
466,3230,8772,862.0,2023-11-29 09:13:19.858585,Changed Mind,1.0,487.61
467,3230,8772,625.0,2023-11-30 09:13:19.858585,Defective,2.0,337.8
468,3230,8772,82.0,2023-12-08 09:13:19.858585,Did not match description,1.0,488.79
471,3255,15569,932.0,2023-03-23 09:25:15.353099,Wrong Item,1.0,269.21
472,3255,15569,230.0,2023-03-11 09:25:15.353099,Changed Mind,1.0,207.67
479,3328,9506,585.0,2021-05-20 08:31:21.745312,Wrong Item,1.0,193.0
480,3328,9506,133.0,2021-05-27 08:31:21.745312,Did not match description,1.0,574.83
483,3347,19504,769.0,2023-02-09 10:49:42.212210,Defective,1.0,478.56
484,3347,19504,469.0,2023-02-03 10:49:42.212210,Defective,1.0,535.05
485,3347,19504,952.0,2023-01-24 10:49:42.212210,Wrong Item,1.0,1837.2
486,3347,19504,562.0,2023-02-08 10:49:42.212210,Wrong Item,1.0,851.65
487,3347,19504,579.0,2023-02-09 10:49:42.212210,Wrong Item,1.0,421.56
490,3364,17492,40.0,2023-10-27 16:49:10.793938,Wrong Item,1.0,2712.38
491,3372,8403,621.0,2023-06-07 06:11:57.219014,Changed Mind,3.0,4616.85
492,3372,8403,356.0,2023-06-07 06:11:57.219014,Did not match description,5.0,1131.45
493,3372,8403,471.0,2023-05-29 06:11:57.219014,Wrong Item,1.0,414.53
494,3373,123,116.0,2023-10-28 12:18:29.165460,Wrong Item,4.0,6751.22
495,3373,123,647.0,2023-11-10 12:18:29.165460,Defective,1.0,326.72
496,3373,123,655.0,2023-10-31 12:18:29.165460,Wrong Item,1.0,327.74
497,3373,123,263.0,2023-10-26 12:18:29.165460,Defective,1.0,571.7
498,3380,6646,952.0,2023-02-22 04:38:37.865181,Changed Mind,1.0,1469.76
499,3380,6646,849.0,2023-02-20 04:38:37.865181,Did not match description,1.0,2379.67
501,3413,19032,164.0,2022-11-28 16:28:46.115478,Did not match description,5.0,999.05
502,3413,19032,726.0,2022-10-31 16:28:46.115478,Wrong Item,1.0,239.24
503,3413,19032,797.0,2022-11-26 16:28:46.115478,Defective,1.0,2200.12
507,3450,16620,465.0,2022-04-21 16:24:46.911446,Defective,4.0,2969.83
508,3459,5510,510.0,2024-01-18 15:13:21.540480,Did not match description,1.0,144.94
509,3459,5510,583.0,2023-12-28 15:13:21.540480,Did not match description,2.0,4731.12
510,3459,5510,791.0,2024-01-21 15:13:21.540480,Did not match description,1.0,473.68
511,3481,14062,530.0,2023-10-19 22:32:33.488519,Changed Mind,1.0,1501.66
519,3535,18878,186.0,2023-04-23 03:29:13.015472,Changed Mind,1.0,716.14
520,3535,18878,968.0,2023-04-27 03:29:13.015472,Changed Mind,1.0,65.72
521,3535,18878,988.0,2023-04-28 03:29:13.015472,Defective,1.0,159.3
522,3535,18878,918.0,2023-04-30 03:29:13.015472,Changed Mind,1.0,85.13
523,3535,18878,523.0,2023-04-29 03:29:13.015472,Wrong Item,1.0,344.72
526,3559,3528,646.0,2023-04-07 20:43:21.327385,Defective,2.0,1297.76
527,3559,3528,472.0,2023-04-02 20:43:21.327385,Defective,1.0,530.84
530,3592,12102,150.0,2023-10-22 19:32:47.996058,Wrong Item,1.0,1236.32
532,3599,14470,637.0,2022-12-08 18:12:19.173188,Defective,3.0,1545.81
541,3693,7101,295.0,2022-06-23 03:08:03.069993,Did not match description,1.0,1493.44
542,3693,7101,658.0,2022-06-20 03:08:03.069993,Defective,2.0,1939.3
543,3693,7101,465.0,2022-06-03 03:08:03.069993,Did not match description,1.0,873.48
544,3693,7101,537.0,2022-06-05 03:08:03.069993,Defective,1.0,1930.53
545,3698,9960,507.0,2023-01-29 20:59:25.742243,Wrong Item,3.0,2611.47
546,3698,9960,188.0,2023-02-15 20:59:25.742243,Did not match description,4.0,409.0
563,3776,17901,207.0,2023-10-24 03:03:07.881966,Wrong Item,1.0,448.57
564,3776,17901,83.0,2023-11-09 03:03:07.881966,Did not match description,1.0,1345.45
565,3779,3111,857.0,2023-01-20 15:44:11.297358,Wrong Item,2.0,714.66
566,3779,3111,133.0,2023-02-08 15:44:11.297358,Did not match description,1.0,638.7
567,3779,3111,87.0,2023-02-03 15:44:11.297358,Did not match description,1.0,526.93
572,3827,19668,70.0,2023-05-28 18:03:09.806210,Wrong Item,1.0,958.17
576,3895,15318,947.0,2023-11-13 19:22:05.018458,Did not match description,1.0,1355.53
577,3895,15318,121.0,2023-10-31 19:22:05.018458,Defective,2.0,1566.44
578,3895,15318,618.0,2023-11-24 19:22:05.018458,Wrong Item,1.0,160.36
583,3935,5759,49.0,2023-11-01 01:13:23.356277,Did not match description,1.0,248.92
584,3935,5759,528.0,2023-10-26 01:13:23.356277,Defective,1.0,1667.59
585,3948,19827,565.0,2023-12-10 11:32:50.343213,Wrong Item,3.0,124.83
586,3955,17139,608.0,2022-05-02 15:25:12.444494,Changed Mind,1.0,283.36
587,3955,17139,720.0,2022-05-14 15:25:12.444494,Defective,1.0,1266.55
602,4097,19591,947.0,2023-03-01 22:17:29.480868,Did not match description,3.0,4518.42
605,4100,2844,972.0,2023-01-22 22:57:21.709003,Changed Mind,1.0,71.02
606,4100,2844,226.0,2023-02-01 22:57:21.709003,Defective,4.0,5827.92
610,4119,2222,450.0,2022-09-21 07:15:17.365774,Did not match description,1.0,155.46
611,4119,2222,379.0,2022-10-11 07:15:17.365774,Wrong Item,1.0,315.13
618,4195,1769,232.0,2023-12-16 17:31:35.062549,Wrong Item,5.0,11073.15
619,4195,1769,678.0,2024-01-02 17:31:35.062549,Defective,1.0,417.89
622,4203,17991,428.0,2022-09-30 04:38:14.818571,Did not match description,1.0,1424.37
629,4238,4348,565.0,2023-09-11 19:44:21.422945,Changed Mind,2.0,83.22
642,4388,15925,420.0,2022-08-26 10:14:30.427285,Wrong Item,1.0,2061.65
644,4393,12877,650.0,2023-09-01 01:09:27.304976,Defective,1.0,344.85
645,4420,734,552.0,2023-10-21 09:38:15.820377,Defective,1.0,1393.92
659,4560,5448,186.0,2022-08-09 01:13:14.966374,Defective,1.0,716.14
674,4627,18650,138.0,2023-08-17 10:38:47.518976,Wrong Item,3.0,390.54
675,4627,18650,932.0,2023-08-14 10:38:47.518976,Defective,1.0,215.37
676,4632,3752,881.0,2023-04-13 23:44:55.135498,Defective,1.0,398.85
677,4658,11865,587.0,2022-07-10 04:20:54.616138,Changed Mind,1.0,151.33
678,4658,11865,305.0,2022-06-29 04:20:54.616138,Wrong Item,1.0,471.71
680,4676,880,720.0,2023-08-28 06:03:36.202771,Did not match description,2.0,2533.1
681,4681,12517,835.0,2023-04-22 05:31:38.011760,Wrong Item,1.0,1381.99
689,4723,11864,646.0,2022-12-20 21:11:43.337800,Wrong Item,1.0,648.88
690,4723,11864,475.0,2022-11-25 21:11:43.337800,Defective,1.0,419.27
691,4724,11505,442.0,2023-12-11 03:40:26.611351,Did not match description,1.0,248.9
692,4740,13428,484.0,2023-07-09 15:54:50.639094,Did not match description,1.0,341.57
693,4740,13428,242.0,2023-07-26 15:54:50.639094,Defective,2.0,438.88
694,4740,13428,113.0,2023-07-07 15:54:50.639094,Did not match description,1.0,301.74
695,4740,13428,531.0,2023-07-07 15:54:50.639094,Wrong Item,1.0,2331.94
698,4751,14346,623.0,2023-08-15 14:01:54.563487,Wrong Item,1.0,958.09
699,4752,11718,91.0,2021-07-21 23:22:09.908200,Wrong Item,1.0,658.55
700,4752,11718,712.0,2021-07-18 23:22:09.908200,Defective,1.0,313.97
705,4793,1378,175.0,2022-04-22 17:16:42.114068,Did not match description,5.0,741.0
706,4793,1378,920.0,2022-05-07 17:16:42.114068,Wrong Item,1.0,1706.2
709,4797,1121,147.0,2023-11-17 16:36:29.826885,Did not match description,1.0,363.97
710,4797,1121,400.0,2023-12-02 16:36:29.826885,Wrong Item,3.0,3335.1
716,4807,5162,77.0,2023-06-16 16:43:40.081876,Wrong Item,5.0,5645.55
719,4854,17418,432.0,2022-12-29 12:11:18.787235,Did not match description,1.0,251.5
720,4868,123,646.0,2023-10-19 08:41:28.694630,Wrong Item,4.0,2595.52
721,4871,19186,545.0,2022-12-18 10:31:52.177511,Wrong Item,1.0,55.21
730,4941,18849,594.0,2022-09-21 03:46:14.624081,Defective,1.0,399.73
731,4941,18849,832.0,2022-10-01 03:46:14.624081,Wrong Item,4.0,522.76
732,4941,18849,623.0,2022-09-30 03:46:14.624081,Wrong Item,1.0,958.09
733,4941,18849,883.0,2022-09-16 03:46:14.624081,Defective,1.0,538.09
736,4967,2005,333.0,2024-01-21 02:52:54.742601,Changed Mind,2.0,1219.6
737,4967,2005,321.0,2024-01-14 02:52:54.742601,Did not match description,1.0,903.32
738,4990,17654,528.0,2022-08-12 23:06:13.202236,Defective,1.0,1667.59
740,5000,16340,295.0,2022-06-19 10:18:17.514378,Wrong Item,4.0,5973.76
741,5021,15416,679.0,2023-02-26 17:14:27.391201,Changed Mind,1.0,1109.05
743,5031,13452,277.0,2023-01-13 10:18:30.433912,Wrong Item,1.0,824.12
744,5031,13452,254.0,2023-01-24 10:18:30.433912,Wrong Item,1.0,1066.87
745,5031,13452,803.0,2023-01-28 10:18:30.433912,Did not match description,1.0,332.24
746,5031,13452,390.0,2023-01-25 10:18:30.433912,Defective,1.0,132.77
749,5069,17574,827.0,2023-08-16 07:24:48.944678,Did not match description,5.0,6470.28
750,5069,17574,382.0,2023-08-09 07:24:48.944678,Wrong Item,1.0,295.37
751,5075,18153,452.0,2023-08-08 13:06:13.998979,Wrong Item,1.0,1940.3
753,5094,13693,452.0,2022-12-19 10:32:26.342360,Wrong Item,1.0,1649.26
756,5142,16113,408.0,2023-09-14 00:16:25.618662,Wrong Item,4.0,473.41
757,5142,16113,928.0,2023-09-25 00:16:25.618662,Wrong Item,1.0,1461.1
758,5142,16113,839.0,2023-09-18 00:16:25.618662,Did not match description,1.0,152.17
759,5142,16113,774.0,2023-09-16 00:16:25.618662,Did not match description,2.0,553.2
760,5142,16113,569.0,2023-09-14 00:16:25.618662,Changed Mind,1.0,2254.34
765,5159,14799,797.0,2023-10-07 21:59:40.592703,Changed Mind,1.0,2200.12
766,5159,14799,289.0,2023-10-28 21:59:40.592703,Did not match description,5.0,6029.73
767,5166,16609,788.0,2023-11-24 16:31:48.434576,Defective,1.0,242.84
768,5166,16609,733.0,2023-12-01 16:31:48.434576,Defective,1.0,290.75
769,5166,16609,879.0,2023-11-22 16:31:48.434576,Wrong Item,1.0,1529.95
770,5166,16609,859.0,2023-11-15 16:31:48.434576,Did not match description,4.0,7079.8
771,5178,4606,919.0,2023-06-08 21:06:10.293210,Changed Mind,3.0,7977.72
772,5178,4606,638.0,2023-06-20 21:06:10.293210,Changed Mind,1.0,31.78
773,5178,4606,312.0,2023-06-25 21:06:10.293210,Changed Mind,5.0,6914.85
774,5178,4606,170.0,2023-06-14 21:06:10.293210,Defective,2.0,688.42
775,5184,4889,757.0,2023-06-01 08:51:51.730212,Did not match description,2.0,219.84
776,5184,4889,292.0,2023-06-06 08:51:51.730212,Did not match description,2.0,1968.06
777,5184,4889,822.0,2023-05-20 08:51:51.730212,Did not match description,1.0,401.17
782,5215,10226,160.0,2023-11-15 21:36:12.534571,Changed Mind,5.0,11069.15
783,5224,12662,932.0,2022-12-19 02:19:09.983537,Defective,1.0,269.21
786,5246,12626,252.0,2021-04-08 17:54:18.693326,Changed Mind,1.0,171.13
787,5246,12626,934.0,2021-04-18 17:54:18.693326,Wrong Item,1.0,604.19
793,5315,10800,387.0,2023-12-22 15:13:47.568361,Did not match description,1.0,766.23
802,5390,5097,450.0,2023-02-28 01:16:13.079219,Wrong Item,1.0,139.91
803,5395,19972,352.0,2023-05-16 04:08:19.697694,Wrong Item,1.0,856.51
804,5395,19972,137.0,2023-05-17 04:08:19.697694,Did not match description,1.0,1645.22
805,5395,19972,922.0,2023-05-29 04:08:19.697694,Changed Mind,2.0,1798.06
808,5424,10943,852.0,2022-11-30 06:21:34.035573,Did not match description,3.0,477.22
819,5476,13985,535.0,2024-01-08 09:26:47.438102,Defective,2.0,238.67
820,5476,13985,976.0,2023-12-23 09:26:47.438102,Wrong Item,1.0,1465.4
821,5482,4514,48.0,2023-12-28 03:33:32.958849,Wrong Item,1.0,1307.39
823,5498,1562,849.0,2021-11-14 23:48:06.352562,Wrong Item,1.0,2379.67
828,5523,19015,988.0,2023-08-02 10:44:57.107700,Did not match description,4.0,637.2
829,5523,19015,460.0,2023-07-18 10:44:57.107700,Wrong Item,1.0,576.7
830,5527,3272,932.0,2022-07-19 08:05:17.285097,Defective,4.0,1076.84
831,5534,199,468.0,2022-02-08 10:30:48.555673,Changed Mind,1.0,378.9
832,5534,199,559.0,2022-02-08 10:30:48.555673,Did not match description,1.0,1652.88
833,5534,199,106.0,2022-01-25 10:30:48.555673,Did not match description,2.0,1194.66
834,5534,199,944.0,2022-02-10 10:30:48.555673,Did not match description,2.0,2497.36
