order_item_id,order_id,product_id,quantity,unit_price,discount,item_revenue,item_cost,item_profit
808,445,150,1,1236.32,0.0,1236.32,951.59,284.73
813,447,217,1,1380.63,0.0,1380.63,1224.43,156.2
815,448,400,1,1111.7,0.0,1111.7,829.56,282.14
816,449,418,1,1925.47,0.0,1925.47,1697.32,228.15
817,450,976,1,1465.4,0.0,1465.4,1316.42,148.98
819,451,564,1,2327.59,0.0,2327.59,1734.74,592.85
821,451,21,2,1853.24,555.97,3150.51,3083.66,66.85
833,459,524,1,1719.54,0.0,1719.54,1259.84,459.7
842,462,707,1,44.88,6.73,38.15,39.15,-1.0
865,475,673,1,923.6,92.36,831.24,699.47,131.77
869,478,543,2,2139.61,855.84,3423.38,3738.34,-314.96
871,479,553,1,1624.67,0.0,1624.67,1408.97,215.7
874,479,824,1,1275.72,0.0,1275.72,1053.65,222.07
881,485,533,2,884.83,353.93,1415.73,1280.88,134.85
893,493,450,1,155.46,0.0,155.46,126.32,29.14
894,494,426,1,1827.89,0.0,1827.89,1528.03,299.86
895,495,420,1,2061.65,0.0,2061.65,1613.21,448.44
908,503,477,3,2007.25,0.0,6021.75,4627.59,1394.16
909,503,160,1,2459.81,0.0,2459.81,1895.18,564.63
910,503,407,1,486.51,97.3,389.21,428.04,-38.83
917,508,171,1,302.86,0.0,302.86,217.43,85.43
918,509,545,1,55.21,0.0,55.21,47.31,7.9
928,513,254,1,1066.87,0.0,1066.87,895.57,171.3
929,513,387,1,766.23,0.0,766.23,627.48,138.75
930,514,288,1,1148.44,0.0,1148.44,851.25,297.19
942,519,686,1,1428.49,214.27,1214.22,1076.89,137.33
955,526,773,1,1612.91,0.0,1612.91,1439.4,173.51
957,527,835,1,1381.99,0.0,1381.99,1026.52,355.47
963,531,621,1,1538.95,0.0,1538.95,1196.18,342.77
964,532,531,5,2331.94,0.0,11659.7,8189.4,3470.3
965,532,587,1,168.15,0.0,168.15,120.26,47.89
967,533,231,2,750.59,0.0,1501.18,1122.16,379.02
971,535,952,1,1837.2,0.0,1837.2,1589.95,247.25
973,536,396,1,344.28,0.0,344.28,281.25,63.03
974,536,835,1,1381.99,0.0,1381.99,1026.52,355.47
978,538,107,2,73.7,0.0,147.4,116.76,30.64
989,543,537,1,1930.53,0.0,1930.53,1509.84,420.69
995,544,148,1,1892.03,0.0,1892.03,1474.38,417.65
999,546,553,1,1624.67,0.0,1624.67,1408.97,215.7
1000,546,354,1,1587.43,0.0,1587.43,1175.73,411.7
1004,547,360,1,1328.97,0.0,1328.97,1046.99,281.98
1018,554,865,1,1643.85,0.0,1643.85,1354.72,289.13
1025,557,452,1,1940.3,388.06,1552.24,1571.43,-19.19
1026,558,695,2,1729.78,0.0,3459.56,2661.4,798.16
1031,562,980,1,642.02,0.0,642.02,509.84,132.18
1035,565,776,1,1706.27,255.94,1450.33,1353.13,97.2
1036,566,256,1,1884.08,0.0,1884.08,1666.76,217.32
1040,567,439,1,640.58,0.0,640.58,497.12,143.46
1046,569,104,1,357.43,35.74,321.69,288.68,33.01
1047,569,550,2,1861.23,0.0,3722.46,2806.76,915.7
1051,570,249,2,2184.89,0.0,4369.78,3627.46,742.32
1053,572,550,2,1861.23,0.0,3722.46,2806.76,915.7
1056,574,537,2,1930.53,579.16,3281.9,3019.68,262.22
1058,575,452,1,1940.3,0.0,1940.3,1571.43,368.87
1060,575,812,1,1008.38,151.26,857.12,840.94,16.18
1079,581,400,1,1111.7,0.0,1111.7,829.56,282.14
1083,583,232,1,2214.63,0.0,2214.63,1742.33,472.3
1084,583,443,4,1597.84,0.0,6391.36,5646.52,744.84
1089,586,859,1,1769.95,0.0,1769.95,1358.11,411.84
1093,589,360,2,1328.97,0.0,2657.94,2093.98,563.96
1097,590,970,1,2657.09,0.0,2657.09,1898.9,758.19
1112,598,528,1,1667.59,0.0,1667.59,1258.7,408.89
1114,599,565,1,41.61,0.0,41.61,35.78,5.83
1115,599,783,1,1524.84,0.0,1524.84,1083.56,441.28
1121,602,679,1,1109.05,0.0,1109.05,954.99,154.06
1125,604,137,1,1645.22,164.52,1480.7,1220.51,260.19
1126,605,916,1,2034.18,0.0,2034.18,1592.89,441.29
1128,606,985,1,1374.96,0.0,1374.96,1051.02,323.94
1132,608,300,2,757.93,0.0,1515.86,1121.94,393.92
1134,610,33,1,188.06,0.0,188.06,160.3,27.76
1135,610,70,1,958.17,0.0,958.17,808.96,149.21
1136,611,622,1,2175.36,0.0,2175.36,1886.04,289.32
1141,613,141,1,31.24,0.0,31.24,25.3,5.94
1143,614,699,1,780.25,0.0,780.25,579.76,200.49
1147,615,454,1,2112.75,0.0,2112.75,1600.15,512.6
1169,626,712,1,313.97,0.0,313.97,225.35,88.62
1173,629,443,1,1597.84,0.0,1597.84,1411.63,186.21
1174,630,916,1,2034.18,0.0,2034.18,1592.89,441.29
1189,635,186,1,716.14,0.0,716.14,563.47,152.67
1204,642,716,1,642.64,0.0,642.64,537.99,104.65
1206,643,48,1,1307.39,196.11,1111.28,1166.26,-54.98
1208,644,679,2,1109.05,0.0,2218.1,1909.98,308.12
1211,645,300,1,757.93,0.0,757.93,560.97,196.96
1216,648,141,1,31.24,0.0,31.24,25.3,5.94
1220,650,434,1,1143.61,171.54,972.07,836.54,135.53
1222,651,83,1,1345.45,0.0,1345.45,1040.59,304.86
1243,662,835,2,1381.99,276.4,2487.58,2053.04,434.54
1244,662,660,1,83.53,0.0,83.53,74.35,9.18
1246,664,135,1,1266.46,0.0,1266.46,993.66,272.8
1247,665,709,1,1892.03,283.8,1608.23,1633.63,-25.4
1248,665,289,1,1339.94,0.0,1339.94,1201.54,138.4
1250,666,109,4,611.36,0.0,2445.44,1969.28,476.16
1253,668,83,1,1345.45,0.0,1345.45,1040.59,304.86
1260,672,141,1,31.24,0.0,31.24,25.3,5.94
1263,675,238,1,1033.06,103.31,929.75,871.23,58.52
1266,675,209,1,1601.65,0.0,1601.65,1181.04,420.61
1271,679,974,2,1530.51,0.0,3061.02,2348.7,712.32
1273,680,331,1,1753.58,0.0,1753.58,1309.24,444.34
1275,680,400,1,1111.7,0.0,1111.7,829.56,282.14
1279,681,439,1,640.58,0.0,640.58,497.12,143.46
1284,683,315,1,2110.45,316.57,1793.88,1708.6,85.28
1298,690,75,1,32.66,0.0,32.66,23.35,9.31
1299,690,735,1,1183.46,118.35,1065.11,925.63,139.48
1301,690,1,1,1748.8,349.76,1399.04,1488.27,-89.23
1304,691,560,4,1034.52,0.0,4138.08,2962.68,1175.4
1310,696,663,1,2368.25,473.65,1894.6,1824.8,69.8
1311,697,404,1,1238.79,0.0,1238.79,936.75,302.04
1314,698,934,1,604.19,0.0,604.19,457.03,147.16
1320,702,180,3,1463.94,439.18,3952.64,3741.09,211.55
1326,703,231,1,750.59,75.06,675.53,561.08,114.45
1327,704,360,1,1328.97,132.9,1196.07,1046.99,149.08
1330,706,141,1,31.24,3.12,28.12,25.3,2.82
1335,711,422,2,2650.68,0.0,5301.36,3751.16,1550.2
1345,716,524,1,1719.54,343.91,1375.63,1259.84,115.79
1347,718,735,1,1183.46,177.52,1005.94,925.63,80.31
1349,720,12,1,1266.22,0.0,1266.22,1077.6,188.62
1354,723,524,2,1719.54,343.91,3095.17,2519.68,575.49
1361,725,256,1,1884.08,0.0,1884.08,1666.76,217.32
1366,729,83,1,1345.45,201.82,1143.63,1040.59,103.04
1367,729,89,1,2097.21,209.72,1887.49,1836.59,50.9
1374,733,530,2,1501.66,0.0,3003.32,2390.98,612.34
1382,736,936,1,1579.11,157.91,1421.2,1124.88,296.32
1390,740,303,1,226.14,45.23,180.91,176.28,4.63
1396,743,83,1,1345.45,0.0,1345.45,1040.59,304.86
1419,753,699,1,780.25,0.0,780.25,579.76,200.49
1421,754,137,1,1645.22,0.0,1645.22,1220.51,424.71
1424,757,823,1,266.26,39.94,226.32,204.52,21.8
1427,758,812,1,1008.38,0.0,1008.38,840.94,167.44
1431,759,604,1,1648.85,0.0,1648.85,1181.49,467.36
1438,763,354,2,1587.43,0.0,3174.86,2351.46,823.4
1442,765,104,1,357.43,35.74,321.69,288.68,33.01
1444,767,699,1,780.25,0.0,780.25,579.76,200.49
1446,768,477,2,2007.25,0.0,4014.5,3085.06,929.44
1447,768,303,1,226.14,45.23,180.91,176.28,4.63
1448,768,531,2,2331.94,0.0,4663.88,3275.76,1388.12
1450,769,422,1,2650.68,0.0,2650.68,1875.58,775.1
1452,770,2,1,1330.71,0.0,1330.71,1189.18,141.53
1463,775,300,1,757.93,0.0,757.93,560.97,196.96
1469,781,983,1,2437.64,487.53,1950.11,1759.78,190.33
1476,786,640,2,960.89,0.0,1921.78,1576.88,344.9
1477,787,703,1,357.5,0.0,357.5,315.31,42.19
1480,787,906,3,221.38,0.0,664.14,595.77,68.37
1487,790,72,1,2071.99,0.0,2071.99,1756.54,315.45
1499,794,531,1,2331.94,0.0,2331.94,1637.88,694.06
1506,797,107,4,73.7,0.0,294.8,233.52,61.28
1507,798,40,2,2712.38,0.0,5424.76,3877.22,1547.54
1508,799,903,4,1470.13,0.0,5880.52,4972.4,908.12
1509,800,254,1,1066.87,0.0,1066.87,895.57,171.3
1514,803,637,2,515.27,0.0,1030.54,724.6,305.94
1515,804,298,1,2344.1,0.0,2344.1,1868.07,476.03
1520,808,331,1,1753.58,263.04,1490.54,1309.24,181.3
1521,808,531,1,2331.94,233.19,2098.75,1637.88,460.87
1524,810,438,1,2250.85,0.0,2250.85,1616.21,634.64
1526,810,650,1,405.7,0.0,405.7,286.08,119.62
1528,812,679,1,1109.05,0.0,1109.05,954.99,154.06
1536,816,776,1,1706.27,0.0,1706.27,1353.13,353.14
1540,819,354,1,1587.43,0.0,1587.43,1175.73,411.7
1541,819,225,1,938.96,0.0,938.96,720.12,218.84
1547,822,289,1,1339.94,133.99,1205.95,1201.54,4.41
1549,824,360,1,1328.97,199.35,1129.62,1046.99,82.63
1560,832,545,3,55.21,0.0,165.63,141.93,23.7
1561,832,112,2,2368.89,0.0,4737.78,3718.4,1019.38
1569,837,209,1,1601.65,0.0,1601.65,1181.04,420.61
1577,841,256,1,1884.08,0.0,1884.08,1666.76,217.32
1578,841,524,1,1719.54,0.0,1719.54,1259.84,459.7
1579,842,561,1,546.29,0.0,546.29,464.54,81.75
1590,847,407,2,486.51,0.0,973.02,856.08,116.94
1596,852,942,1,2011.46,0.0,2011.46,1589.07,422.39
1601,856,886,3,1944.72,0.0,5834.16,4639.35,1194.81
1603,858,217,4,1380.63,0.0,5522.52,4897.72,624.8
1604,858,503,1,708.07,106.21,601.86,598.34,3.52
1608,860,934,1,604.19,0.0,604.19,457.03,147.16
1619,867,698,4,1649.18,0.0,6596.72,5012.56,1584.16
1620,868,914,2,675.34,0.0,1350.68,1043.12,307.56
1623,869,561,1,546.29,0.0,546.29,464.54,81.75
1628,871,936,3,1579.11,0.0,4737.33,3374.64,1362.69
1631,874,983,1,2437.64,0.0,2437.64,1759.78,677.86
1634,875,31,1,78.12,0.0,78.12,61.65,16.47
1635,876,716,1,642.64,0.0,642.64,537.99,104.65
1650,887,564,4,2327.59,0.0,9310.36,6938.96,2371.4
1651,888,258,1,2316.4,0.0,2316.4,1819.92,496.48
1655,891,926,2,1235.92,0.0,2471.84,1819.56,652.28
1664,896,37,1,982.03,196.41,785.62,817.19,-31.57
1666,897,835,1,1381.99,0.0,1381.99,1026.52,355.47
1673,902,171,1,302.86,0.0,302.86,217.43,85.43
1682,906,180,1,1463.94,0.0,1463.94,1247.03,216.91
1683,906,865,1,1643.85,164.38,1479.47,1354.72,124.75
1692,911,344,1,336.66,0.0,336.66,285.19,51.47
1695,913,321,1,903.32,0.0,903.32,632.4,270.92
1698,913,208,1,574.14,0.0,574.14,502.27,71.87
1703,916,563,1,579.67,0.0,579.67,461.91,117.76
1705,917,686,4,1428.49,0.0,5713.96,4307.56,1406.4
1710,920,703,1,357.5,35.75,321.75,315.31,6.44
1711,920,735,1,1183.46,0.0,1183.46,925.63,257.83
1713,922,722,1,1346.62,201.99,1144.63,1109.98,34.65
1717,926,477,1,2007.25,0.0,2007.25,1542.53,464.72
1719,928,225,1,938.96,93.9,845.06,720.12,124.94
1723,929,6,1,932.45,0.0,932.45,772.26,160.19
1724,930,903,2,1470.13,0.0,2940.26,2486.2,454.06
1726,930,298,1,2344.1,0.0,2344.1,1868.07,476.03
1732,932,716,1,642.64,0.0,642.64,537.99,104.65
1737,934,881,1,398.85,0.0,398.85,340.76,58.09
1746,939,664,1,703.3,0.0,703.3,519.73,183.57
1749,942,552,1,1742.4,0.0,1742.4,1338.84,403.56
1751,943,439,1,640.58,0.0,640.58,497.12,143.46
1756,947,418,1,1925.47,0.0,1925.47,1697.32,228.15
1781,963,619,2,70.48,0.0,140.96,119.5,21.46
1789,967,622,1,2175.36,435.07,1740.29,1886.04,-145.75
1790,968,6,1,932.45,186.49,745.96,772.26,-26.3
1797,971,561,1,546.29,0.0,546.29,464.54,81.75
1802,974,61,1,233.6,35.04,198.56,168.98,29.58
1807,977,569,1,2254.34,0.0,2254.34,1701.03,553.31
1809,979,256,1,1884.08,0.0,1884.08,1666.76,217.32
1811,980,553,1,1624.67,162.47,1462.2,1408.97,53.23
1812,980,696,1,1027.94,102.79,925.15,899.74,25.41
1818,983,780,1,384.94,0.0,384.94,329.52,55.42
1820,984,37,1,982.03,0.0,982.03,817.19,164.84
1821,984,648,1,2557.96,0.0,2557.96,1843.25,714.71
1825,985,31,1,78.12,0.0,78.12,61.65,16.47
1829,988,62,1,1348.11,0.0,1348.11,1173.37,174.74
1834,991,650,1,405.7,0.0,405.7,286.08,119.62
1836,992,31,4,78.12,0.0,312.48,246.6,65.88
1840,995,180,1,1463.94,0.0,1463.94,1247.03,216.91
1843,997,748,1,738.49,0.0,738.49,548.62,189.87
1845,998,934,1,604.19,0.0,604.19,457.03,147.16
1855,1003,116,1,1875.34,0.0,1875.34,1648.22,227.12
1871,1013,773,1,1612.91,0.0,1612.91,1439.4,173.51
1877,1014,303,4,226.14,135.68,768.88,705.12,63.76
1879,1015,920,1,1706.2,0.0,1706.2,1296.26,409.94
1884,1017,454,1,2112.75,0.0,2112.75,1600.15,512.6
1886,1018,767,1,699.21,0.0,699.21,528.05,171.16
1891,1020,587,1,168.15,0.0,168.15,120.26,47.89
1892,1020,587,1,168.15,0.0,168.15,120.26,47.89
1893,1020,387,1,766.23,0.0,766.23,627.48,138.75
1894,1021,886,1,1944.72,0.0,1944.72,1546.45,398.27
1899,1024,135,1,1266.46,0.0,1266.46,993.66,272.8
1900,1024,316,1,1770.66,0.0,1770.66,1342.32,428.34
1902,1026,623,1,958.09,143.71,814.38,675.57,138.81
1906,1027,21,1,1853.24,0.0,1853.24,1541.83,311.41
1908,1028,947,1,1506.14,0.0,1506.14,1199.61,306.53
1909,1028,249,1,2184.89,0.0,2184.89,1813.73,371.16
1911,1030,360,1,1328.97,0.0,1328.97,1046.99,281.98
1913,1031,150,1,1236.32,0.0,1236.32,951.59,284.73
1914,1032,961,1,658.13,65.81,592.32,539.86,52.46
1927,1036,559,1,1652.88,0.0,1652.88,1486.74,166.14
1933,1038,722,2,1346.62,0.0,2693.24,2219.96,473.28
1936,1040,73,1,1445.74,216.86,1228.88,1201.21,27.67
1937,1040,961,3,658.13,0.0,1974.39,1619.58,354.81
1938,1041,360,1,1328.97,132.9,1196.07,1046.99,149.08
1939,1041,186,1,716.14,0.0,716.14,563.47,152.67
1950,1046,561,1,546.29,0.0,546.29,464.54,81.75
1959,1052,783,1,1524.84,0.0,1524.84,1083.56,441.28
1961,1053,396,1,344.28,0.0,344.28,281.25,63.03
1963,1054,135,1,1266.46,0.0,1266.46,993.66,272.8
1967,1055,932,1,269.21,26.92,242.29,231.97,10.32
1968,1056,194,1,1770.1,0.0,1770.1,1513.22,256.88
1971,1059,704,2,1602.41,0.0,3204.82,2591.58,613.24
1974,1060,402,4,1582.28,0.0,6329.12,5256.0,1073.12
1978,1062,315,2,2110.45,0.0,4220.9,3417.2,803.7
1983,1064,569,1,2254.34,0.0,2254.34,1701.03,553.31
1985,1065,974,1,1530.51,0.0,1530.51,1174.35,356.16
1987,1066,21,1,1853.24,0.0,1853.24,1541.83,311.41
1991,1068,300,1,757.93,151.59,606.34,560.97,45.37
1995,1071,934,1,604.19,0.0,604.19,457.03,147.16
1996,1072,961,1,658.13,0.0,658.13,539.86,118.27
2006,1075,258,4,2316.4,1853.12,7412.48,7279.68,132.8
2007,1076,503,1,708.07,0.0,708.07,598.34,109.73
2008,1076,845,1,1468.24,0.0,1468.24,1108.19,360.05
2009,1077,418,1,1925.47,0.0,1925.47,1697.32,228.15
2018,1081,552,1,1742.4,0.0,1742.4,1338.84,403.56
2029,1086,530,1,1501.66,0.0,1501.66,1195.49,306.17
2032,1087,881,1,398.85,39.89,358.96,340.76,18.2
2033,1088,632,2,1818.78,0.0,3637.56,2685.84,951.72
2034,1089,354,3,1587.43,0.0,4762.29,3527.19,1235.1
2037,1090,916,1,2034.18,0.0,2034.18,1592.89,441.29
2041,1094,859,1,1769.95,177.0,1592.95,1358.11,234.84
2054,1101,6,2,932.45,0.0,1864.9,1544.52,320.38
2064,1106,160,1,2459.81,0.0,2459.81,1895.18,564.63
2072,1111,116,1,1875.34,281.3,1594.04,1648.22,-54.18
2075,1112,707,3,44.88,0.0,134.64,117.45,17.19
2078,1114,748,1,738.49,147.7,590.79,548.62,42.17
2081,1115,712,1,313.97,0.0,313.97,225.35,88.62
2097,1127,280,1,779.11,155.82,623.29,560.13,63.16
2098,1127,225,1,938.96,0.0,938.96,720.12,218.84
2103,1131,919,1,2659.24,0.0,2659.24,1863.08,796.16
