campaign_id,date,impressions,clicks,conversions,spend,revenue_generated
4,2022-03-20,27390,1263,67,71.51,4059.43
4,2022-03-21,25277,981,77,68.68,3892.61
4,2022-03-22,14051,168,7,65.48,354.46
4,2022-03-23,21473,891,88,67.9,3828.54
4,2022-03-24,19866,985,70,56.94,4351.44
4,2022-03-25,15606,616,51,52.76,2430.0
4,2022-03-26,15939,476,16,71.97,563.91
4,2022-03-27,20357,915,56,76.13,2699.86
4,2022-03-28,16326,199,4,66.87,215.16
4,2022-03-29,13728,623,22,54.48,1085.06
4,2022-03-30,24304,1151,94,56.84,5457.2
4,2022-03-31,10878,116,4,59.07,211.08
4,2022-04-01,19938,488,28,59.39,1773.79
4,2022-04-02,13377,453,43,68.26,1762.48
4,2022-04-03,28459,748,50,64.26,3143.25
4,2022-04-04,9435,337,9,74.68,404.34
4,2022-04-05,21782,1086,94,58.53,3224.83
4,2022-04-06,11616,383,11,54.45,593.3
4,2022-04-07,21569,442,29,62.99,845.4
4,2022-04-08,32177,951,81,72.22,4693.17
4,2022-04-09,21967,993,79,70.66,4187.33
4,2022-04-10,19026,318,29,70.46,1231.91
5,2021-10-08,149445,4776,433,369.44,25251.21
5,2021-10-09,44865,588,43,323.68,1614.57
5,2021-10-10,139357,5909,221,434.24,6758.0
5,2021-10-11,83201,2454,209,459.56,10972.59
5,2021-10-12,172225,3489,321,375.68,9482.8
5,2021-10-13,89458,2723,56,396.37,1380.3
5,2021-10-14,51154,2032,88,409.42,5500.33
5,2021-10-15,144176,6640,589,343.92,18562.74
5,2021-10-16,179376,5412,182,391.4,5718.0
5,2021-10-17,88918,3714,123,461.47,3047.74
5,2021-10-18,140917,3088,116,310.22,6179.86
5,2021-10-19,209126,6651,466,447.22,17764.11
5,2021-10-20,153984,3328,282,433.3,11106.34
5,2021-10-21,83919,3074,264,369.53,10025.47
5,2021-10-22,46948,874,55,313.93,2148.6
5,2021-10-23,134752,6052,126,411.79,3756.93
5,2021-10-24,156454,2554,123,375.79,4549.27
5,2021-10-25,104782,1534,59,308.22,1398.68
5,2021-10-26,58698,1900,169,315.44,6741.65
5,2021-10-27,54870,1358,55,313.26,2082.82
5,2021-10-28,105488,1955,83,317.04,3073.91
5,2021-10-29,60480,1194,111,336.42,5618.06
5,2021-10-30,108422,2141,169,443.88,10064.65
5,2021-10-31,191456,8000,544,417.0,26488.38
5,2021-11-01,154290,4407,96,390.94,5447.22
5,2021-11-02,139405,2411,175,366.35,3842.38
5,2021-11-03,132513,5053,293,389.1,10003.49
5,2021-11-04,103744,3766,173,394.34,5153.22
5,2021-11-05,48201,622,29,392.2,631.58
5,2021-11-06,105770,1756,119,365.42,5117.56
5,2021-11-07,164885,5640,462,442.69,22552.13
5,2021-11-08,113663,3598,121,364.05,7301.7
5,2021-11-09,107149,3754,95,308.83,4065.4
5,2021-11-10,106058,2510,174,348.64,5852.58
5,2021-11-11,120018,1333,98,416.29,4452.81
5,2021-11-12,158855,6671,438,348.72,14932.99
5,2021-11-13,76455,3045,84,434.89,3114.51
5,2021-11-14,150694,2852,65,382.08,3718.45
5,2021-11-15,76137,2651,96,445.57,2399.08
5,2021-11-16,179069,8120,473,381.4,26776.72
5,2021-11-17,157632,4276,358,447.77,11611.37
5,2021-11-18,170296,1836,42,421.52,1539.64
5,2021-11-19,189617,8107,251,450.34,9342.97
5,2021-11-20,167044,6546,467,432.14,12794.72
5,2021-11-21,108152,3622,336,373.35,17587.91
5,2021-11-22,94695,2924,179,347.38,4339.85
5,2021-11-23,55592,1004,49,430.19,1562.12
5,2021-11-24,88529,3139,127,452.64,4049.39
5,2021-11-25,46334,1135,60,313.08,2956.11
5,2021-11-26,79606,1339,105,358.46,3255.16
5,2021-11-27,119807,5410,285,421.22,15964.87
5,2021-11-28,99521,1131,100,369.86,5795.23
6,2021-12-09,508655,20903,1181,1292.82,55534.48
6,2021-12-10,204745,7370,498,1477.66,10659.91
6,2021-12-11,615880,25404,1640,1463.42,52348.92
6,2021-12-12,270375,4709,95,1136.84,2067.07
6,2021-12-13,334442,12455,570,1141.27,21416.19
6,2021-12-14,223393,7050,469,1381.42,18701.44
6,2021-12-15,174848,2651,172,1333.36,6300.85
6,2021-12-16,188499,9150,239,1317.79,6927.62
6,2021-12-17,174412,7680,296,1340.3,6834.34
6,2021-12-18,292869,3559,212,1494.9,9941.02
6,2021-12-19,232879,3719,160,1229.64,6749.29
6,2021-12-20,547546,24564,984,1501.62,37071.84
6,2021-12-21,221557,5240,314,1528.15,10578.83
7,2021-05-01,30362,619,47,206.69,2588.51
7,2021-05-02,114723,4502,399,271.68,24527.6
7,2021-05-03,72947,3032,73,204.35,2914.69
7,2021-05-04,92067,3558,237,207.34,14440.62
7,2021-05-05,26539,1145,60,221.71,1951.86
7,2021-05-06,98543,1399,95,295.89,2423.99
7,2021-05-07,100736,3453,331,292.05,15806.26
7,2021-05-08,96715,1537,67,235.05,2288.23
7,2021-05-09,97913,4009,101,285.46,5121.86
7,2021-05-10,48763,1098,44,265.28,2580.62
7,2021-05-11,53732,2615,176,203.4,4608.62
7,2021-05-12,71016,2177,83,235.69,4785.08
7,2021-05-13,41870,1757,117,275.09,6129.93
7,2021-05-14,35142,890,64,212.56,3948.91
7,2021-05-15,59832,2879,160,221.09,6093.48
7,2021-05-16,103784,3060,274,296.98,8938.75
7,2021-05-17,63335,850,83,216.79,4025.16
7,2021-05-18,52558,1379,51,250.38,2734.45
7,2021-05-19,73250,1195,32,226.57,1309.06
7,2021-05-20,84584,3507,87,265.34,1934.86
7,2021-05-21,39288,1938,167,274.31,7953.99
7,2021-05-22,119794,4344,197,294.2,9119.89
7,2021-05-23,55348,1700,149,254.0,9286.5
7,2021-05-24,109979,3373,249,242.91,8167.57
7,2021-05-25,133488,4901,444,292.25,23266.6
7,2021-05-26,50274,1955,167,215.94,6951.07
7,2021-05-27,70935,2782,269,294.15,13576.41
7,2021-05-28,122448,1779,172,262.54,8101.1
7,2021-05-29,37283,1750,111,276.54,5167.51
7,2021-05-30,63203,3032,273,230.2,12495.68
7,2021-05-31,89395,4211,130,214.03,6101.09
7,2021-06-01,39987,1335,114,296.32,6512.71
7,2021-06-02,69509,2967,134,237.28,3022.22
7,2021-06-03,61650,1427,32,261.0,1471.2
7,2021-06-04,107727,4786,102,237.25,5709.4
7,2021-06-05,84471,2719,184,235.94,6067.12
7,2021-06-06,40455,1631,42,218.06,1911.3
8,2022-07-22,156099,4667,236,374.8,5284.99
8,2022-07-23,109204,5259,416,331.19,14089.34
8,2022-07-24,165569,5241,404,423.09,9262.85
8,2022-07-25,203931,2435,236,441.14,12817.0
8,2022-07-26,185100,7840,415,461.21,17512.71
8,2022-07-27,79922,1528,111,437.98,6812.64
8,2022-07-28,188352,5566,169,403.72,4061.33
8,2022-07-29,104539,5163,472,330.48,13461.68
8,2022-07-30,88360,2024,62,368.34,2606.32
8,2022-07-31,187287,6912,420,408.4,25359.32
8,2022-08-01,119256,4982,281,456.45,16492.1
8,2022-08-02,74909,1582,83,478.99,3923.43
8,2022-08-03,109657,4660,183,417.14,6830.24
8,2022-08-04,99398,2910,100,429.85,3346.29
8,2022-08-05,90295,2163,129,412.3,5183.95
8,2022-08-06,128423,3639,112,400.12,2921.45
8,2022-08-07,89874,3877,378,455.7,13676.67
8,2022-08-08,41945,905,88,338.42,2214.94
8,2022-08-09,122571,3543,212,338.71,11486.19
8,2022-08-10,88434,1538,75,357.03,4756.24
8,2022-08-11,76913,3396,218,327.13,8218.41
8,2022-08-12,75783,816,58,359.89,1613.32
8,2022-08-13,117169,3927,288,351.59,17166.75
8,2022-08-14,100624,2670,213,336.67,8419.19
8,2022-08-15,147071,3798,115,338.18,5783.76
8,2022-08-16,142336,1682,151,423.5,8147.8
8,2022-08-17,74644,1529,39,371.85,2131.72
8,2022-08-18,121747,1774,134,324.84,6610.96
8,2022-08-19,142552,6187,217,379.25,11069.03
8,2022-08-20,148662,7243,388,387.67,24030.44
8,2022-08-21,107520,1781,135,397.68,7300.47
8,2022-08-22,152767,2875,194,387.62,7728.96
8,2022-08-23,97918,1026,66,342.24,3944.51
8,2022-08-24,75360,1835,79,421.1,2432.56
8,2022-08-25,147493,1817,152,440.95,9415.91
8,2022-08-26,97785,2273,106,402.82,4609.69
8,2022-08-27,99589,1627,33,420.84,1500.27
8,2022-08-28,49604,1427,114,379.33,6918.39
8,2022-08-29,152087,2995,154,372.44,3580.81
8,2022-08-30,63332,2977,172,344.91,8435.74
8,2022-08-31,140876,5647,346,347.5,14764.76
8,2022-09-01,176017,1908,127,448.04,4930.7
8,2022-09-02,57349,1005,53,462.86,2735.36
8,2022-09-03,157726,5478,331,475.13,18724.39
8,2022-09-04,97399,3890,211,354.8,7863.29
8,2022-09-05,180266,8929,282,474.95,11601.96
9,2021-07-26,59282,1726,41,305.75,1587.49
9,2021-07-27,73815,873,35,220.2,1091.05
9,2021-07-28,85816,908,61,210.18,2513.45
9,2021-07-29,71933,3381,337,250.88,19888.59
9,2021-07-30,62968,1313,36,298.04,1605.79
9,2021-07-31,120950,4973,433,269.82,18502.31
9,2021-08-01,72622,3620,326,235.88,17589.72
9,2021-08-02,40870,1070,79,220.58,2914.48
9,2021-08-03,102727,3930,362,237.53,12669.7
9,2021-08-04,67709,3316,134,218.45,3058.65
9,2021-08-05,66077,2044,202,280.95,12403.9
9,2021-08-06,62275,1718,47,220.67,2463.93
9,2021-08-07,92140,3778,108,263.11,4135.32
9,2021-08-08,102306,3044,195,300.43,10711.41
9,2021-08-09,89844,1147,79,263.58,2188.3
9,2021-08-10,52816,1068,34,243.27,990.27
9,2021-08-11,82633,1733,171,208.19,8580.0
9,2021-08-12,103499,3346,186,243.54,11389.74
9,2021-08-13,125170,2607,222,292.14,9693.34
9,2021-08-14,70081,2781,71,247.91,1671.01
9,2021-08-15,84502,3141,153,238.21,5641.73
9,2021-08-16,113909,1858,114,288.37,4293.61
9,2021-08-17,68932,3213,314,290.03,15728.28
9,2021-08-18,128190,4855,160,275.95,8170.85
10,2022-04-23,159502,7810,519,580.67,30639.35
10,2022-04-24,119675,4784,404,574.14,23482.36
10,2022-04-25,62636,738,57,500.42,1547.55
10,2022-04-26,246491,3774,350,577.48,21130.88
10,2022-04-27,186284,9195,653,561.34,23193.44
10,2022-04-28,84679,1750,53,492.64,3073.52
10,2022-04-29,157136,2906,69,428.97,1626.28
10,2022-04-30,83685,2149,117,475.9,2587.99
10,2022-05-01,143283,4162,83,421.52,3594.48
10,2022-05-02,75295,2974,208,452.26,7453.45
10,2022-05-03,232412,5306,293,515.3,18408.14
10,2022-05-04,260485,10633,495,558.83,21676.26
10,2022-05-05,153128,1758,86,490.68,3458.85
10,2022-05-06,145897,6714,540,514.22,18063.44
10,2022-05-07,205524,2743,210,472.52,12931.97
10,2022-05-08,87990,4129,208,413.46,5347.16
10,2022-05-09,95225,1412,121,558.15,5900.97
10,2022-05-10,247648,5370,244,564.69,14429.83
10,2022-05-11,132958,3383,156,478.84,6895.78
10,2022-05-12,188620,5102,122,603.8,6299.91
10,2022-05-13,120075,2456,199,598.07,5296.16
10,2022-05-14,271342,7228,576,609.54,24003.69
10,2022-05-15,164238,7101,195,442.39,11873.28
10,2022-05-16,175017,4453,328,541.55,20449.91
10,2022-05-17,140893,4038,353,515.09,16772.77
11,2022-02-02,390554,6609,527,925.51,33202.09
11,2022-02-03,204986,5791,415,1237.15,20133.73
11,2022-02-04,550429,21392,793,1220.55,22905.82
11,2022-02-05,246934,3241,178,1060.49,6218.8
11,2022-02-06,275846,3127,288,1093.03,16316.06
11,2022-02-07,287811,9356,542,899.73,13132.22
11,2022-02-08,190583,5796,296,1067.36,17007.37
11,2022-02-09,342815,13398,790,1007.59,35514.17
11,2022-02-10,258991,4903,387,1158.98,14741.41
11,2022-02-11,295633,12295,351,941.01,13282.07
11,2022-02-12,241975,10091,418,924.43,19396.19
11,2022-02-13,422657,7060,248,1046.45,6681.51
11,2022-02-14,365192,9676,649,1194.23,20263.89
11,2022-02-15,273023,11206,426,1197.79,25385.87
12,2021-06-14,113753,4247,372,278.56,18252.33
12,2021-06-15,41885,959,62,329.71,1883.57
12,2021-06-16,83223,2702,261,329.48,10929.64
12,2021-06-17,142169,2861,83,373.46,3153.65
12,2021-06-18,74699,3194,291,278.76,10907.94
12,2021-06-19,48768,1963,133,273.91,5110.71
12,2021-06-20,95426,1662,156,341.65,5263.89
12,2021-06-21,91508,1854,97,332.21,5962.28
12,2021-06-22,100561,3470,132,304.54,4048.04
12,2021-06-23,73712,2427,87,295.42,3350.08
12,2021-06-24,56022,2252,51,310.24,1159.46
12,2021-06-25,155611,6782,399,368.72,24840.29
12,2021-06-26,146519,7177,453,314.9,15167.59
12,2021-06-27,57905,2817,108,371.56,3026.65
12,2021-06-28,145294,5331,279,317.64,10835.49
12,2021-06-29,52218,1539,79,322.15,2000.05
12,2021-06-30,49981,681,64,347.36,3341.47
12,2021-07-01,162017,2644,62,359.24,2513.26
12,2021-07-02,46338,781,65,341.24,3264.79
12,2021-07-03,51962,744,61,348.38,3219.91
12,2021-07-04,53348,2320,210,371.94,13374.54
12,2021-07-05,126562,1501,36,398.88,2083.72
12,2021-07-06,52224,1873,43,334.12,1553.05
12,2021-07-07,97564,1027,56,359.51,1326.31
12,2021-07-08,44319,1256,51,279.65,2338.35
12,2021-07-09,143781,6191,229,403.21,11332.14
12,2021-07-10,129033,6101,497,305.46,10569.42
12,2021-07-11,137530,3182,251,359.58,7873.82
12,2021-07-12,156032,4502,324,352.52,9585.9
12,2021-07-13,144441,5995,230,367.78,6439.06
12,2021-07-14,110758,2253,53,287.69,1740.59
12,2021-07-15,142511,5685,345,381.26,19974.37
13,2021-12-20,127768,5655,466,364.12,11111.84
13,2021-12-21,108454,3695,190,262.65,8923.97
13,2021-12-22,137781,2791,275,297.24,16396.68
13,2021-12-23,83325,2773,247,291.14,5410.47
13,2021-12-24,49947,2490,167,373.36,4928.57
13,2021-12-25,68234,1358,63,277.8,3300.59
13,2021-12-26,56517,1932,95,369.0,5598.49
13,2021-12-27,124735,6174,202,374.76,11573.03
13,2021-12-28,100187,1945,190,296.56,9467.78
13,2021-12-29,103065,4937,327,313.62,16975.83
13,2021-12-30,147985,2119,123,343.89,3180.2
13,2021-12-31,84056,3191,196,261.04,12284.17
13,2022-01-01,146851,1657,50,312.17,2905.63
13,2022-01-02,128139,1880,125,325.04,5896.56
13,2022-01-03,106854,4178,334,333.98,12126.81
13,2022-01-04,53466,1228,105,298.36,2718.08
13,2022-01-05,93036,2944,69,359.4,2791.34
13,2022-01-06,86854,932,66,333.43,3273.34
13,2022-01-07,42310,693,56,313.88,1497.76
13,2022-01-08,115755,3700,98,265.11,4317.56
13,2022-01-09,84818,2343,202,312.35,12748.22
13,2022-01-10,77475,2405,100,275.39,6318.23
13,2022-01-11,44294,2073,115,270.98,5373.3
13,2022-01-12,60452,2440,190,283.84,4534.35
14,2021-10-26,21100,285,19,141.4,683.83
14,2021-10-27,20710,685,36,136.68,2059.11
14,2021-10-28,21743,619,56,139.96,2995.55
14,2021-10-29,46369,1341,98,142.77,5690.27
14,2021-10-30,23910,280,6,121.66,367.03
14,2021-10-31,54343,1472,119,137.1,2724.95
14,2021-11-01,38056,1542,152,150.82,5198.13
14,2021-11-02,14526,581,19,119.78,839.87
14,2021-11-03,18415,397,38,122.33,2366.32
14,2021-11-04,47506,836,35,143.45,1127.58
14,2021-11-05,47650,1960,78,134.76,2443.44
14,2021-11-06,64859,2529,84,142.87,2478.14
14,2021-11-07,49121,2202,44,112.48,1104.46
14,2021-11-08,27320,674,61,130.8,3128.46
14,2021-11-09,50623,1981,46,125.54,2810.98
14,2021-11-10,47757,2317,140,154.68,5549.74
14,2021-11-11,32613,420,19,118.79,771.73
14,2021-11-12,23239,951,53,108.5,2127.25
14,2021-11-13,33734,1182,62,106.79,2100.5
14,2021-11-14,52856,2378,210,129.18,9641.55
14,2021-11-15,40877,500,32,156.05,1898.21
14,2021-11-16,35218,1636,159,122.61,6485.42
14,2021-11-17,15220,750,35,108.91,1506.42
14,2021-11-18,19500,308,18,122.16,716.3
14,2021-11-19,51913,1352,38,139.06,1884.96
15,2022-05-11,76196,2701,238,300.87,13409.77
15,2022-05-12,124930,2970,214,354.41,12347.05
15,2022-05-13,117664,2311,155,338.33,3451.07
15,2022-05-14,59837,697,45,281.13,1325.64
15,2022-05-15,98779,3281,97,329.1,2126.56
15,2022-05-16,108190,2860,93,279.56,5472.7
15,2022-05-17,78563,2954,130,269.39,4153.83
15,2022-05-18,115325,5150,212,277.84,5398.63
15,2022-05-19,49019,2258,143,333.06,8580.71
15,2022-05-20,84876,4199,158,313.6,7851.65
15,2022-05-21,103299,4528,393,274.39,8935.54
15,2022-05-22,134624,4594,198,310.87,8585.93
15,2022-05-23,78664,3670,79,356.01,2417.36
15,2022-05-24,143094,1749,157,354.64,6970.97
15,2022-05-25,118767,2396,80,326.56,5091.03
15,2022-05-26,151517,3741,292,334.55,10868.13
15,2022-05-27,132859,3541,215,353.97,11811.57
15,2022-05-28,125376,5909,186,356.43,9960.33
15,2022-05-29,40042,1243,72,311.41,3761.66
15,2022-05-30,141384,4259,424,352.58,26033.48
15,2022-05-31,80930,1319,41,282.14,1493.97
15,2022-06-01,65559,1073,105,303.56,2887.27
15,2022-06-02,43784,952,21,349.71,1098.52
15,2022-06-03,78754,2378,118,327.84,6848.02
15,2022-06-04,148118,7349,309,369.24,16422.47
15,2022-06-05,132167,3847,381,317.32,20538.04
15,2022-06-06,50837,1861,52,311.84,2792.0
15,2022-06-07,44029,464,30,295.0,710.36
15,2022-06-08,168089,5680,369,370.05,11871.13
15,2022-06-09,48464,2196,187,360.98,4566.26
15,2022-06-10,90050,3286,223,340.84,9679.89
15,2022-06-11,51635,2486,158,262.34,4644.39
15,2022-06-12,103259,2964,222,315.12,10647.72
15,2022-06-13,88308,3060,214,292.34,9505.23
15,2022-06-14,118438,4313,179,269.82,9722.06
15,2022-06-15,102392,4745,293,268.29,16560.21
15,2022-06-16,125421,5137,403,365.14,22492.33
15,2022-06-17,125541,1885,137,300.28,3059.23
15,2022-06-18,42613,931,44,294.96,1026.25
15,2022-06-19,79403,1770,143,267.86,4372.57
15,2022-06-20,76030,3358,68,281.46,2655.78
15,2022-06-21,42710,1796,51,320.18,3179.15
15,2022-06-22,135738,4313,86,308.38,2510.3
15,2022-06-23,95132,3553,247,306.33,13714.35
15,2022-06-24,77877,2879,237,321.8,5190.04
15,2022-06-25,137831,1782,107,339.98,5642.75
15,2022-06-26,115641,4878,169,273.81,6147.96
15,2022-06-27,64920,2476,233,291.33,8072.82
15,2022-06-28,57435,2196,112,312.32,6803.13
15,2022-06-29,60680,702,15,309.93,512.8
15,2022-06-30,42532,1155,27,293.0,867.74
15,2022-07-01,104585,3585,209,256.81,11340.61
15,2022-07-02,85972,4059,307,253.35,17284.95
15,2022-07-03,61357,2507,239,281.39,7043.14
16,2021-11-14,243847,10690,229,804.47,7769.91
16,2021-11-15,185354,6933,516,685.87,19941.88
16,2021-11-16,296737,9047,639,786.86,39793.2
16,2021-11-17,336350,13770,392,738.71,18850.03
16,2021-11-18,271854,4057,404,787.77,14933.59
16,2021-11-19,220715,6280,479,709.16,23647.85
16,2021-11-20,264942,6063,345,820.73,17700.05
16,2021-11-21,347669,5497,380,852.45,10157.54
16,2021-11-22,208398,7602,560,726.27,23793.25
16,2021-11-23,252450,11466,977,624.85,60059.73
16,2021-11-24,253111,8332,648,647.79,17624.51
16,2021-11-25,261698,12902,589,704.77,13586.44
16,2021-11-26,298153,10080,513,734.28,28795.95
16,2021-11-27,164304,7508,404,796.86,17907.97
16,2021-11-28,202652,3685,98,610.8,2813.49
16,2021-11-29,289103,7522,592,656.86,36141.95
16,2021-11-30,124713,3071,276,824.02,17018.94
16,2021-12-01,250601,4200,281,627.49,7689.26
16,2021-12-02,161232,7623,312,855.62,19850.11
16,2021-12-03,109558,3282,153,602.79,8925.92
16,2021-12-04,122065,4122,344,667.2,13709.72
16,2021-12-05,141370,4740,378,851.61,13048.52
16,2021-12-06,157250,4859,465,576.26,10377.27
16,2021-12-07,269309,3582,93,824.96,3774.68
16,2021-12-08,257694,5684,236,770.38,5229.33
16,2021-12-09,172593,3781,201,630.98,4558.55
16,2021-12-10,146386,3433,210,603.88,6431.54
17,2022-05-20,344935,5619,229,744.94,11466.19
17,2022-05-21,283253,10242,423,942.91,8998.15
17,2022-05-22,287029,7827,519,715.12,31397.39
17,2022-05-23,190344,8249,649,813.55,23569.86
17,2022-05-24,337843,15739,411,969.41,19523.51
17,2022-05-25,195066,5914,175,827.57,4469.9
17,2022-05-26,283027,4574,328,685.27,11076.39
17,2022-05-27,201380,9848,431,668.65,18044.1
17,2022-05-28,345821,5344,139,899.07,7924.16
17,2022-05-29,412657,20597,1103,990.1,68240.53
17,2022-05-30,266296,3796,131,768.61,4355.39
17,2022-05-31,299918,4341,234,952.17,7446.37
17,2022-06-01,324843,6040,329,844.64,17138.63
17,2022-06-02,119128,3702,360,982.99,17320.64
17,2022-06-03,130759,6340,342,956.84,13357.28
17,2022-06-04,179841,3493,142,765.96,6656.54
17,2022-06-05,371453,17122,1242,873.77,77921.69
17,2022-06-06,196634,4545,260,889.34,8263.96
17,2022-06-07,345629,7517,681,750.95,15808.76
17,2022-06-08,341680,10993,864,797.47,38675.45
17,2022-06-09,184811,7410,572,703.4,25232.86
18,2021-11-14,152400,5193,465,506.28,21059.25
18,2021-11-15,205264,10183,638,466.9,37959.39
18,2021-11-16,115731,2872,171,401.73,3753.55
18,2021-11-17,152038,6799,508,506.9,13024.69
18,2021-11-18,192008,7542,329,494.39,18252.84
18,2021-11-19,74909,1124,75,391.48,1680.09
18,2021-11-20,67723,2065,62,461.4,1743.84
18,2021-11-21,178546,4718,432,385.79,26940.0
18,2021-11-22,87314,2988,239,378.04,12342.11
18,2021-11-23,210146,4948,476,451.12,20420.65
18,2021-11-24,96169,4223,366,399.5,12389.06
18,2021-11-25,105858,2794,115,498.69,6835.45
18,2021-11-26,178480,3710,196,443.14,8779.57
18,2021-11-27,128201,4864,175,533.51,11146.74
18,2021-11-28,69702,948,56,530.55,2955.56
18,2021-11-29,140068,3604,283,537.18,7889.29
18,2021-11-30,131885,1827,65,470.26,2371.82
18,2021-12-01,171720,6968,247,488.75,5627.34
18,2021-12-02,58191,1632,107,383.97,6035.81
18,2021-12-03,108296,5164,468,378.68,12795.32
18,2021-12-04,113830,4297,114,391.44,6358.03
18,2021-12-05,84720,2213,96,481.35,3614.8
18,2021-12-06,74061,1289,77,476.0,4698.18
18,2021-12-07,56620,1812,122,367.65,5915.92
18,2021-12-08,187946,6561,350,419.32,22282.0
18,2021-12-09,109919,1765,38,503.65,1264.58
18,2021-12-10,53347,879,87,386.79,3426.98
18,2021-12-11,87963,3207,196,408.19,10665.85
18,2021-12-12,129809,5573,144,397.31,8031.9
18,2021-12-13,142607,4739,365,536.34,10374.34
18,2021-12-14,134614,6092,353,415.49,15360.44
18,2021-12-15,186704,6440,312,477.84,11012.84
18,2021-12-16,61195,2917,93,404.14,2683.19
18,2021-12-17,188088,4947,448,524.11,14574.89
18,2021-12-18,165243,5907,529,508.67,15677.3
18,2021-12-19,135541,2944,204,402.3,6760.57
18,2021-12-20,158930,6744,162,539.74,9875.32
18,2021-12-21,217373,6746,550,541.7,29128.01
18,2021-12-22,96333,2078,125,389.24,4078.64
18,2021-12-23,223239,6641,293,483.19,15432.84
18,2021-12-24,115997,2431,83,388.73,3268.79
19,2022-03-25,19781,433,22,84.91,989.88
19,2022-03-26,22635,389,26,90.89,644.16
19,2022-03-27,15128,607,31,85.84,1528.56
19,2022-03-28,26823,498,17,72.98,571.45
19,2022-03-29,25794,708,50,81.6,2892.32
19,2022-03-30,28998,712,49,86.32,3091.66
19,2022-03-31,13066,621,16,67.69,871.05
19,2022-04-01,34615,666,42,92.98,2481.16
