product_id,product_name,category,subcategory,brand,unit_cost,selling_price,stock_quantity
426,Accessories Product 426,Electronics,Accessories,Brand 27,1528.03,1827.89,429
428,Audio Product 428,Electronics,Audio,Brand 93,1115.56,1424.37,477
434,Smartphones Product 434,Electronics,Smartphones,Brand 30,836.54,1143.61,119
438,Accessories Product 438,Electronics,Accessories,Brand 14,1616.21,2250.85,990
439,Laptops Product 439,Electronics,Laptops,Brand 33,497.12,640.58,884
442,Smartphones Product 442,Electronics,Smartphones,Brand 71,205.13,248.9,537
443,Smartphones Product 443,Electronics,Smartphones,Brand 56,1411.63,1597.84,710
450,Audio Product 450,Electronics,Audio,Brand 10,126.32,155.46,398
452,Audio Product 452,Electronics,Audio,Brand 30,1571.43,1940.3,414
454,Audio Product 454,Electronics,Audio,Brand 11,1600.15,2112.75,324
465,Accessories Product 465,Electronics,Accessories,Brand 43,677.79,873.48,500
477,Smartphones Product 477,Electronics,Smartphones,Brand 46,1542.53,2007.25,220
491,Smartphones Product 491,Electronics,Smartphones,Brand 47,1603.01,2022.41,383
500,Audio Product 500,Electronics,Audio,Brand 25,1904.65,2371.69,884
503,Laptops Product 503,Electronics,Laptops,Brand 69,598.34,708.07,345
507,Laptops Product 507,Electronics,Laptops,Brand 58,609.46,870.49,319
524,Smartphones Product 524,Electronics,Smartphones,Brand 3,1259.84,1719.54,177
528,Accessories Product 528,Electronics,Accessories,Brand 97,1258.7,1667.59,289
530,Laptops Product 530,Electronics,Laptops,Brand 57,1195.49,1501.66,59
531,Audio Product 531,Electronics,Audio,Brand 55,1637.88,2331.94,760
533,Smartphones Product 533,Electronics,Smartphones,Brand 18,640.44,884.83,441
537,Laptops Product 537,Electronics,Laptops,Brand 50,1509.84,1930.53,409
543,Audio Product 543,Electronics,Audio,Brand 73,1869.17,2139.61,480
545,Smartphones Product 545,Electronics,Smartphones,Brand 8,47.31,55.21,858
550,Audio Product 550,Electronics,Audio,Brand 31,1403.38,1861.23,109
552,Audio Product 552,Electronics,Audio,Brand 23,1338.84,1742.4,172
553,Laptops Product 553,Electronics,Laptops,Brand 45,1408.97,1624.67,585
559,Laptops Product 559,Electronics,Laptops,Brand 2,1486.74,1652.88,300
560,Accessories Product 560,Electronics,Accessories,Brand 23,740.67,1034.52,928
561,Accessories Product 561,Electronics,Accessories,Brand 93,464.54,546.29,377
563,Laptops Product 563,Electronics,Laptops,Brand 6,461.91,579.67,460
564,Accessories Product 564,Electronics,Accessories,Brand 40,1734.74,2327.59,385
565,Accessories Product 565,Electronics,Accessories,Brand 73,35.78,41.61,853
569,Accessories Product 569,Electronics,Accessories,Brand 14,1701.03,2254.34,260
583,Smartphones Product 583,Electronics,Smartphones,Brand 17,1664.14,2365.56,252
587,Accessories Product 587,Electronics,Accessories,Brand 56,120.26,168.15,891
595,Audio Product 595,Electronics,Audio,Brand 68,136.01,193.83,416
604,Laptops Product 604,Electronics,Laptops,Brand 100,1181.49,1648.85,163
619,Audio Product 619,Electronics,Audio,Brand 14,59.75,70.48,125
621,Audio Product 621,Electronics,Audio,Brand 62,1196.18,1538.95,771
622,Accessories Product 622,Electronics,Accessories,Brand 56,1886.04,2175.36,210
623,Smartphones Product 623,Electronics,Smartphones,Brand 53,675.57,958.09,763
632,Smartphones Product 632,Electronics,Smartphones,Brand 53,1342.92,1818.78,824
637,Accessories Product 637,Electronics,Accessories,Brand 28,362.3,515.27,877
640,Smartphones Product 640,Electronics,Smartphones,Brand 42,788.44,960.89,927
644,Smartphones Product 644,Electronics,Smartphones,Brand 45,1575.78,2168.99,948
646,Laptops Product 646,Electronics,Laptops,Brand 78,565.32,648.88,747
648,Accessories Product 648,Electronics,Accessories,Brand 3,1843.25,2557.96,395
650,Laptops Product 650,Electronics,Laptops,Brand 57,286.08,405.7,842
656,Accessories Product 656,Electronics,Accessories,Brand 26,120.11,145.07,330
658,Laptops Product 658,Electronics,Laptops,Brand 23,757.48,969.65,941
660,Audio Product 660,Electronics,Audio,Brand 74,74.35,83.53,848
663,Accessories Product 663,Electronics,Accessories,Brand 77,1824.8,2368.25,870
664,Laptops Product 664,Electronics,Laptops,Brand 40,519.73,703.3,779
673,Laptops Product 673,Electronics,Laptops,Brand 88,699.47,923.6,597
679,Smartphones Product 679,Electronics,Smartphones,Brand 16,954.99,1109.05,938
686,Smartphones Product 686,Electronics,Smartphones,Brand 2,1076.89,1428.49,963
694,Accessories Product 694,Electronics,Accessories,Brand 69,1755.56,2068.18,688
695,Smartphones Product 695,Electronics,Smartphones,Brand 3,1330.7,1729.78,99
696,Accessories Product 696,Electronics,Accessories,Brand 33,899.74,1027.94,535
698,Audio Product 698,Electronics,Audio,Brand 54,1253.14,1649.18,900
699,Smartphones Product 699,Electronics,Smartphones,Brand 64,579.76,780.25,253
703,Accessories Product 703,Electronics,Accessories,Brand 66,315.31,357.5,126
704,Audio Product 704,Electronics,Audio,Brand 38,1295.79,1602.41,320
707,Smartphones Product 707,Electronics,Smartphones,Brand 83,39.15,44.88,224
709,Audio Product 709,Electronics,Audio,Brand 52,1633.63,1892.03,459
712,Laptops Product 712,Electronics,Laptops,Brand 62,225.35,313.97,871
716,Smartphones Product 716,Electronics,Smartphones,Brand 91,537.99,642.64,939
720,Laptops Product 720,Electronics,Laptops,Brand 64,1021.02,1266.55,940
722,Laptops Product 722,Electronics,Laptops,Brand 31,1109.98,1346.62,130
734,Accessories Product 734,Electronics,Accessories,Brand 87,112.07,144.91,652
735,Accessories Product 735,Electronics,Accessories,Brand 65,925.63,1183.46,187
745,Audio Product 745,Electronics,Audio,Brand 86,1133.31,1446.58,777
748,Laptops Product 748,Electronics,Laptops,Brand 37,548.62,738.49,749
761,Audio Product 761,Electronics,Audio,Brand 67,1060.28,1496.3,119
765,Smartphones Product 765,Electronics,Smartphones,Brand 83,1344.5,1658.1,678
767,Accessories Product 767,Electronics,Accessories,Brand 4,528.05,699.21,983
773,Accessories Product 773,Electronics,Accessories,Brand 10,1439.4,1612.91,105
776,Accessories Product 776,Electronics,Accessories,Brand 83,1353.13,1706.27,787
778,Audio Product 778,Electronics,Audio,Brand 88,1857.53,2113.78,358
780,Accessories Product 780,Electronics,Accessories,Brand 96,329.52,384.94,450
783,Accessories Product 783,Electronics,Accessories,Brand 40,1083.56,1524.84,265
797,Smartphones Product 797,Electronics,Smartphones,Brand 75,1702.18,2200.12,642
801,Accessories Product 801,Electronics,Accessories,Brand 31,740.45,824.66,918
808,Audio Product 808,Electronics,Audio,Brand 67,765.13,1064.82,465
812,Laptops Product 812,Electronics,Laptops,Brand 15,840.94,1008.38,543
823,Smartphones Product 823,Electronics,Smartphones,Brand 78,204.52,266.26,602
824,Accessories Product 824,Electronics,Accessories,Brand 6,1053.65,1275.72,764
827,Audio Product 827,Electronics,Audio,Brand 33,1204.62,1522.42,243
828,Smartphones Product 828,Electronics,Smartphones,Brand 1,1164.41,1328.58,434
835,Laptops Product 835,Electronics,Laptops,Brand 71,1026.52,1381.99,678
836,Laptops Product 836,Electronics,Laptops,Brand 12,790.43,1022.78,893
845,Smartphones Product 845,Electronics,Smartphones,Brand 72,1108.19,1468.24,986
849,Audio Product 849,Electronics,Audio,Brand 74,1754.7,2379.67,306
852,Audio Product 852,Electronics,Audio,Brand 29,153.76,198.84,743
859,Smartphones Product 859,Electronics,Smartphones,Brand 79,1358.11,1769.95,56
865,Smartphones Product 865,Electronics,Smartphones,Brand 13,1354.72,1643.85,383
876,Accessories Product 876,Electronics,Accessories,Brand 78,260.05,357.94,253
879,Accessories Product 879,Electronics,Accessories,Brand 19,1235.05,1529.95,939
881,Smartphones Product 881,Electronics,Smartphones,Brand 41,340.76,398.85,718
886,Smartphones Product 886,Electronics,Smartphones,Brand 11,1546.45,1944.72,156
903,Accessories Product 903,Electronics,Accessories,Brand 80,1243.1,1470.13,553
906,Laptops Product 906,Electronics,Laptops,Brand 28,198.59,221.38,400
908,Audio Product 908,Electronics,Audio,Brand 19,178.84,238.49,107
914,Smartphones Product 914,Electronics,Smartphones,Brand 26,521.56,675.34,419
915,Laptops Product 915,Electronics,Laptops,Brand 56,1947.08,2283.14,382
916,Laptops Product 916,Electronics,Laptops,Brand 51,1592.89,2034.18,858
919,Audio Product 919,Electronics,Audio,Brand 81,1863.08,2659.24,111
920,Audio Product 920,Electronics,Audio,Brand 14,1296.26,1706.2,178
926,Laptops Product 926,Electronics,Laptops,Brand 70,909.78,1235.92,425
928,Audio Product 928,Electronics,Audio,Brand 93,1556.51,1826.37,114
932,Laptops Product 932,Electronics,Laptops,Brand 5,231.97,269.21,634
934,Audio Product 934,Electronics,Audio,Brand 2,457.03,604.19,993
936,Audio Product 936,Electronics,Audio,Brand 54,1124.88,1579.11,891
938,Audio Product 938,Electronics,Audio,Brand 67,174.31,203.44,149
939,Laptops Product 939,Electronics,Laptops,Brand 68,1072.69,1244.26,722
942,Laptops Product 942,Electronics,Laptops,Brand 65,1589.07,2011.46,395
947,Audio Product 947,Electronics,Audio,Brand 39,1199.61,1506.14,56
952,Audio Product 952,Electronics,Audio,Brand 89,1589.95,1837.2,769
961,Accessories Product 961,Electronics,Accessories,Brand 56,539.86,658.13,842
970,Laptops Product 970,Electronics,Laptops,Brand 37,1898.9,2657.09,64
974,Accessories Product 974,Electronics,Accessories,Brand 6,1174.35,1530.51,311
976,Accessories Product 976,Electronics,Accessories,Brand 50,1316.42,1465.4,726
980,Smartphones Product 980,Electronics,Smartphones,Brand 43,509.84,642.02,551
983,Audio Product 983,Electronics,Audio,Brand 4,1759.78,2437.64,618
985,Accessories Product 985,Electronics,Accessories,Brand 81,1051.02,1374.96,752
