campaign_id,date,impressions,clicks,conversions,spend,revenue_generated
12,2021-07-05,126562,1501,36,602.54,3147.64
12,2021-07-06,52224,1873,43,504.71,2346.02
12,2021-07-07,97564,1027,56,543.07,2003.51
12,2021-07-08,44319,1256,51,422.44,3532.28
12,2021-07-09,143781,6191,229,609.09,17118.2
12,2021-07-10,129033,6101,497,461.43,15966.05
12,2021-07-11,137530,3182,251,543.17,11894.1
12,2021-07-12,156032,4502,324,532.52,14480.34
12,2021-07-13,144441,5995,230,555.57,9726.77
12,2021-07-14,110758,2253,53,434.58,2629.32
12,2021-07-15,142511,5685,345,575.93,30173.05
13,2021-12-20,127768,5655,466,550.04,16785.42
13,2021-12-21,108454,3695,190,396.76,13480.45
13,2021-12-22,137781,2791,275,449.0,24768.63
13,2021-12-23,83325,2773,247,439.79,8172.99
13,2021-12-24,49947,2490,167,564.0,7445.04
13,2021-12-25,68234,1358,63,419.64,4985.84
13,2021-12-26,56517,1932,95,557.4,8457.01
13,2021-12-27,124735,6174,202,566.11,17482.08
13,2021-12-28,100187,1945,190,447.98,14301.92
13,2021-12-29,103065,4937,327,473.74,25643.48
13,2021-12-30,147985,2119,123,519.48,4803.97
13,2021-12-31,84056,3191,196,394.32,18556.33
13,2022-01-01,146851,1657,50,471.56,4389.21
13,2022-01-02,128139,1880,125,491.0,8907.27
13,2022-01-03,106854,4178,334,504.51,18318.61
13,2022-01-04,53466,1228,105,450.7,4105.9
13,2022-01-05,93036,2944,69,542.9,4216.56
13,2022-01-06,86854,932,66,503.67,4944.67
13,2022-01-07,42310,693,56,474.14,2262.5
13,2022-01-08,115755,3700,98,400.47,6522.06
13,2022-01-09,84818,2343,202,471.84,19257.31
13,2022-01-10,77475,2405,100,416.0,9544.24
13,2022-01-11,44294,2073,115,409.34,8116.84
13,2022-01-12,60452,2440,190,428.77,6849.54
14,2021-10-26,21100,285,19,213.59,1032.98
14,2021-10-27,20710,685,36,206.47,3110.47
14,2021-10-28,21743,619,56,211.42,4525.04
14,2021-10-29,46369,1341,98,215.67,8595.65
14,2021-10-30,23910,280,6,183.79,554.44
14,2021-10-31,54343,1472,119,207.1,4116.28
14,2021-11-01,38056,1542,152,227.83,7852.23
14,2021-11-02,14526,581,19,180.94,1268.7
14,2021-11-03,18415,397,38,184.79,3574.54
14,2021-11-04,47506,836,35,216.69,1703.31
14,2021-11-05,47650,1960,78,203.57,3691.02
14,2021-11-06,64859,2529,84,215.82,3743.45
14,2021-11-07,49121,2202,44,169.91,1668.39
14,2021-11-08,27320,674,61,197.58,4725.81
14,2021-11-09,50623,1981,46,189.65,4246.23
14,2021-11-10,47757,2317,140,233.66,8383.37
14,2021-11-11,32613,420,19,179.45,1165.77
14,2021-11-12,23239,951,53,163.9,3213.4
14,2021-11-13,33734,1182,62,161.32,3172.99
14,2021-11-14,52856,2378,210,195.14,14564.42
14,2021-11-15,40877,500,32,235.72,2867.41
14,2021-11-16,35218,1636,159,185.21,9796.79
14,2021-11-17,15220,750,35,164.52,2275.58
14,2021-11-18,19500,308,18,184.53,1082.04
14,2021-11-19,51913,1352,38,210.06,2847.39
15,2022-05-11,76196,2701,238,454.48,20256.65
15,2022-05-12,124930,2970,214,535.37,18651.31
15,2022-05-13,117664,2311,155,511.07,5213.14
15,2022-05-14,59837,697,45,424.68,2002.5
15,2022-05-15,98779,3281,97,497.14,3212.36
15,2022-05-16,108190,2860,93,422.3,8267.0
15,2022-05-17,78563,2954,130,406.94,6274.72
15,2022-05-18,115325,5150,212,419.69,8155.1
15,2022-05-19,49019,2258,143,503.12,12961.92
15,2022-05-20,84876,4199,158,473.73,11860.6
15,2022-05-21,103299,4528,393,414.49,13497.92
15,2022-05-22,134624,4594,198,469.6,12969.8
15,2022-05-23,78664,3670,79,537.78,3651.63
15,2022-05-24,143094,1749,157,535.72,10530.27
15,2022-05-25,118767,2396,80,493.29,7690.45
15,2022-05-26,151517,3741,292,505.36,16417.28
15,2022-05-27,132859,3541,215,534.7,17842.42
15,2022-05-28,125376,5909,186,538.42,15045.95
15,2022-05-29,40042,1243,72,470.41,5682.32
15,2022-05-30,141384,4259,424,532.6,39325.86
15,2022-05-31,80930,1319,41,426.19,2256.77
15,2022-06-01,65559,1073,105,458.55,4361.48
15,2022-06-02,43784,952,21,528.26,1659.41
15,2022-06-03,78754,2378,118,495.23,10344.53
15,2022-06-04,148118,7349,309,557.77,24807.59
15,2022-06-05,132167,3847,381,479.34,31024.52
15,2022-06-06,50837,1861,52,471.05,4217.55
15,2022-06-07,44029,464,30,445.63,1073.06
15,2022-06-08,168089,5680,369,559.0,17932.4
15,2022-06-09,48464,2196,187,545.29,6897.73
15,2022-06-10,90050,3286,223,514.86,14622.33
15,2022-06-11,51635,2486,158,396.28,7015.76
15,2022-06-12,103259,2964,222,476.02,16084.31
15,2022-06-13,88308,3060,214,441.61,14358.49
15,2022-06-14,118438,4313,179,407.59,14686.03
15,2022-06-15,102392,4745,293,405.27,25015.65
15,2022-06-16,125421,5137,403,551.58,33976.66
15,2022-06-17,125541,1885,137,453.6,4621.24
15,2022-06-18,42613,931,44,445.56,1550.24
15,2022-06-19,79403,1770,143,404.62,6605.15
15,2022-06-20,76030,3358,68,425.17,4011.79
15,2022-06-21,42710,1796,51,483.66,4802.39
15,2022-06-22,135738,4313,86,465.84,3792.03
15,2022-06-23,95132,3553,247,462.73,20716.73
15,2022-06-24,77877,2879,237,486.1,7840.01
15,2022-06-25,137831,1782,107,513.57,8523.87
15,2022-06-26,115641,4878,169,413.62,9287.04
15,2022-06-27,64920,2476,233,440.08,12194.71
15,2022-06-28,57435,2196,112,471.78,10276.73
15,2022-06-29,60680,702,15,468.18,774.64
15,2022-06-30,42532,1155,27,442.61,1310.8
15,2022-07-01,104585,3585,209,387.94,17130.99
15,2022-07-02,85972,4059,307,382.71,26110.44
15,2022-07-03,61357,2507,239,425.06,10639.29
16,2021-11-14,243847,10690,229,1215.23,11737.14
16,2021-11-15,185354,6933,516,1036.07,30123.97
16,2021-11-16,296737,9047,639,1188.62,60111.15
16,2021-11-17,336350,13770,392,1115.88,28474.64
16,2021-11-18,271854,4057,404,1189.99,22558.5
16,2021-11-19,220715,6280,479,1071.25,35722.17
16,2021-11-20,264942,6063,345,1239.79,26737.48
16,2021-11-21,347669,5497,380,1287.7,15343.86
16,2021-11-22,208398,7602,560,1097.1,35941.81
16,2021-11-23,252450,11466,977,943.89,90725.52
16,2021-11-24,253111,8332,648,978.55,26623.38
16,2021-11-25,261698,12902,589,1064.62,20523.51
16,2021-11-26,298153,10080,513,1109.2,43498.82
16,2021-11-27,164304,7508,404,1203.73,27051.57
16,2021-11-28,202652,3685,98,922.67,4250.03
16,2021-11-29,289103,7522,592,992.25,54595.61
16,2021-11-30,124713,3071,276,1244.75,25708.61
16,2021-12-01,250601,4200,281,947.87,11615.3
16,2021-12-02,161232,7623,312,1292.49,29985.34
16,2021-12-03,109558,3282,153,910.57,13483.39
16,2021-12-04,122065,4122,344,1007.86,20709.74
16,2021-12-05,141370,4740,378,1286.43,19710.93
16,2021-12-06,157250,4859,465,870.49,15675.78
16,2021-12-07,269309,3582,93,1246.18,5701.99
16,2021-12-08,257694,5684,236,1163.73,7899.36
16,2021-12-09,172593,3781,201,953.15,6886.09
16,2021-12-10,146386,3433,210,912.22,9715.41
17,2022-05-20,344935,5619,229,1125.3,17320.7
17,2022-05-21,283253,10242,423,1424.35,13592.5
17,2022-05-22,287029,7827,519,1080.25,47428.53
17,2022-05-23,190344,8249,649,1228.94,35604.36
17,2022-05-24,337843,15739,411,1464.38,29491.99
17,2022-05-25,195066,5914,175,1250.12,6752.18
17,2022-05-26,283027,4574,328,1035.15,16731.87
17,2022-05-27,201380,9848,431,1010.06,27257.21
17,2022-05-28,345821,5344,139,1358.13,11970.14
17,2022-05-29,412657,20597,1103,1495.64,103083.35
17,2022-05-30,266296,3796,131,1161.06,6579.2
17,2022-05-31,299918,4341,234,1438.34,11248.4
17,2022-06-01,324843,6040,329,1275.9,25889.41
17,2022-06-02,119128,3702,360,1484.89,26164.35
17,2022-06-03,130759,6340,342,1445.4,20177.35
17,2022-06-04,179841,3493,142,1157.04,10055.29
17,2022-06-05,371453,17122,1242,1319.91,117707.59
17,2022-06-06,196634,4545,260,1343.42,12483.45
17,2022-06-07,345629,7517,681,1134.37,23880.53
17,2022-06-08,341680,10993,864,1204.65,58422.67
17,2022-06-09,184811,7410,572,1062.54,38116.46
18,2021-11-14,152400,5193,465,764.78,31811.85
18,2021-11-15,205264,10183,638,705.3,57341.01
18,2021-11-16,115731,2872,171,606.84,5670.07
18,2021-11-17,152038,6799,508,765.71,19674.95
18,2021-11-18,192008,7542,329,746.82,27572.53
18,2021-11-19,74909,1124,75,591.37,2537.93
18,2021-11-20,67723,2065,62,696.98,2634.22
18,2021-11-21,178546,4718,432,582.76,40695.24
18,2021-11-22,87314,2988,239,571.07,18643.85
18,2021-11-23,210146,4948,476,681.46,30847.19
18,2021-11-24,96169,4223,366,603.48,18714.78
18,2021-11-25,105858,2794,115,753.31,10325.55
18,2021-11-26,178480,3710,196,669.4,13262.31
18,2021-11-27,128201,4864,175,805.91,16838.14
18,2021-11-28,69702,948,56,801.44,4464.64
18,2021-11-29,140068,3604,283,811.46,11917.47
18,2021-11-30,131885,1827,65,710.37,3582.85
18,2021-12-01,171720,6968,247,738.29,8500.59
18,2021-12-02,58191,1632,107,580.01,9117.63
18,2021-12-03,108296,5164,468,572.03,19328.46
18,2021-12-04,113830,4297,114,591.31,9604.37
18,2021-12-05,84720,2213,96,727.12,5460.47
18,2021-12-06,74061,1289,77,719.05,7097.02
18,2021-12-07,56620,1812,122,555.37,8936.52
18,2021-12-08,187946,6561,350,633.42,33658.92
18,2021-12-09,109919,1765,38,760.81,1910.26
18,2021-12-10,53347,879,87,584.28,5176.76
18,2021-12-11,87963,3207,196,616.6,16111.71
18,2021-12-12,129809,5573,144,600.17,12132.9
18,2021-12-13,142607,4739,365,810.18,15671.36
18,2021-12-14,134614,6092,353,627.63,23203.3
18,2021-12-15,186704,6440,312,721.82,16635.87
18,2021-12-16,61195,2917,93,610.48,4053.19
18,2021-12-17,188088,4947,448,791.71,22016.65
18,2021-12-18,165243,5907,529,768.39,23681.95
18,2021-12-19,135541,2944,204,607.7,10212.44
18,2021-12-20,158930,6744,162,815.33,14917.54
18,2021-12-21,217373,6746,550,818.29,44000.43
18,2021-12-22,96333,2078,125,587.98,6161.15
18,2021-12-23,223239,6641,293,729.9,23312.67
18,2021-12-24,115997,2431,83,587.21,4937.79
19,2022-03-25,19781,433,22,128.27,1495.31
19,2022-03-26,22635,389,26,137.3,973.07
19,2022-03-27,15128,607,31,129.66,2309.03
19,2022-03-28,26823,498,17,110.24,863.23
19,2022-03-29,25794,708,50,123.26,4369.11
