campaign_id,date,impressions,clicks,conversions,spend,revenue_generated
3,2021-01-25,353256,4990,359,1183.85,18753.66
3,2021-01-26,350588,4631,324,1046.31,27413.6
3,2021-01-27,146432,4807,385,1100.42,23418.97
3,2021-01-28,346450,11408,512,1092.12,22275.06
3,2021-01-29,220501,9453,792,832.67,41705.22
3,2021-01-30,246902,8210,384,852.77,31883.79
3,2021-01-31,187700,5246,323,1051.13,13371.03
3,2021-02-01,164059,8163,314,927.37,10399.01
3,2021-02-02,289111,9000,502,1208.45,21417.56
3,2021-02-03,365848,18177,1014,1095.64,62500.73
3,2021-02-04,193509,2515,184,1141.07,14854.88
3,2021-02-05,157363,2933,146,829.99,5103.31
3,2021-02-06,285712,9977,581,1033.55,48216.67
3,2021-02-07,86188,1609,35,915.31,3007.14
4,2022-03-09,27950,1280,81,83.58,4188.57
4,2022-03-10,9970,204,9,80.62,293.19
4,2022-03-11,21853,1052,31,91.49,920.26
4,2022-03-12,11412,414,34,98.66,2224.41
4,2022-03-13,28948,408,32,96.81,1740.28
4,2022-03-14,15054,334,11,87.79,412.13
4,2022-03-15,11014,151,5,76.86,241.07
4,2022-03-16,17596,337,28,72.41,1557.53
4,2022-03-17,21515,337,7,85.56,325.16
4,2022-03-18,28979,320,26,103.51,1725.06
4,2022-03-19,22640,823,50,105.79,3991.24
4,2022-03-20,27390,1263,67,97.6,5539.92
4,2022-03-21,25277,981,77,93.73,5312.27
4,2022-03-22,14051,168,7,89.35,483.73
4,2022-03-23,21473,891,88,92.67,5224.83
4,2022-03-24,19866,985,70,77.71,5938.43
4,2022-03-25,15606,616,51,72.01,3316.23
4,2022-03-26,15939,476,16,98.22,769.57
4,2022-03-27,20357,915,56,103.89,3684.51
4,2022-03-28,16326,199,4,91.26,293.62
4,2022-03-29,13728,623,22,74.35,1480.79
4,2022-03-30,24304,1151,94,77.57,7447.47
4,2022-03-31,10878,116,4,80.61,288.07
4,2022-04-01,19938,488,28,81.04,2420.71
4,2022-04-02,13377,453,43,93.15,2405.27
4,2022-04-03,28459,748,50,87.7,4289.62
4,2022-04-04,9435,337,9,101.92,551.8
4,2022-04-05,21782,1086,94,79.88,4400.94
4,2022-04-06,11616,383,11,74.31,809.69
4,2022-04-07,21569,442,29,85.96,1153.72
4,2022-04-08,32177,951,81,98.57,6404.8
4,2022-04-09,21967,993,79,96.44,5714.47
4,2022-04-10,19026,318,29,96.16,1681.2
5,2021-10-08,149445,4776,433,504.18,34460.48
5,2021-10-09,44865,588,43,441.72,2203.41
5,2021-10-10,139357,5909,221,592.62,9222.68
5,2021-10-11,83201,2454,209,627.17,14974.36
5,2021-10-12,172225,3489,321,512.69,12941.24
5,2021-10-13,89458,2723,56,540.93,1883.71
5,2021-10-14,51154,2032,88,558.73,7506.34
5,2021-10-15,144176,6640,589,469.35,25332.68
5,2021-10-16,179376,5412,182,534.15,7803.39
5,2021-10-17,88918,3714,123,629.78,4159.27
5,2021-10-18,140917,3088,116,423.37,8433.69
5,2021-10-19,209126,6651,466,610.32,24242.78
5,2021-10-20,153984,3328,282,591.32,15156.89
5,2021-10-21,83919,3074,264,504.3,13681.81
5,2021-10-22,46948,874,55,428.42,2932.21
5,2021-10-23,134752,6052,126,561.97,5127.1
5,2021-10-24,156454,2554,123,512.84,6208.42
5,2021-10-25,104782,1534,59,420.63,1908.78
5,2021-10-26,58698,1900,169,430.48,9200.37
5,2021-10-27,54870,1358,55,427.51,2842.44
5,2021-10-28,105488,1955,83,432.66,4194.98
5,2021-10-29,60480,1194,111,459.11,7667.0
5,2021-10-30,108422,2141,169,605.77,13735.29
5,2021-10-31,191456,8000,544,569.08,36148.85
5,2021-11-01,154290,4407,96,533.52,7433.85
5,2021-11-02,139405,2411,175,499.97,5243.72
5,2021-11-03,132513,5053,293,531.01,13651.82
5,2021-11-04,103744,3766,173,538.16,7032.63
5,2021-11-05,48201,622,29,535.24,861.92
5,2021-11-06,105770,1756,119,498.68,6983.97
5,2021-11-07,164885,5640,462,604.15,30777.02
5,2021-11-08,113663,3598,121,496.82,9964.67
5,2021-11-09,107149,3754,95,421.46,5548.07
5,2021-11-10,106058,2510,174,475.79,7987.05
5,2021-11-11,120018,1333,98,568.12,6076.78
5,2021-11-12,158855,6671,438,475.9,20379.14
5,2021-11-13,76455,3045,84,593.5,4250.39
5,2021-11-14,150694,2852,65,521.42,5074.59
5,2021-11-15,76137,2651,96,608.07,3274.04
5,2021-11-16,179069,8120,473,520.49,36542.34
5,2021-11-17,157632,4276,358,611.08,15846.1
5,2021-11-18,170296,1836,42,575.24,2101.16
5,2021-11-19,189617,8107,251,614.59,12750.41
5,2021-11-20,167044,6546,467,589.75,17461.03
5,2021-11-21,108152,3622,336,509.52,24002.32
5,2021-11-22,94695,2924,179,474.07,5922.62
5,2021-11-23,55592,1004,49,587.09,2131.84
5,2021-11-24,88529,3139,127,617.72,5526.22
5,2021-11-25,46334,1135,60,427.26,4034.22
5,2021-11-26,79606,1339,105,489.2,4442.34
5,2021-11-27,119807,5410,285,574.84,21787.35
5,2021-11-28,99521,1131,100,504.76,7908.79
6,2021-12-09,508655,20903,1181,1764.32,75788.23
6,2021-12-10,204745,7370,498,2016.57,14547.65
6,2021-12-11,615880,25404,1640,1997.14,71440.88
6,2021-12-12,270375,4709,95,1551.45,2820.95
6,2021-12-13,334442,12455,570,1557.49,29226.8
6,2021-12-14,223393,7050,469,1885.24,25521.96
6,2021-12-15,174848,2651,172,1819.65,8598.81
6,2021-12-16,188499,9150,239,1798.39,9454.17
6,2021-12-17,174412,7680,296,1829.11,9326.86
6,2021-12-18,292869,3559,212,2040.09,13566.57
6,2021-12-19,232879,3719,160,1678.1,9210.79
6,2021-12-20,547546,24564,984,2049.27,50592.15
6,2021-12-21,221557,5240,314,2085.47,14436.99
7,2021-05-01,30362,619,47,282.07,3532.55
7,2021-05-02,114723,4502,399,370.76,33472.95
7,2021-05-03,72947,3032,73,278.88,3977.7
7,2021-05-04,92067,3558,237,282.96,19707.19
7,2021-05-05,26539,1145,60,302.56,2663.72
7,2021-05-06,98543,1399,95,403.8,3308.03
7,2021-05-07,100736,3453,331,398.56,21570.89
7,2021-05-08,96715,1537,67,320.77,3122.76
7,2021-05-09,97913,4009,101,389.56,6989.83
7,2021-05-10,48763,1098,44,362.02,3521.79
7,2021-05-11,53732,2615,176,277.58,6289.42
7,2021-05-12,71016,2177,83,321.64,6530.23
7,2021-05-13,41870,1757,117,375.42,8365.55
7,2021-05-14,35142,890,64,290.08,5389.1
7,2021-05-15,59832,2879,160,301.72,8315.81
7,2021-05-16,103784,3060,274,405.29,12198.76
7,2021-05-17,63335,850,83,295.86,5493.16
7,2021-05-18,52558,1379,51,341.69,3731.73
7,2021-05-19,73250,1195,32,309.2,1786.49
7,2021-05-20,84584,3507,87,362.11,2640.52
7,2021-05-21,39288,1938,167,374.35,10854.86
7,2021-05-22,119794,4344,197,401.49,12445.96
7,2021-05-23,55348,1700,149,346.64,12673.34
7,2021-05-24,109979,3373,249,331.5,11146.34
7,2021-05-25,133488,4901,444,398.83,31752.07
7,2021-05-26,50274,1955,167,294.69,9486.17
7,2021-05-27,70935,2782,269,401.43,18527.8
7,2021-05-28,122448,1779,172,358.29,11055.62
7,2021-05-29,37283,1750,111,377.4,7052.13
7,2021-05-30,63203,3032,273,314.16,17052.93
7,2021-05-31,89395,4211,130,292.09,8326.19
7,2021-06-01,39987,1335,114,404.39,8887.93
7,2021-06-02,69509,2967,134,323.82,4124.44
7,2021-06-03,61650,1427,32,356.18,2007.76
7,2021-06-04,107727,4786,102,323.78,7791.66
7,2021-06-05,84471,2719,184,321.99,8279.84
7,2021-06-06,40455,1631,42,297.59,2608.36
8,2022-07-22,156099,4667,236,511.49,7212.46
8,2022-07-23,109204,5259,416,451.97,19227.81
8,2022-07-24,165569,5241,404,577.4,12641.06
8,2022-07-25,203931,2435,236,602.03,17491.43
8,2022-07-26,185100,7840,415,629.42,23899.7
8,2022-07-27,79922,1528,111,597.72,9297.24
8,2022-07-28,188352,5566,169,550.96,5542.51
8,2022-07-29,104539,5163,472,451.01,18371.24
8,2022-07-30,88360,2024,62,502.68,3556.86
8,2022-07-31,187287,6912,420,557.35,34608.02
8,2022-08-01,119256,4982,281,622.93,22506.87
8,2022-08-02,74909,1582,83,653.68,5354.33
8,2022-08-03,109657,4660,183,569.28,9321.27
8,2022-08-04,99398,2910,100,586.62,4566.7
8,2022-08-05,90295,2163,129,562.66,7074.57
8,2022-08-06,128423,3639,112,546.04,3986.91
8,2022-08-07,89874,3877,378,621.89,18664.64
8,2022-08-08,41945,905,88,461.85,3022.74
8,2022-08-09,122571,3543,212,462.24,15675.27
8,2022-08-10,88434,1538,75,487.23,6490.87
8,2022-08-11,76913,3396,218,446.43,11215.71
8,2022-08-12,75783,816,58,491.14,2201.7
8,2022-08-13,117169,3927,288,479.82,23427.57
8,2022-08-14,100624,2670,213,459.45,11489.71
8,2022-08-15,147071,3798,115,461.51,7893.13
8,2022-08-16,142336,1682,151,577.95,11119.35
8,2022-08-17,74644,1529,39,507.47,2909.18
8,2022-08-18,121747,1774,134,443.31,9022.02
8,2022-08-19,142552,6187,217,517.57,15105.97
8,2022-08-20,148662,7243,388,529.05,32794.48
8,2022-08-21,107520,1781,135,542.72,9962.99
8,2022-08-22,152767,2875,194,528.98,10547.76
8,2022-08-23,97918,1026,66,467.06,5383.09
8,2022-08-24,75360,1835,79,574.68,3319.72
8,2022-08-25,147493,1817,152,601.76,12849.95
8,2022-08-26,97785,2273,106,549.73,6290.87
8,2022-08-27,99589,1627,33,574.32,2047.42
8,2022-08-28,49604,1427,114,517.67,9441.57
8,2022-08-29,152087,2995,154,508.27,4886.75
8,2022-08-30,63332,2977,172,470.7,11512.3
8,2022-08-31,140876,5647,346,474.24,20149.55
8,2022-09-01,176017,1908,127,611.44,6728.95
8,2022-09-02,57349,1005,53,631.67,3732.96
8,2022-09-03,157726,5478,331,648.41,25553.28
8,2022-09-04,97399,3890,211,484.2,10731.08
8,2022-09-05,180266,8929,282,648.16,15833.26
9,2021-07-26,59282,1726,41,417.26,2166.45
9,2021-07-27,73815,873,35,300.51,1488.96
9,2021-07-28,85816,908,61,286.83,3430.13
9,2021-07-29,71933,3381,337,342.38,27142.07
9,2021-07-30,62968,1313,36,406.74,2191.44
9,2021-07-31,120950,4973,433,368.23,25250.21
9,2021-08-01,72622,3620,326,321.91,24004.79
9,2021-08-02,40870,1070,79,301.02,3977.41
9,2021-08-03,102727,3930,362,324.16,17290.41
9,2021-08-04,67709,3316,134,298.11,4174.16
9,2021-08-05,66077,2044,202,383.42,16927.68
9,2021-08-06,62275,1718,47,301.15,3362.54
9,2021-08-07,92140,3778,108,359.07,5643.5
9,2021-08-08,102306,3044,195,410.0,14617.92
9,2021-08-09,89844,1147,79,359.7,2986.39
9,2021-08-10,52816,1068,34,332.0,1351.42
9,2021-08-11,82633,1733,171,284.12,11709.17
9,2021-08-12,103499,3346,186,332.36,15543.65
9,2021-08-13,125170,2607,222,398.69,13228.56
9,2021-08-14,70081,2781,71,338.32,2280.44
9,2021-08-15,84502,3141,153,325.09,7699.3
9,2021-08-16,113909,1858,114,393.54,5859.52
9,2021-08-17,68932,3213,314,395.81,21464.47
9,2021-08-18,128190,4855,160,376.59,11150.8
10,2022-04-23,159502,7810,519,792.45,41813.7
10,2022-04-24,119675,4784,404,783.53,32046.51
10,2022-04-25,62636,738,57,682.93,2111.95
10,2022-04-26,246491,3774,350,788.09,28837.44
10,2022-04-27,186284,9195,653,766.06,31652.22
10,2022-04-28,84679,1750,53,672.31,4194.46
10,2022-04-29,157136,2906,69,585.41,2219.39
10,2022-04-30,83685,2149,117,649.47,3531.85
10,2022-05-01,143283,4162,83,575.24,4905.4
10,2022-05-02,75295,2974,208,617.2,10171.77
10,2022-05-03,232412,5306,293,703.23,25121.7
10,2022-05-04,260485,10633,495,762.64,29581.72
10,2022-05-05,153128,1758,86,669.63,4720.31
10,2022-05-06,145897,6714,540,701.77,24651.29
10,2022-05-07,205524,2743,210,644.86,17648.33
10,2022-05-08,87990,4129,208,564.25,7297.3
10,2022-05-09,95225,1412,121,761.71,8053.09
10,2022-05-10,247648,5370,244,770.63,19692.47
10,2022-05-11,132958,3383,156,653.47,9410.71
10,2022-05-12,188620,5102,122,824.01,8597.53
10,2022-05-13,120075,2456,199,816.19,7227.7
10,2022-05-14,271342,7228,576,831.85,32757.98
10,2022-05-15,164238,7101,195,603.73,16203.54
10,2022-05-16,175017,4453,328,739.06,27908.12
10,2022-05-17,140893,4038,353,702.94,22889.9
11,2022-02-02,390554,6609,527,1263.04,45311.09
11,2022-02-03,204986,5791,415,1688.35,27476.62
11,2022-02-04,550429,21392,793,1665.69,31259.71
11,2022-02-05,246934,3241,178,1447.25,8486.83
11,2022-02-06,275846,3127,288,1491.66,22266.62
11,2022-02-07,287811,9356,542,1227.87,17921.62
11,2022-02-08,190583,5796,296,1456.63,23210.06
11,2022-02-09,342815,13398,790,1375.06,48466.4
11,2022-02-10,258991,4903,387,1581.67,20117.68
11,2022-02-11,295633,12295,351,1284.21,18126.12
11,2022-02-12,241975,10091,418,1261.58,26470.09
11,2022-02-13,422657,7060,248,1428.09,9118.3
11,2022-02-14,365192,9676,649,1629.77,27654.25
11,2022-02-15,273023,11206,426,1634.63,34644.25
12,2021-06-14,113753,4247,372,380.15,24909.06
12,2021-06-15,41885,959,62,449.95,2570.52
12,2021-06-16,83223,2702,261,449.64,14915.74
12,2021-06-17,142169,2861,83,509.67,4303.8
12,2021-06-18,74699,3194,291,380.43,14886.13
12,2021-06-19,48768,1963,133,373.8,6974.61
12,2021-06-20,95426,1662,156,466.25,7183.66
12,2021-06-21,91508,1854,97,453.37,8136.76
12,2021-06-22,100561,3470,132,415.6,5524.39
12,2021-06-23,73712,2427,87,403.16,4571.87
12,2021-06-24,56022,2252,51,423.38,1582.32
12,2021-06-25,155611,6782,399,503.2,33899.69
12,2021-06-26,146519,7177,453,429.75,20699.3
12,2021-06-27,57905,2817,108,507.08,4130.49
12,2021-06-28,145294,5331,279,433.49,14787.26
12,2021-06-29,52218,1539,79,439.65,2729.49
12,2021-06-30,49981,681,64,474.04,4560.13
12,2021-07-01,162017,2644,62,490.26,3429.86
12,2021-07-02,46338,781,65,465.69,4455.47
12,2021-07-03,51962,744,61,475.43,4394.22
12,2021-07-04,53348,2320,210,507.59,18252.32
12,2021-07-05,126562,1501,36,544.35,2843.66
12,2021-07-06,52224,1873,43,455.97,2119.46
12,2021-07-07,97564,1027,56,490.62,1810.02
12,2021-07-08,44319,1256,51,381.64,3191.15
12,2021-07-09,143781,6191,229,550.27,15465.04
12,2021-07-10,129033,6101,497,416.87,14424.15
12,2021-07-11,137530,3182,251,490.71,10745.45
12,2021-07-12,156032,4502,324,481.09,13081.93
12,2021-07-13,144441,5995,230,501.91,8787.42
12,2021-07-14,110758,2253,53,392.61,2375.4
12,2021-07-15,142511,5685,345,520.31,27259.14
13,2021-12-20,127768,5655,466,496.92,15164.4
13,2021-12-21,108454,3695,190,358.44,12178.6
13,2021-12-22,137781,2791,275,405.64,22376.64
13,2021-12-23,83325,2773,247,397.32,7383.7
13,2021-12-24,49947,2490,167,509.53,6726.05
13,2021-12-25,68234,1358,63,379.11,4504.34
13,2021-12-26,56517,1932,95,503.57,7640.29
13,2021-12-27,124735,6174,202,511.44,15793.78
13,2021-12-28,100187,1945,190,404.72,12920.74
13,2021-12-29,103065,4937,327,427.99,23167.01
13,2021-12-30,147985,2119,123,469.31,4340.04
13,2021-12-31,84056,3191,196,356.24,16764.29
13,2022-01-01,146851,1657,50,426.02,3965.33
13,2022-01-02,128139,1880,125,443.58,8047.07
13,2022-01-03,106854,4178,334,455.79,16549.52
13,2022-01-04,53466,1228,105,407.18,3709.38
13,2022-01-05,93036,2944,69,490.47,3809.35
13,2022-01-06,86854,932,66,455.03,4467.15
13,2022-01-07,42310,693,56,428.35,2044.0
13,2022-01-08,115755,3700,98,361.8,5892.2
13,2022-01-09,84818,2343,202,426.27,17397.57
13,2022-01-10,77475,2405,100,375.83,8622.52
13,2022-01-11,44294,2073,115,369.81,7332.97
13,2022-01-12,60452,2440,190,387.36,6188.05
14,2021-10-26,21100,285,19,192.97,933.23
14,2021-10-27,20710,685,36,186.53,2810.08
14,2021-10-28,21743,619,56,191.01,4088.04
14,2021-10-29,46369,1341,98,194.84,7765.54
14,2021-10-30,23910,280,6,166.04,500.89
14,2021-10-31,54343,1472,119,187.1,3718.76
14,2021-11-01,38056,1542,152,205.83,7093.92
14,2021-11-02,14526,581,19,163.47,1146.18
14,2021-11-03,18415,397,38,166.94,3229.34
14,2021-11-04,47506,836,35,195.76,1538.82
14,2021-11-05,47650,1960,78,183.91,3334.57
14,2021-11-06,64859,2529,84,194.98,3381.93
14,2021-11-07,49121,2202,44,153.5,1507.27
14,2021-11-08,27320,674,61,178.5,4269.43
14,2021-11-09,50623,1981,46,171.33,3836.15
14,2021-11-10,47757,2317,140,211.1,7573.76
14,2021-11-11,32613,420,19,162.12,1053.19
14,2021-11-12,23239,951,53,148.07,2903.07
14,2021-11-13,33734,1182,62,145.74,2866.56
14,2021-11-14,52856,2378,210,176.3,13157.89
14,2021-11-15,40877,500,32,212.96,2590.49
14,2021-11-16,35218,1636,159,167.32,8850.68
14,2021-11-17,15220,750,35,148.63,2055.82
14,2021-11-18,19500,308,18,166.71,977.54
14,2021-11-19,51913,1352,38,189.78,2572.41
15,2022-05-11,76196,2701,238,410.59,18300.4
15,2022-05-12,124930,2970,214,483.67,16850.09
15,2022-05-13,117664,2311,155,461.71,4709.69
15,2022-05-14,59837,697,45,383.66,1809.11
15,2022-05-15,98779,3281,97,449.13,2902.13
15,2022-05-16,108190,2860,93,381.52,7468.63
15,2022-05-17,78563,2954,130,367.64,5668.75
15,2022-05-18,115325,5150,212,379.16,7367.54
15,2022-05-19,49019,2258,143,454.53,11710.14
15,2022-05-20,84876,4199,158,427.98,10715.19
15,2022-05-21,103299,4528,393,374.47,12194.38
15,2022-05-22,134624,4594,198,424.25,11717.26
15,2022-05-23,78664,3670,79,485.84,3298.98
15,2022-05-24,143094,1749,157,483.98,9513.33
15,2022-05-25,118767,2396,80,445.65,6947.76
15,2022-05-26,151517,3741,292,456.56,14831.81
15,2022-05-27,132859,3541,215,483.06,16119.32
15,2022-05-28,125376,5909,186,486.42,13592.91
15,2022-05-29,40042,1243,72,424.98,5133.56
15,2022-05-30,141384,4259,424,481.17,35528.04
15,2022-05-31,80930,1319,41,385.03,2038.83
15,2022-06-01,65559,1073,105,414.26,3940.28
15,2022-06-02,43784,952,21,477.25,1499.16
15,2022-06-03,78754,2378,118,447.41,9345.53
15,2022-06-04,148118,7349,309,503.9,22411.84
15,2022-06-05,132167,3847,381,433.05,28028.38
15,2022-06-06,50837,1861,52,425.56,3810.25
15,2022-06-07,44029,464,30,402.59,969.44
15,2022-06-08,168089,5680,369,505.01,16200.61
15,2022-06-09,48464,2196,187,492.63,6231.6
15,2022-06-10,90050,3286,223,465.14,13210.2
15,2022-06-11,51635,2486,158,358.01,6338.23
15,2022-06-12,103259,2964,222,430.05,14531.0
15,2022-06-13,88308,3060,214,398.96,12971.84
15,2022-06-14,118438,4313,179,368.23,13267.76
15,2022-06-15,102392,4745,293,366.13,22599.81
15,2022-06-16,125421,5137,403,498.31,30695.42
15,2022-06-17,125541,1885,137,409.79,4174.96
15,2022-06-18,42613,931,44,402.53,1400.53
15,2022-06-19,79403,1770,143,365.54,5967.27
15,2022-06-20,76030,3358,68,384.11,3624.36
15,2022-06-21,42710,1796,51,436.95,4338.61
15,2022-06-22,135738,4313,86,420.85,3425.82
15,2022-06-23,95132,3553,247,418.05,18716.05
15,2022-06-24,77877,2879,237,439.16,7082.87
15,2022-06-25,137831,1782,107,463.97,7700.69
15,2022-06-26,115641,4878,169,373.68,8390.16
15,2022-06-27,64920,2476,233,397.58,11017.02
15,2022-06-28,57435,2196,112,426.22,9284.27
15,2022-06-29,60680,702,15,422.96,699.83
15,2022-06-30,42532,1155,27,399.86,1184.21
15,2022-07-01,104585,3585,209,350.48,15476.59
15,2022-07-02,85972,4059,307,345.75,23588.87
15,2022-07-03,61357,2507,239,384.01,9611.82
16,2021-11-14,243847,10690,229,1097.87,10603.65
16,2021-11-15,185354,6933,516,936.02,27214.8
16,2021-11-16,296737,9047,639,1073.83,54306.02
16,2021-11-17,336350,13770,392,1008.12,25724.75
16,2021-11-18,271854,4057,404,1075.07,20379.95
16,2021-11-19,220715,6280,479,967.8,32272.37
16,2021-11-20,264942,6063,345,1120.06,24155.36
16,2021-11-21,347669,5497,380,1163.35,13862.05
16,2021-11-22,208398,7602,560,991.15,32470.79
16,2021-11-23,252450,11466,977,852.73,81963.87
16,2021-11-24,253111,8332,648,884.05,24052.28
16,2021-11-25,261698,12902,589,961.81,18541.49
16,2021-11-26,298153,10080,513,1002.08,39298.0
16,2021-11-27,164304,7508,404,1087.48,24439.11
16,2021-11-28,202652,3685,98,833.56,3839.59
16,2021-11-29,289103,7522,592,896.42,49323.14
16,2021-11-30,124713,3071,276,1124.54,23225.84
16,2021-12-01,250601,4200,281,856.34,10493.57
16,2021-12-02,161232,7623,312,1167.67,27089.56
16,2021-12-03,109558,3282,153,822.64,12181.25
16,2021-12-04,122065,4122,344,910.53,18709.73
16,2021-12-05,141370,4740,378,1162.2,17807.39
16,2021-12-06,157250,4859,465,786.42,14161.92
16,2021-12-07,269309,3582,93,1125.83,5151.33
16,2021-12-08,257694,5684,236,1051.35,7136.49
16,2021-12-09,172593,3781,201,861.1,6221.08
16,2021-12-10,146386,3433,210,824.12,8777.16
17,2022-05-20,344935,5619,229,1016.63,15647.98
17,2022-05-21,283253,10242,423,1286.79,12279.83
17,2022-05-22,287029,7827,519,975.93,42848.21
17,2022-05-23,190344,8249,649,1110.26,32165.93
17,2022-05-24,337843,15739,411,1322.96,26643.85
17,2022-05-25,195066,5914,175,1129.39,6100.1
17,2022-05-26,283027,4574,328,935.19,15116.02
17,2022-05-27,201380,9848,431,912.51,24624.89
17,2022-05-28,345821,5344,139,1226.97,10814.15
17,2022-05-29,412657,20597,1103,1351.2,93128.26
17,2022-05-30,266296,3796,131,1048.93,5943.83
17,2022-05-31,299918,4341,234,1299.44,10162.1
17,2022-06-01,324843,6040,329,1152.68,23389.19
17,2022-06-02,119128,3702,360,1341.49,23637.58
17,2022-06-03,130759,6340,342,1305.81,18228.76
17,2022-06-04,179841,3493,142,1045.3,9084.22
17,2022-06-05,371453,17122,1242,1192.45,106340.19
17,2022-06-06,196634,4545,260,1213.68,11277.88
17,2022-06-07,345629,7517,681,1024.82,21574.31
17,2022-06-08,341680,10993,864,1088.31,52780.61
17,2022-06-09,184811,7410,572,959.93,34435.43
18,2021-11-14,152400,5193,465,690.92,28739.68
18,2021-11-15,205264,10183,638,637.19,51803.41
18,2021-11-16,115731,2872,171,548.24,5122.49
18,2021-11-17,152038,6799,508,691.77,17774.88
18,2021-11-18,192008,7542,329,674.7,24909.76
18,2021-11-19,74909,1124,75,534.26,2292.83
18,2021-11-20,67723,2065,62,629.67,2379.83
18,2021-11-21,178546,4718,432,526.48,36765.17
18,2021-11-22,87314,2988,239,515.92,16843.36
18,2021-11-23,210146,4948,476,615.65,27868.18
18,2021-11-24,96169,4223,366,545.2,16907.43
18,2021-11-25,105858,2794,115,680.56,9328.38
18,2021-11-26,178480,3710,196,604.75,11981.53
18,2021-11-27,128201,4864,175,728.08,15212.03
18,2021-11-28,69702,948,56,724.04,4033.48
18,2021-11-29,140068,3604,283,733.1,10766.56
18,2021-11-30,131885,1827,65,641.76,3236.84
18,2021-12-01,171720,6968,247,666.99,7679.66
18,2021-12-02,58191,1632,107,524.0,8237.11
18,2021-12-03,108296,5164,468,516.79,17461.85
18,2021-12-04,113830,4297,114,534.2,8676.85
18,2021-12-05,84720,2213,96,656.9,4933.14
18,2021-12-06,74061,1289,77,649.61,6411.64
18,2021-12-07,56620,1812,122,501.73,8073.5
18,2021-12-08,187946,6561,350,572.25,30408.37
18,2021-12-09,109919,1765,38,687.34,1725.78
18,2021-12-10,53347,879,87,527.86,4676.82
18,2021-12-11,87963,3207,196,557.06,14555.75
18,2021-12-12,129809,5573,144,542.21,10961.19
18,2021-12-13,142607,4739,365,731.94,14157.93
18,2021-12-14,134614,6092,353,567.02,20962.48
18,2021-12-15,186704,6440,312,652.11,15029.29
18,2021-12-16,61195,2917,93,551.53,3661.76
18,2021-12-17,188088,4947,448,715.25,19890.43
18,2021-12-18,165243,5907,529,694.18,21394.91
18,2021-12-19,135541,2944,204,549.02,9226.19
18,2021-12-20,158930,6744,162,736.59,13476.9
18,2021-12-21,217373,6746,550,739.27,39751.17
18,2021-12-22,96333,2078,125,531.19,5566.14
18,2021-12-23,223239,6641,293,659.41,21061.29
18,2021-12-24,115997,2431,83,530.5,4460.93
19,2022-03-25,19781,433,22,115.88,1350.9
19,2022-03-26,22635,389,26,124.04,879.09
19,2022-03-27,15128,607,31,117.14,2086.04
19,2022-03-28,26823,498,17,99.59,779.86
19,2022-03-29,25794,708,50,111.36,3947.17
