order_item_id,order_id,product_id,quantity,unit_price,discount,item_revenue,item_cost,item_profit
380,201,929,1,78.09,0.0,78.09,23.04,55.05
383,203,393,1,32.38,3.24,29.14,10.87,18.27
388,207,585,3,193.0,0.0,579.0,276.48,302.52
389,208,386,3,76.12,0.0,228.36,89.55,138.81
403,215,478,1,190.9,0.0,190.9,58.51,132.39
406,218,945,1,134.23,0.0,134.23,58.5,75.73
417,227,768,1,155.05,0.0,155.05,53.86,101.19
421,229,20,1,402.25,0.0,402.25,97.25,305.0
422,229,963,1,290.28,0.0,290.28,58.31,231.97
425,231,268,2,177.95,0.0,355.9,132.74,223.16
429,233,138,1,130.18,0.0,130.18,47.8,82.38
434,235,945,4,134.23,0.0,536.92,234.0,302.92
436,236,554,1,76.28,0.0,76.28,29.63,46.65
437,237,860,1,220.15,0.0,220.15,85.56,134.59
448,243,394,2,47.91,9.58,86.24,38.48,47.76
450,243,755,4,170.39,0.0,681.56,300.6,380.96
457,247,839,1,190.21,0.0,190.21,54.5,135.71
459,249,633,3,232.44,0.0,697.32,172.77,524.55
466,253,513,1,179.48,17.95,161.53,82.44,79.09
470,256,441,1,229.2,0.0,229.2,99.07,130.13
471,256,325,1,243.72,0.0,243.72,83.98,159.74
472,257,478,1,190.9,0.0,190.9,58.51,132.39
475,259,766,1,325.5,65.1,260.4,96.1,164.3
476,260,447,1,267.17,53.43,213.74,76.46,137.28
483,263,634,1,244.3,48.86,195.44,87.35,108.09
484,263,795,1,350.56,0.0,350.56,84.97,265.59
485,264,738,1,161.22,0.0,161.22,74.4,86.82
488,267,810,1,108.56,0.0,108.56,46.79,61.77
489,267,513,1,179.48,0.0,179.48,82.44,97.04
490,268,700,1,314.95,31.5,283.45,78.91,204.54
500,271,596,1,207.53,0.0,207.53,97.53,110.0
505,273,130,1,67.85,0.0,67.85,31.88,35.97
507,274,175,1,148.2,22.23,125.97,63.66,62.31
510,276,8,1,266.47,0.0,266.47,83.79,182.68
515,278,893,1,161.53,24.23,137.3,65.76,71.54
520,281,476,1,204.31,30.65,173.66,80.12,93.54
531,289,633,4,232.44,185.95,743.81,230.36,513.45
532,290,802,1,60.04,0.0,60.04,20.76,39.28
533,291,611,1,55.13,0.0,55.13,22.3,32.83
535,292,487,1,143.32,0.0,143.32,57.43,85.89
542,297,770,1,11.87,0.0,11.87,5.7,6.17
545,298,627,1,48.69,0.0,48.69,23.97,24.72
549,300,989,1,201.76,0.0,201.76,45.86,155.9
556,303,349,1,20.27,0.0,20.27,9.3,10.97
560,306,192,1,245.32,0.0,245.32,55.43,189.89
563,308,609,3,146.35,0.0,439.05,122.85,316.2
568,310,777,2,236.87,0.0,473.74,153.64,320.1
573,314,20,2,402.25,0.0,804.5,194.5,610.0
586,321,591,1,25.93,0.0,25.93,10.79,15.14
587,321,138,1,130.18,0.0,130.18,47.8,82.38
589,322,596,1,207.53,0.0,207.53,97.53,110.0
592,324,611,3,55.13,33.08,132.31,66.9,65.41
594,326,361,1,77.69,0.0,77.69,34.81,42.88
599,328,768,3,155.05,0.0,465.15,161.58,303.57
601,329,956,1,210.16,42.03,168.13,65.22,102.91
602,330,103,1,282.73,42.41,240.32,91.16,149.16
607,334,653,2,240.29,48.06,432.52,166.0,266.52
610,336,20,1,402.25,0.0,402.25,97.25,305.0
620,342,18,1,28.07,4.21,23.86,13.64,10.22
633,348,441,1,229.2,0.0,229.2,99.07,130.13
638,350,953,1,150.17,0.0,150.17,61.55,88.62
640,352,611,1,55.13,0.0,55.13,22.3,32.83
642,353,633,3,232.44,0.0,697.32,172.77,524.55
643,354,941,1,238.84,0.0,238.84,69.08,169.76
657,364,867,3,113.48,0.0,340.44,119.28,221.16
659,366,480,1,183.7,0.0,183.7,60.15,123.55
662,367,349,1,20.27,0.0,20.27,9.3,10.97
676,375,764,1,151.12,0.0,151.12,50.11,101.01
685,380,394,1,47.91,0.0,47.91,19.24,28.67
686,381,220,1,235.11,23.51,211.6,87.22,124.38
692,385,220,1,235.11,0.0,235.11,87.22,147.89
694,386,717,1,180.88,0.0,180.88,59.78,121.1
696,387,788,1,242.84,0.0,242.84,95.4,147.44
698,388,453,2,155.46,0.0,310.92,92.06,218.86
708,394,796,1,128.19,0.0,128.19,30.01,98.18
713,395,750,2,107.27,32.18,182.36,78.14,104.22
715,396,918,1,85.13,0.0,85.13,40.28,44.85
718,398,717,2,180.88,0.0,361.76,119.56,242.2
720,399,585,2,193.0,0.0,386.0,184.32,201.68
722,400,953,1,150.17,0.0,150.17,61.55,88.62
726,402,115,3,141.54,0.0,424.62,203.52,221.1
729,403,627,1,48.69,7.3,41.39,23.97,17.42
730,404,627,1,48.69,0.0,48.69,23.97,24.72
736,409,989,1,201.76,20.18,181.58,45.86,135.72
745,412,397,2,169.08,0.0,338.16,137.82,200.34
748,413,49,3,248.92,112.01,634.75,163.98,470.77
764,420,313,2,197.54,0.0,395.08,183.58,211.5
766,421,272,1,44.08,0.0,44.08,19.65,24.43
784,432,825,4,103.35,0.0,413.4,107.2,306.2
786,433,45,1,157.52,0.0,157.52,76.06,81.46
787,434,291,1,76.08,0.0,76.08,22.79,53.29
790,436,166,2,113.0,45.2,180.8,75.58,105.22
791,436,768,1,155.05,0.0,155.05,53.86,101.19
793,436,624,1,274.97,0.0,274.97,92.93,182.04
794,436,164,3,199.81,0.0,599.43,248.85,350.58
798,438,634,2,244.3,97.72,390.88,174.7,216.18
800,439,273,2,150.98,0.0,301.96,147.02,154.94
801,440,893,2,161.53,0.0,323.06,131.52,191.54
802,441,445,1,138.05,0.0,138.05,30.75,107.3
810,446,737,1,349.37,0.0,349.37,92.82,256.55
820,451,441,1,229.2,0.0,229.2,99.07,130.13
828,456,80,1,174.4,26.16,148.24,43.58,104.66
829,456,390,2,132.77,26.55,238.99,89.02,149.97
839,461,55,1,205.17,0.0,205.17,68.45,136.72
841,462,445,1,138.05,0.0,138.05,30.75,107.3
854,468,20,1,402.25,0.0,402.25,97.25,305.0
867,476,609,1,146.35,0.0,146.35,40.95,105.4
868,477,433,2,279.86,0.0,559.72,191.88,367.84
880,484,795,3,350.56,0.0,1051.68,254.91,796.77
887,489,668,1,108.08,0.0,108.08,31.85,76.23
890,491,361,1,77.69,7.77,69.92,34.81,35.11
892,492,115,1,141.54,0.0,141.54,67.84,73.7
898,496,554,1,76.28,0.0,76.28,29.63,46.65
911,504,164,1,199.81,0.0,199.81,82.95,116.86
912,505,766,1,325.5,0.0,325.5,96.1,229.4
920,510,15,1,115.01,0.0,115.01,34.89,80.12
921,510,606,2,91.69,0.0,183.38,73.94,109.44
927,512,45,1,157.52,0.0,157.52,76.06,81.46
933,515,957,1,106.92,0.0,106.92,35.34,71.58
935,516,894,1,221.67,0.0,221.67,81.45,140.22
938,518,751,1,227.76,45.55,182.21,75.53,106.68
940,519,585,1,193.0,0.0,193.0,92.16,100.84
948,521,65,1,354.38,0.0,354.38,97.51,256.87
953,526,523,1,344.72,0.0,344.72,79.89,264.83
960,529,892,1,210.03,0.0,210.03,64.95,145.08
962,530,624,1,274.97,0.0,274.97,92.93,182.04
972,536,192,2,245.32,0.0,490.64,110.86,379.78
987,542,676,1,412.65,0.0,412.65,94.96,317.69
997,545,357,1,64.37,12.87,51.5,19.04,32.46
1001,546,802,1,60.04,6.0,54.04,20.76,33.28
1005,547,523,1,344.72,0.0,344.72,79.89,264.83
1009,550,713,4,147.28,0.0,589.12,186.52,402.6
1010,551,391,1,307.36,30.74,276.62,83.43,193.19
1013,552,668,1,108.08,0.0,108.08,31.85,76.23
1019,555,86,2,190.33,0.0,380.66,146.48,234.18
1023,557,740,2,185.27,0.0,370.54,154.86,215.68
1029,561,49,1,248.92,37.34,211.58,54.66,156.92
1034,565,929,2,78.09,0.0,156.18,46.08,110.1
1039,567,624,1,274.97,0.0,274.97,92.93,182.04
1045,568,627,1,48.69,0.0,48.69,23.97,24.72
1055,573,757,1,109.92,0.0,109.92,40.83,69.09
1069,579,714,2,368.37,0.0,736.74,173.88,562.86
1070,580,266,1,231.16,0.0,231.16,94.11,137.05
1081,582,929,1,78.09,0.0,78.09,23.04,55.05
1088,586,362,1,288.73,0.0,288.73,69.21,219.52
1098,590,965,1,41.74,0.0,41.74,15.69,26.05
1101,591,633,1,232.44,0.0,232.44,57.59,174.85
1104,594,23,5,113.72,0.0,568.6,266.15,302.45
1109,595,52,1,208.42,0.0,208.42,99.63,108.79
1127,606,498,2,418.13,0.0,836.26,184.64,651.62
1131,608,80,1,174.4,0.0,174.4,43.58,130.82
1140,612,449,1,149.13,0.0,149.13,41.47,107.66
1142,614,554,2,76.28,0.0,152.56,59.26,93.3
1144,614,713,1,147.28,0.0,147.28,46.63,100.65
1145,614,513,2,179.48,0.0,358.96,164.88,194.08
1146,614,596,5,207.53,0.0,1037.65,487.65,550.0
1148,615,643,1,286.63,0.0,286.63,60.35,226.28
1159,621,417,1,98.94,14.84,84.1,41.9,42.2
1162,621,576,1,43.84,0.0,43.84,19.76,24.08
1165,623,825,1,103.35,0.0,103.35,26.8,76.55
1166,623,796,1,128.19,0.0,128.19,30.01,98.18
1168,625,86,4,190.33,0.0,761.32,292.96,468.36
1176,630,889,1,25.62,0.0,25.62,7.71,17.91
1186,634,166,1,113.0,0.0,113.0,37.79,75.21
1190,636,618,1,178.18,35.64,142.54,77.03,65.51
1193,638,633,1,232.44,0.0,232.44,57.59,174.85
1194,638,394,1,47.91,0.0,47.91,19.24,28.67
1201,641,990,1,105.65,0.0,105.65,35.16,70.49
1205,642,353,1,101.23,0.0,101.23,50.11,51.12
1221,651,391,1,307.36,61.47,245.89,83.43,162.46
1225,653,164,1,199.81,0.0,199.81,82.95,116.86
1227,654,755,1,170.39,0.0,170.39,75.15,95.24
1232,656,796,1,128.19,0.0,128.19,30.01,98.18
1235,657,65,1,354.38,0.0,354.38,97.51,256.87
1239,660,228,1,38.21,0.0,38.21,15.91,22.3
1249,666,726,1,281.46,0.0,281.46,65.57,215.89
1251,667,675,1,91.73,0.0,91.73,32.91,58.82
1261,673,612,2,205.3,0.0,410.6,187.98,222.62
1276,680,989,3,201.76,121.06,484.22,137.58,346.64
1277,680,253,1,279.31,0.0,279.31,87.1,192.21
1278,681,236,1,165.0,0.0,165.0,69.03,95.97
1283,683,146,1,130.0,0.0,130.0,46.72,83.28
1286,684,86,1,190.33,0.0,190.33,73.24,117.09
1291,687,751,1,227.76,0.0,227.76,75.53,152.23
1294,689,74,3,69.48,0.0,208.44,47.97,160.47
1295,689,357,1,64.37,0.0,64.37,19.04,45.33
1296,689,953,1,150.17,0.0,150.17,61.55,88.62
1303,691,357,1,64.37,0.0,64.37,19.04,45.33
1306,693,802,4,60.04,0.0,240.16,83.04,157.12
1307,693,894,3,221.67,133.0,532.01,244.35,287.66
1313,698,196,4,161.66,129.33,517.31,192.8,324.51
1323,702,138,2,130.18,0.0,260.36,95.6,164.76
1334,710,819,1,185.17,0.0,185.17,64.21,120.96
1342,716,714,1,368.37,0.0,368.37,86.94,281.43
1350,720,777,1,236.87,0.0,236.87,76.82,160.05
1351,721,370,1,142.18,14.22,127.96,60.75,67.21
1355,723,570,1,212.05,0.0,212.05,44.88,167.17
1363,727,585,1,193.0,28.95,164.05,92.16,71.89
1368,729,369,1,321.62,32.16,289.46,93.64,195.82
1369,730,764,1,151.12,0.0,151.12,50.11,101.01
1371,731,867,1,113.48,0.0,113.48,39.76,73.72
1378,735,796,1,128.19,19.23,108.96,30.01,78.95
1387,738,825,1,103.35,10.34,93.01,26.8,66.21
1394,742,353,4,101.23,80.98,323.94,200.44,123.5
1399,743,371,1,135.47,0.0,135.47,65.6,69.87
1405,747,357,1,64.37,0.0,64.37,19.04,45.33
1406,748,196,1,161.66,0.0,161.66,48.2,113.46
1407,749,480,4,183.7,0.0,734.8,240.6,494.2
1408,750,671,1,229.06,0.0,229.06,67.75,161.31
1410,751,796,3,128.19,0.0,384.57,90.03,294.54
1411,751,770,4,11.87,9.5,37.98,22.8,15.18
1414,752,246,1,375.06,0.0,375.06,84.04,291.02
1420,754,819,3,185.17,111.1,444.41,192.63,251.78
1425,757,179,2,224.07,0.0,448.14,117.52,330.62
1429,759,700,1,314.95,0.0,314.95,78.91,236.04
1437,762,810,3,108.56,0.0,325.68,140.37,185.31
1440,764,653,1,240.29,0.0,240.29,83.0,157.29
1453,770,627,4,48.69,0.0,194.76,95.88,98.88
1462,775,819,4,185.17,0.0,740.68,256.84,483.84
1483,788,235,1,26.99,0.0,26.99,13.07,13.92
1490,790,894,2,221.67,0.0,443.34,162.9,280.44
1491,790,253,1,279.31,41.9,237.41,87.1,150.31
1494,792,624,1,274.97,0.0,274.97,92.93,182.04
1500,794,731,1,147.45,14.74,132.71,71.7,61.01
1501,794,257,2,127.43,0.0,254.86,83.06,171.8
1503,796,253,1,279.31,0.0,279.31,87.1,192.21
1505,796,203,1,315.86,0.0,315.86,74.03,241.83
1511,802,18,1,28.07,0.0,28.07,13.64,14.43
1512,803,779,4,142.98,0.0,571.92,126.96,444.96
1513,803,273,1,150.98,22.65,128.33,73.51,54.82
1516,805,411,1,308.03,0.0,308.03,78.39,229.64
1522,809,787,1,67.97,0.0,67.97,32.61,35.36
1530,812,762,1,131.34,0.0,131.34,44.51,86.83
1535,816,175,1,148.2,0.0,148.2,63.66,84.54
1537,817,273,1,150.98,0.0,150.98,73.51,77.47
1551,825,799,1,147.38,0.0,147.38,67.12,80.26
1553,826,945,2,134.23,0.0,268.46,117.0,151.46
1555,828,199,4,215.04,0.0,860.16,266.12,594.04
1556,828,103,1,282.73,0.0,282.73,91.16,191.57
1565,834,892,2,210.03,0.0,420.06,129.9,290.16
1566,835,892,4,210.03,0.0,840.12,259.8,580.32
1567,835,49,2,248.92,49.78,448.06,109.32,338.74
1568,836,693,1,53.97,0.0,53.97,21.05,32.92
1575,840,633,5,232.44,0.0,1162.2,287.95,874.25
1581,843,781,1,210.63,0.0,210.63,96.21,114.42
1584,845,668,1,108.08,16.21,91.87,31.85,60.02
1585,846,218,4,188.34,113.0,640.36,290.6,349.76
1586,847,965,3,41.74,12.52,112.7,47.07,65.63
1609,861,478,1,190.9,0.0,190.9,58.51,132.39
1610,862,755,1,170.39,34.08,136.31,75.15,61.16
1615,865,510,1,144.94,0.0,144.94,45.68,99.26
1626,869,963,1,290.28,0.0,290.28,58.31,231.97
1632,874,893,1,161.53,0.0,161.53,65.76,95.77
1638,879,215,1,230.13,0.0,230.13,48.51,181.62
1639,880,819,2,185.17,0.0,370.34,128.42,241.92
1641,882,349,4,20.27,0.0,81.08,37.2,43.88
1643,883,375,3,197.27,0.0,591.81,167.52,424.29
1653,890,671,1,229.06,34.36,194.7,67.75,126.95
1665,896,668,1,108.08,0.0,108.08,31.85,76.23
1681,905,831,1,260.58,39.09,221.49,99.22,122.27
1690,910,795,1,350.56,0.0,350.56,84.97,265.59
1694,913,476,2,204.31,0.0,408.62,160.24,248.38
1697,913,737,1,349.37,0.0,349.37,92.82,256.55
1707,919,253,1,279.31,0.0,279.31,87.1,192.21
1714,923,582,1,29.82,0.0,29.82,14.0,15.82
1716,925,713,3,147.28,0.0,441.84,139.89,301.95
1728,930,893,2,161.53,32.31,290.75,131.52,159.23
1729,931,994,2,92.0,36.8,147.2,60.7,86.5
1730,931,325,1,243.72,0.0,243.72,83.98,159.74
1731,932,972,1,71.02,0.0,71.02,24.36,46.66
1733,932,963,1,290.28,0.0,290.28,58.31,231.97
1735,932,956,1,210.16,42.03,168.13,65.22,102.91
1745,938,257,1,127.43,0.0,127.43,41.53,85.9
1752,944,411,1,308.03,0.0,308.03,78.39,229.64
1762,950,103,1,282.73,0.0,282.73,91.16,191.57
1764,952,273,1,150.98,0.0,150.98,73.51,77.47
1767,954,751,1,227.76,45.55,182.21,75.53,106.68
1773,958,197,2,381.48,152.59,610.37,166.26,444.11
1774,959,228,1,38.21,0.0,38.21,15.91,22.3
1775,959,959,1,122.18,0.0,122.18,52.95,69.23
1785,965,228,2,38.21,0.0,76.42,31.82,44.6
1791,968,266,3,231.16,0.0,693.48,282.33,411.15
1798,972,523,1,344.72,0.0,344.72,79.89,264.83
1819,983,636,1,273.1,0.0,273.1,81.04,192.06
1822,984,322,1,308.58,30.86,277.72,78.07,199.65
1826,986,590,5,208.0,0.0,1040.0,318.05,721.95
1832,990,275,1,133.64,0.0,133.64,34.4,99.24
1847,999,111,2,274.65,54.93,494.37,146.48,347.89
1850,999,480,2,183.7,0.0,367.4,120.3,247.1
1856,1003,737,1,349.37,0.0,349.37,92.82,256.55
1861,1006,478,2,190.9,0.0,381.8,117.02,264.78
1862,1007,394,1,47.91,0.0,47.91,19.24,28.67
1874,1013,945,3,134.23,60.4,342.29,175.5,166.79
1880,1015,825,2,103.35,0.0,206.7,53.6,153.1
1881,1015,700,1,314.95,31.5,283.45,78.91,204.54
1923,1035,872,1,98.84,0.0,98.84,34.99,63.85
1924,1035,642,1,170.0,0.0,170.0,79.26,90.74
1940,1042,690,1,148.12,0.0,148.12,54.79,93.33
1941,1042,353,1,101.23,0.0,101.23,50.11,51.12
1946,1045,476,2,204.31,0.0,408.62,160.24,248.38
1949,1045,343,1,166.29,0.0,166.29,68.89,97.4
1957,1050,386,1,76.12,11.42,64.7,29.85,34.85
1972,1059,253,1,279.31,0.0,279.31,87.1,192.21
1973,1060,901,1,168.94,33.79,135.15,70.04,65.11
1984,1065,25,1,175.15,26.27,148.88,61.9,86.98
1986,1066,956,1,210.16,0.0,210.16,65.22,144.94
1992,1069,441,2,229.2,0.0,458.4,198.14,260.26
1993,1070,411,1,308.03,0.0,308.03,78.39,229.64
1994,1070,235,1,26.99,4.05,22.94,13.07,9.87
2001,1074,990,1,105.65,0.0,105.65,35.16,70.49
2012,1078,480,1,183.7,0.0,183.7,60.15,123.55
2014,1080,390,2,132.77,0.0,265.54,89.02,176.52
2016,1080,20,4,402.25,0.0,1609.0,389.0,1220.0
2017,1080,777,1,236.87,0.0,236.87,76.82,160.05
2020,1082,115,1,141.54,0.0,141.54,67.84,73.7
2024,1083,197,3,381.48,0.0,1144.44,249.39,895.05
2031,1086,436,2,136.55,0.0,273.1,135.26,137.84
2038,1091,608,1,283.36,0.0,283.36,89.51,193.85
2049,1100,568,1,224.04,0.0,224.04,65.41,158.63
2050,1100,830,1,87.92,0.0,87.92,29.82,58.1
2051,1100,436,2,136.55,0.0,273.1,135.26,137.84
2056,1101,612,2,205.3,0.0,410.6,187.98,222.62
2057,1101,453,2,155.46,0.0,310.92,92.06,218.86
2058,1102,989,1,201.76,0.0,201.76,45.86,155.9
2062,1105,894,2,221.67,0.0,443.34,162.9,280.44
2065,1107,931,1,45.42,4.54,40.88,11.33,29.55
2068,1109,739,1,254.78,0.0,254.78,88.86,165.92
2069,1109,918,1,85.13,0.0,85.13,40.28,44.85
2079,1114,624,1,274.97,0.0,274.97,92.93,182.04
2089,1120,788,1,242.84,0.0,242.84,95.4,147.44
2096,1126,236,1,165.0,0.0,165.0,69.03,95.97
2099,1128,390,1,132.77,0.0,132.77,44.51,88.26
2101,1129,273,1,150.98,0.0,150.98,73.51,77.47
2102,1130,8,1,266.47,53.29,213.18,83.79,129.39
2104,1132,889,1,25.62,0.0,25.62,7.71,17.91
2107,1133,266,1,231.16,0.0,231.16,94.11,137.05
2108,1133,220,1,235.11,23.51,211.6,87.22,124.38
2110,1135,324,1,225.61,0.0,225.61,60.84,164.77
2112,1136,787,1,67.97,6.8,61.17,32.61,28.56
2117,1140,671,1,229.06,0.0,229.06,67.75,161.31
2118,1140,605,1,248.12,0.0,248.12,96.25,151.87
2128,1144,576,3,43.84,0.0,131.52,59.28,72.24
2131,1146,861,1,252.25,0.0,252.25,51.63,200.62
2140,1150,989,2,201.76,0.0,403.52,91.72,311.8
2160,1162,972,2,71.02,0.0,142.04,48.72,93.32
2166,1166,554,1,76.28,0.0,76.28,29.63,46.65
2173,1170,788,1,242.84,24.28,218.56,95.4,123.16
2178,1171,362,2,288.73,0.0,577.46,138.42,439.04
2180,1172,554,1,76.28,0.0,76.28,29.63,46.65
2184,1174,495,3,28.38,0.0,85.14,39.15,45.99
2188,1176,757,2,109.92,0.0,219.84,81.66,138.18
2191,1177,325,1,243.72,0.0,243.72,83.98,159.74
2193,1179,739,2,254.78,0.0,509.56,177.72,331.84
2198,1182,627,5,48.69,0.0,243.45,119.85,123.6
2199,1183,582,1,29.82,0.0,29.82,14.0,15.82
2202,1184,872,4,98.84,59.3,336.06,139.96,196.1
2208,1189,441,1,229.2,0.0,229.2,99.07,130.13
2217,1192,618,2,178.18,0.0,356.36,154.06,202.3
2222,1195,690,1,148.12,0.0,148.12,54.79,93.33
2227,1199,259,1,247.46,0.0,247.46,52.63,194.83
2229,1200,931,1,45.42,0.0,45.42,11.33,34.09
2230,1200,972,2,71.02,0.0,142.04,48.72,93.32
2234,1203,872,1,98.84,0.0,98.84,34.99,63.85
2236,1205,873,1,146.33,0.0,146.33,42.85,103.48
2242,1208,839,1,190.21,19.02,171.19,54.5,116.69
2246,1210,361,2,77.69,0.0,155.38,69.62,85.76
2248,1212,370,1,142.18,0.0,142.18,60.75,81.43
2254,1215,25,1,175.15,0.0,175.15,61.9,113.25
2258,1216,764,1,151.12,22.67,128.45,50.11,78.34
2263,1219,796,1,128.19,0.0,128.19,30.01,98.18
2271,1221,731,2,147.45,58.98,235.92,143.4,92.52
2276,1224,175,1,148.2,0.0,148.2,63.66,84.54
2281,1228,18,3,28.07,0.0,84.21,40.92,43.29
2286,1231,370,1,142.18,0.0,142.18,60.75,81.43
2288,1232,165,2,282.92,0.0,565.84,199.8,366.04
2289,1232,324,1,225.61,0.0,225.61,60.84,164.77
2294,1235,273,1,150.98,0.0,150.98,73.51,77.47
2297,1237,591,3,25.93,0.0,77.79,32.37,45.42
2299,1238,764,1,151.12,0.0,151.12,50.11,101.01
2309,1243,417,1,98.94,9.89,89.05,41.9,47.15
2321,1250,810,4,108.56,0.0,434.24,187.16,247.08
2346,1261,273,1,150.98,0.0,150.98,73.51,77.47
2350,1262,80,1,174.4,34.88,139.52,43.58,95.94
2358,1266,246,1,375.06,37.51,337.55,84.04,253.51
2360,1266,777,1,236.87,0.0,236.87,76.82,160.05
2362,1267,411,1,308.03,46.2,261.83,78.39,183.44
2371,1273,325,2,243.72,0.0,487.44,167.96,319.48
2374,1276,671,1,229.06,0.0,229.06,67.75,161.31
2375,1276,375,1,197.27,0.0,197.27,55.84,141.43
2380,1279,441,2,229.2,0.0,458.4,198.14,260.26
2391,1286,164,1,199.81,19.98,179.83,82.95,96.88
2394,1289,510,2,144.94,0.0,289.88,91.36,198.52
2398,1291,391,2,307.36,0.0,614.72,166.86,447.86
2432,1308,685,2,171.99,0.0,343.98,130.36,213.62
2433,1308,313,1,197.54,0.0,197.54,91.79,105.75
2448,1316,819,1,185.17,0.0,185.17,64.21,120.96
2450,1318,291,1,76.08,11.41,64.67,22.79,41.88
2458,1322,668,4,108.08,0.0,432.32,127.4,304.92
2461,1324,636,1,273.1,0.0,273.1,81.04,192.06
2463,1325,369,3,321.62,0.0,964.86,280.92,683.94
