return_id,order_id,customer_id,product_id,return_date,return_reason,quantity_returned,refund_amount
87,667,19410,675.0,2022-04-14 00:06:28.693474,Wrong Item,1.0,91.73
88,680,6754,282.0,2022-05-27 02:34:32.395518,Did not match description,1.0,677.85
89,680,6754,400.0,2022-06-24 02:34:32.395518,Changed Mind,1.0,1111.7
90,680,6754,989.0,2022-06-05 02:34:32.395518,Changed Mind,3.0,484.22
91,680,6754,253.0,2022-06-22 02:34:32.395518,Wrong Item,1.0,279.31
92,684,7132,967.0,2023-08-11 16:59:10.201380,Did not match description,1.0,425.81
93,684,7132,86.0,2023-08-15 16:59:10.201380,Did not match description,1.0,190.33
94,687,17576,751.0,2021-08-17 03:26:06.302729,Changed Mind,1.0,227.76
96,702,10260,180.0,2023-08-17 08:50:31.008014,Did not match description,3.0,3952.64
97,702,10260,379.0,2023-08-05 08:50:31.008014,Wrong Item,1.0,393.91
98,702,10260,79.0,2023-08-12 08:50:31.008014,Wrong Item,1.0,637.59
99,702,10260,138.0,2023-08-10 08:50:31.008014,Changed Mind,2.0,260.36
101,729,11426,83.0,2023-07-10 10:21:09.215985,Changed Mind,1.0,1143.63
102,729,11426,89.0,2023-07-17 10:21:09.215985,Defective,1.0,1887.49
103,729,11426,369.0,2023-06-25 10:21:09.215985,Defective,1.0,289.46
104,743,9509,794.0,2023-11-21 01:07:05.257774,Wrong Item,2.0,998.21
105,743,9509,83.0,2023-11-13 01:07:05.257774,Did not match description,1.0,1345.45
106,743,9509,133.0,2023-11-03 01:07:05.257774,Wrong Item,3.0,1532.88
124,845,12501,501.0,2023-07-01 11:05:52.586842,Wrong Item,2.0,735.12
125,845,12501,668.0,2023-07-25 11:05:52.586842,Defective,1.0,91.87
131,905,11767,126.0,2023-04-21 16:28:33.241324,Did not match description,1.0,1689.49
133,913,13259,476.0,2024-01-11 18:28:58.684436,Did not match description,2.0,408.62
134,913,13259,321.0,2024-01-23 18:28:58.684436,Did not match description,1.0,903.32
135,913,13259,261.0,2024-01-19 18:28:58.684436,Changed Mind,1.0,314.78
136,913,13259,737.0,2024-01-25 18:28:58.684436,Wrong Item,1.0,349.37
137,913,13259,208.0,2024-01-15 18:28:58.684436,Changed Mind,1.0,574.14
143,944,5456,411.0,2022-06-22 16:50:36.403069,Changed Mind,1.0,308.03
144,950,676,519.0,2022-03-01 13:38:33.677039,Changed Mind,1.0,471.34
145,950,676,103.0,2022-02-19 13:38:33.677039,Did not match description,1.0,282.73
146,959,13311,228.0,2023-10-23 17:49:53.789237,Wrong Item,1.0,38.21
147,959,13311,959.0,2023-10-16 17:49:53.789237,Defective,1.0,122.18
156,1003,4515,116.0,2023-07-17 23:48:31.602448,Wrong Item,1.0,1875.34
157,1003,4515,737.0,2023-06-29 23:48:31.602448,Defective,1.0,349.37
158,1013,6313,773.0,2022-10-22 10:54:08.413842,Changed Mind,1.0,1612.91
159,1013,6313,710.0,2022-10-14 10:54:08.413842,Defective,2.0,1267.34
160,1013,6313,147.0,2022-10-09 10:54:08.413842,Changed Mind,1.0,327.57
161,1013,6313,945.0,2022-10-09 10:54:08.413842,Changed Mind,3.0,342.29
180,1100,14059,471.0,2023-07-02 11:23:48.534506,Did not match description,3.0,1243.59
181,1100,14059,830.0,2023-07-12 11:23:48.534506,Changed Mind,1.0,87.92
182,1100,14059,436.0,2023-07-17 11:23:48.534506,Defective,2.0,273.1
183,1100,14059,743.0,2023-07-20 11:23:48.534506,Changed Mind,1.0,254.41
190,1172,11531,554.0,2023-07-01 21:45:56.449014,Changed Mind,1.0,76.28
203,1261,13200,273.0,2024-01-14 12:47:25.936776,Changed Mind,1.0,150.98
204,1261,13200,410.0,2024-01-12 12:47:25.936776,Changed Mind,1.0,179.4
205,1266,338,246.0,2023-03-04 21:48:24.967863,Wrong Item,1.0,337.55
206,1266,338,59.0,2023-03-07 21:48:24.967863,Wrong Item,2.0,86.18
207,1266,338,777.0,2023-03-04 21:48:24.967863,Did not match description,1.0,236.87
208,1266,338,278.0,2023-03-06 21:48:24.967863,Wrong Item,1.0,302.06
212,1324,5872,636.0,2022-11-12 05:53:06.319947,Changed Mind,1.0,273.1
216,1361,1950,153.0,2023-06-17 04:42:07.423461,Changed Mind,2.0,757.42
217,1361,1950,796.0,2023-06-13 04:42:07.423461,Wrong Item,3.0,384.57
218,1387,5141,929.0,2023-05-20 23:18:26.674783,Did not match description,1.0,78.09
219,1387,5141,840.0,2023-05-17 23:18:26.674783,Did not match description,1.0,178.34
220,1403,5316,183.0,2023-05-09 07:22:35.291252,Did not match description,1.0,176.28
221,1403,5316,62.0,2023-05-02 07:22:35.291252,Changed Mind,4.0,5392.44
232,1455,19376,774.0,2023-11-04 16:11:23.233460,Changed Mind,2.0,553.2
233,1455,19376,290.0,2023-10-20 16:11:23.233460,Defective,4.0,459.64
234,1455,19376,864.0,2023-10-25 16:11:23.233460,Defective,1.0,425.84
235,1455,19376,590.0,2023-10-19 16:11:23.233460,Defective,2.0,416.0
241,1474,3122,92.0,2023-12-18 10:25:30.721200,Wrong Item,2.0,651.7
242,1474,3122,995.0,2023-11-30 10:25:30.721200,Changed Mind,1.0,288.81
245,1496,11481,86.0,2021-07-26 16:25:18.745080,Changed Mind,1.0,171.3
246,1496,11481,61.0,2021-07-19 16:25:18.745080,Did not match description,1.0,233.6
248,1595,8780,611.0,2023-01-27 07:08:26.260821,Did not match description,1.0,44.1
266,1747,549,498.0,2022-12-17 13:32:32.992212,Did not match description,3.0,1254.39
267,1747,549,743.0,2022-12-25 13:32:32.992212,Wrong Item,1.0,254.41
268,1771,9623,675.0,2023-04-04 03:30:31.694137,Defective,1.0,91.73
269,1771,9623,163.0,2023-03-26 03:30:31.694137,Defective,1.0,182.12
270,1771,9623,119.0,2023-04-08 03:30:31.694137,Did not match description,1.0,1219.36
271,1772,10429,5.0,2023-04-20 01:49:54.079157,Did not match description,1.0,140.87
272,1772,10429,804.0,2023-04-22 01:49:54.079157,Did not match description,1.0,88.91
273,1772,10429,445.0,2023-05-01 01:49:54.079157,Did not match description,1.0,138.05
274,1772,10429,463.0,2023-04-09 01:49:54.079157,Defective,1.0,1250.19
276,1795,5708,643.0,2022-11-18 04:37:29.615234,Changed Mind,1.0,257.97
278,1810,17963,931.0,2022-07-26 00:38:19.268695,Defective,3.0,136.26
279,1810,17963,483.0,2022-08-06 00:38:19.268695,Wrong Item,2.0,313.76
285,1846,4438,164.0,2022-04-12 18:57:13.928132,Changed Mind,2.0,319.7
289,1879,2402,724.0,2022-08-13 19:13:41.202294,Changed Mind,1.0,1513.26
290,1896,17516,634.0,2023-10-18 11:52:16.597366,Wrong Item,1.0,244.3
291,1896,17516,455.0,2023-10-22 11:52:16.597366,Wrong Item,2.0,715.72
294,1920,3833,451.0,2023-11-12 01:06:20.025797,Did not match description,1.0,251.21
299,1966,18139,846.0,2022-06-07 02:59:56.931476,Defective,1.0,148.86
303,2025,15187,668.0,2022-09-10 01:29:15.961686,Did not match description,1.0,108.08
305,2046,1715,928.0,2022-10-21 01:43:36.631154,Wrong Item,1.0,1826.37
314,2085,19900,653.0,2022-12-27 07:50:50.958311,Changed Mind,1.0,240.29
315,2085,19900,587.0,2022-12-06 07:50:50.958311,Did not match description,2.0,285.85
316,2085,19900,869.0,2022-12-25 07:50:50.958311,Wrong Item,3.0,1100.58
317,2085,19900,915.0,2022-12-15 07:50:50.958311,Defective,1.0,2283.14
320,2100,6970,230.0,2023-12-05 11:51:30.942054,Changed Mind,1.0,166.14
321,2101,4367,605.0,2023-07-16 14:27:42.856327,Defective,1.0,248.12
322,2101,4367,48.0,2023-07-22 14:27:42.856327,Did not match description,1.0,1111.28
323,2106,5370,685.0,2023-08-06 11:55:32.087505,Changed Mind,3.0,464.37
324,2106,5370,914.0,2023-08-18 11:55:32.087505,Wrong Item,2.0,1350.68
325,2114,7809,393.0,2023-12-14 17:21:13.110202,Did not match description,1.0,32.38
326,2114,7809,290.0,2024-01-06 17:21:13.110202,Defective,1.0,97.67
327,2114,7809,678.0,2023-12-13 17:21:13.110202,Wrong Item,1.0,417.89
329,2126,10522,136.0,2023-09-28 21:49:14.534109,Did not match description,1.0,523.56
330,2126,10522,639.0,2023-09-19 21:49:14.534109,Changed Mind,1.0,323.96
331,2126,10522,498.0,2023-10-10 21:49:14.534109,Changed Mind,2.0,836.26
334,2160,12021,453.0,2022-12-13 08:39:25.546353,Defective,3.0,466.38
342,2199,9448,714.0,2023-04-11 10:31:31.018081,Changed Mind,2.0,736.74
345,2213,17248,810.0,2022-12-22 00:01:21.278771,Did not match description,1.0,108.56
346,2213,17248,78.0,2023-01-04 00:01:21.278771,Defective,3.0,838.92
355,2297,16127,925.0,2023-02-01 19:02:49.731893,Changed Mind,5.0,2558.72
356,2297,16127,31.0,2023-01-09 19:02:49.731893,Defective,1.0,78.12
362,2337,9586,979.0,2023-11-01 15:06:20.340018,Changed Mind,1.0,30.34
363,2337,9586,359.0,2023-11-25 15:06:20.340018,Wrong Item,1.0,258.88
372,2433,10203,97.0,2022-11-22 21:49:12.532327,Changed Mind,1.0,219.18
375,2452,811,643.0,2024-01-06 16:10:23.539999,Defective,2.0,573.26
376,2452,811,217.0,2024-01-02 16:10:23.539999,Defective,1.0,1380.63
377,2452,811,299.0,2024-01-02 16:10:23.539999,Wrong Item,2.0,1827.22
378,2452,811,612.0,2023-12-28 16:10:23.539999,Wrong Item,1.0,205.3
379,2461,11635,273.0,2023-03-25 07:56:53.226662,Defective,1.0,150.98
383,2515,13615,768.0,2023-06-22 02:01:59.778343,Changed Mind,2.0,263.58
385,2540,8072,273.0,2023-08-17 04:40:19.235113,Did not match description,1.0,150.98
386,2565,2743,907.0,2024-01-26 04:39:41.254946,Did not match description,2.0,958.87
387,2565,2743,521.0,2024-01-16 04:39:41.254946,Defective,1.0,62.31
402,2697,11616,611.0,2023-12-07 01:44:25.362762,Defective,1.0,55.13
403,2697,11616,976.0,2023-12-02 01:44:25.362762,Changed Mind,4.0,5861.6
404,2697,11616,361.0,2023-12-24 01:44:25.362762,Wrong Item,1.0,66.04
405,2705,5442,408.0,2023-10-05 01:30:07.830636,Defective,1.0,147.94
406,2705,5442,626.0,2023-09-20 01:30:07.830636,Defective,1.0,45.93
407,2705,5442,829.0,2023-09-24 01:30:07.830636,Defective,1.0,159.57
408,2719,4724,15.0,2023-05-24 17:20:21.944997,Changed Mind,1.0,92.01
417,2767,1267,732.0,2022-12-30 18:41:22.565182,Changed Mind,5.0,417.4
419,2786,15747,726.0,2021-05-17 14:31:02.942568,Did not match description,1.0,281.46
422,2836,1913,370.0,2021-11-10 11:40:18.626777,Changed Mind,2.0,284.36
424,2853,13795,343.0,2023-12-26 12:11:38.170925,Changed Mind,4.0,565.39
425,2853,13795,731.0,2023-12-20 12:11:38.170925,Wrong Item,3.0,442.35
426,2853,13795,589.0,2023-12-06 12:11:38.170925,Changed Mind,2.0,282.58
433,2929,5021,776.0,2023-05-12 07:47:05.755062,Wrong Item,2.0,3412.54
434,2929,5021,994.0,2023-06-01 07:47:05.755062,Changed Mind,3.0,248.4
435,2929,5021,609.0,2023-06-01 07:47:05.755062,Did not match description,1.0,131.72
438,2944,16779,655.0,2023-10-16 02:01:47.846182,Wrong Item,1.0,262.19
439,2944,16779,795.0,2023-10-19 02:01:47.846182,Changed Mind,1.0,315.5
442,2968,14817,86.0,2021-12-24 00:54:55.531381,Changed Mind,1.0,190.33
443,2968,14817,311.0,2021-12-23 00:54:55.531381,Wrong Item,4.0,1678.24
452,3084,14024,829.0,2023-04-17 17:06:41.166813,Did not match description,3.0,478.71
453,3084,14024,230.0,2023-04-28 17:06:41.166813,Wrong Item,1.0,207.67
454,3084,14024,610.0,2023-04-03 17:06:41.166813,Did not match description,5.0,3020.55
457,3115,8435,990.0,2023-10-07 21:42:46.265676,Defective,1.0,105.65
459,3118,3613,353.0,2022-05-27 09:37:15.012607,Defective,1.0,80.98
460,3118,3613,391.0,2022-06-01 09:37:15.012607,Defective,1.0,307.36
462,3209,18978,832.0,2023-08-02 05:40:52.848712,Did not match description,1.0,130.69
463,3209,18978,165.0,2023-08-01 05:40:52.848712,Wrong Item,4.0,905.34
470,3239,18356,523.0,2023-08-24 12:18:27.536317,Defective,1.0,344.72
471,3255,15569,932.0,2023-03-23 09:25:15.353099,Wrong Item,1.0,269.21
472,3255,15569,230.0,2023-03-11 09:25:15.353099,Changed Mind,1.0,207.67
474,3280,12375,239.0,2022-11-12 00:03:33.765503,Defective,1.0,425.95
475,3280,12375,63.0,2022-11-20 00:03:33.765503,Wrong Item,1.0,1664.26
479,3328,9506,585.0,2021-05-20 08:31:21.745312,Wrong Item,1.0,193.0
480,3328,9506,133.0,2021-05-27 08:31:21.745312,Did not match description,1.0,574.83
481,3332,2830,872.0,2022-06-25 22:01:08.996557,Wrong Item,1.0,98.84
482,3332,2830,476.0,2022-07-08 22:01:08.996557,Did not match description,1.0,204.31
491,3372,8403,621.0,2023-06-07 06:11:57.219014,Changed Mind,3.0,4616.85
492,3372,8403,356.0,2023-06-07 06:11:57.219014,Did not match description,5.0,1131.45
493,3372,8403,471.0,2023-05-29 06:11:57.219014,Wrong Item,1.0,414.53
501,3413,19032,164.0,2022-11-28 16:28:46.115478,Did not match description,5.0,999.05
502,3413,19032,726.0,2022-10-31 16:28:46.115478,Wrong Item,1.0,239.24
503,3413,19032,797.0,2022-11-26 16:28:46.115478,Defective,1.0,2200.12
508,3459,5510,510.0,2024-01-18 15:13:21.540480,Did not match description,1.0,144.94
509,3459,5510,583.0,2023-12-28 15:13:21.540480,Did not match description,2.0,4731.12
510,3459,5510,791.0,2024-01-21 15:13:21.540480,Did not match description,1.0,473.68
512,3484,16847,751.0,2023-09-11 15:59:18.784760,Changed Mind,1.0,227.76
513,3484,16847,515.0,2023-08-26 15:59:18.784760,Did not match description,1.0,75.2
517,3522,1260,252.0,2023-05-22 15:39:50.493673,Defective,1.0,192.52
519,3535,18878,186.0,2023-04-23 03:29:13.015472,Changed Mind,1.0,716.14
520,3535,18878,968.0,2023-04-27 03:29:13.015472,Changed Mind,1.0,65.72
521,3535,18878,988.0,2023-04-28 03:29:13.015472,Defective,1.0,159.3
522,3535,18878,918.0,2023-04-30 03:29:13.015472,Changed Mind,1.0,85.13
523,3535,18878,523.0,2023-04-29 03:29:13.015472,Wrong Item,1.0,344.72
533,3620,5300,892.0,2022-11-08 13:18:31.201604,Defective,1.0,210.03
539,3689,11967,235.0,2023-12-28 14:25:27.668129,Defective,1.0,26.99
540,3689,11967,626.0,2024-01-16 14:25:27.668129,Wrong Item,1.0,45.93
549,3711,13164,268.0,2023-09-08 12:16:19.964610,Changed Mind,1.0,177.95
551,3736,13621,956.0,2023-02-16 23:29:09.329412,Defective,3.0,630.48
554,3766,13123,582.0,2023-11-13 05:03:57.560368,Wrong Item,5.0,149.1
555,3766,13123,892.0,2023-11-10 05:03:57.560368,Wrong Item,1.0,210.03
558,3774,4418,948.0,2022-10-29 22:08:55.651492,Defective,2.0,594.24
559,3774,4418,380.0,2022-11-11 22:08:55.651492,Defective,2.0,240.28
560,3774,4418,875.0,2022-11-04 22:08:55.651492,Defective,1.0,529.64
561,3775,4072,956.0,2021-07-20 20:04:10.287377,Did not match description,1.0,210.16
562,3775,4072,791.0,2021-07-28 20:04:10.287377,Changed Mind,1.0,473.68
568,3790,13580,700.0,2021-05-18 13:23:58.330255,Wrong Item,1.0,314.95
570,3807,3950,469.0,2024-01-21 05:13:35.273726,Defective,1.0,454.79
571,3807,3950,609.0,2024-01-09 05:13:35.273726,Changed Mind,2.0,292.7
574,3871,2010,672.0,2023-12-20 06:54:40.617382,Changed Mind,1.0,172.29
575,3871,2010,20.0,2023-12-31 06:54:40.617382,Did not match description,1.0,341.91
576,3895,15318,947.0,2023-11-13 19:22:05.018458,Did not match description,1.0,1355.53
577,3895,15318,121.0,2023-10-31 19:22:05.018458,Defective,2.0,1566.44
578,3895,15318,618.0,2023-11-24 19:22:05.018458,Wrong Item,1.0,160.36
580,3926,6270,46.0,2023-10-17 15:18:48.709785,Wrong Item,1.0,94.25
581,3926,6270,697.0,2023-10-28 15:18:48.709785,Did not match description,1.0,349.5
582,3926,6270,20.0,2023-11-05 15:18:48.709785,Defective,1.0,402.25
583,3935,5759,49.0,2023-11-01 01:13:23.356277,Did not match description,1.0,248.92
584,3935,5759,528.0,2023-10-26 01:13:23.356277,Defective,1.0,1667.59
586,3955,17139,608.0,2022-05-02 15:25:12.444494,Changed Mind,1.0,283.36
587,3955,17139,720.0,2022-05-14 15:25:12.444494,Defective,1.0,1266.55
588,3973,7042,129.0,2023-11-08 01:43:53.907977,Changed Mind,2.0,586.56
591,4054,9400,652.0,2023-03-29 17:51:34.123803,Changed Mind,3.0,1910.4
592,4054,9400,68.0,2023-03-31 17:51:34.123803,Did not match description,1.0,145.77
593,4054,9400,115.0,2023-03-21 17:51:34.123803,Changed Mind,1.0,141.54
594,4054,9400,924.0,2023-03-16 17:51:34.123803,Did not match description,1.0,253.82
595,4076,9102,190.0,2023-11-14 21:24:43.448479,Wrong Item,2.0,899.7
596,4076,9102,724.0,2023-11-13 21:24:43.448479,Did not match description,3.0,5340.9
597,4076,9102,393.0,2023-12-02 21:24:43.448479,Wrong Item,3.0,97.14
598,4080,9520,393.0,2023-06-29 01:14:26.209634,Wrong Item,1.0,32.38
599,4095,11852,538.0,2023-10-23 12:20:12.863727,Did not match description,1.0,529.86
600,4095,11852,846.0,2023-10-19 12:20:12.863727,Did not match description,3.0,446.58
601,4095,11852,380.0,2023-10-25 12:20:12.863727,Did not match description,1.0,120.14
605,4100,2844,972.0,2023-01-22 22:57:21.709003,Changed Mind,1.0,71.02
606,4100,2844,226.0,2023-02-01 22:57:21.709003,Defective,4.0,5827.92
608,4105,10041,510.0,2023-01-13 16:48:53.188769,Did not match description,1.0,144.94
614,4167,10824,684.0,2022-04-07 13:06:29.898462,Did not match description,3.0,853.83
615,4167,10824,948.0,2022-03-21 13:06:29.898462,Did not match description,1.0,349.55
616,4185,7936,505.0,2023-12-24 15:17:30.849971,Defective,2.0,283.16
617,4185,7936,757.0,2023-12-23 15:17:30.849971,Did not match description,1.0,109.92
623,4218,12470,843.0,2023-09-03 10:20:26.419928,Did not match description,1.0,544.69
624,4218,12470,825.0,2023-08-31 10:20:26.419928,Did not match description,1.0,93.01
627,4232,6343,166.0,2023-10-21 14:05:09.246291,Wrong Item,1.0,113.0
634,4255,12456,1000.0,2023-06-28 19:13:25.027914,Did not match description,1.0,152.3
636,4346,9540,945.0,2023-12-15 10:29:46.214755,Wrong Item,1.0,134.23
637,4357,3657,166.0,2023-10-03 15:44:41.090950,Changed Mind,1.0,113.0
648,4429,5414,80.0,2023-01-11 14:08:40.949716,Wrong Item,1.0,174.4
651,4485,3853,221.0,2024-01-08 08:19:19.161320,Wrong Item,4.0,2921.92
653,4517,11966,478.0,2023-04-23 19:45:15.086473,Did not match description,1.0,190.9
656,4559,6427,685.0,2023-11-01 18:45:14.486203,Did not match description,1.0,171.99
657,4559,6427,309.0,2023-10-29 18:45:14.486203,Wrong Item,2.0,288.64
658,4559,6427,810.0,2023-10-27 18:45:14.486203,Wrong Item,1.0,108.56
660,4567,10032,55.0,2022-04-21 13:03:20.967801,Did not match description,4.0,820.68
661,4575,3197,397.0,2023-06-22 16:23:14.694260,Wrong Item,1.0,169.08
663,4579,6147,830.0,2023-11-18 22:08:14.512160,Did not match description,1.0,87.92
664,4579,6147,687.0,2023-11-10 22:08:14.512160,Wrong Item,1.0,39.68
666,4598,12940,304.0,2023-12-10 18:19:31.634197,Wrong Item,1.0,175.86
667,4606,15833,893.0,2023-04-29 16:03:45.937228,Did not match description,1.0,145.38
668,4617,5304,802.0,2023-01-15 19:41:46.300646,Wrong Item,1.0,60.04
669,4617,5304,955.0,2022-12-30 19:41:46.300646,Wrong Item,1.0,722.07
670,4617,5304,790.0,2023-01-13 19:41:46.300646,Wrong Item,1.0,217.41
671,4617,5304,51.0,2023-01-24 19:41:46.300646,Changed Mind,2.0,1518.22
672,4617,5304,675.0,2023-01-26 19:41:46.300646,Defective,1.0,91.73
674,4627,18650,138.0,2023-08-17 10:38:47.518976,Wrong Item,3.0,390.54
675,4627,18650,932.0,2023-08-14 10:38:47.518976,Defective,1.0,215.37
685,4688,3779,597.0,2023-11-15 06:06:29.365426,Did not match description,1.0,1501.47
686,4688,3779,967.0,2023-12-13 06:06:29.365426,Did not match description,1.0,425.81
687,4688,3779,35.0,2023-12-02 06:06:29.365426,Did not match description,1.0,302.81
688,4688,3779,590.0,2023-11-20 06:06:29.365426,Changed Mind,1.0,208.0
701,4762,740,166.0,2023-07-03 23:36:16.185869,Defective,1.0,101.7
704,4791,14636,606.0,2022-10-07 08:24:19.205673,Changed Mind,2.0,183.38
705,4793,1378,175.0,2022-04-22 17:16:42.114068,Did not match description,5.0,741.0
706,4793,1378,920.0,2022-05-07 17:16:42.114068,Wrong Item,1.0,1706.2
707,4796,2463,910.0,2023-12-10 00:40:07.720273,Wrong Item,1.0,982.78
708,4796,2463,392.0,2023-12-17 00:40:07.720273,Defective,1.0,160.8
711,4803,15466,19.0,2022-11-29 00:36:09.294052,Did not match description,1.0,258.66
712,4803,15466,584.0,2022-11-22 00:36:09.294052,Did not match description,4.0,2035.33
713,4803,15466,325.0,2022-12-02 00:36:09.294052,Wrong Item,2.0,487.44
714,4803,15466,143.0,2022-11-26 00:36:09.294052,Changed Mind,1.0,563.74
715,4803,15466,85.0,2022-12-07 00:36:09.294052,Did not match description,1.0,346.7
725,4903,13308,122.0,2023-06-13 19:57:31.257358,Wrong Item,1.0,938.92
726,4903,13308,795.0,2023-06-02 19:57:31.257358,Wrong Item,1.0,350.56
727,4911,15431,867.0,2023-10-18 07:36:11.748665,Defective,1.0,102.13
728,4911,15431,274.0,2023-10-18 07:36:11.748665,Wrong Item,1.0,341.88
730,4941,18849,594.0,2022-09-21 03:46:14.624081,Defective,1.0,399.73
731,4941,18849,832.0,2022-10-01 03:46:14.624081,Wrong Item,4.0,522.76
732,4941,18849,623.0,2022-09-30 03:46:14.624081,Wrong Item,1.0,958.09
733,4941,18849,883.0,2022-09-16 03:46:14.624081,Defective,1.0,538.09
734,4944,13614,103.0,2024-01-16 10:15:49.762492,Did not match description,1.0,282.73
735,4944,13614,924.0,2023-12-24 10:15:49.762492,Defective,1.0,253.82
739,4998,2942,830.0,2022-12-13 06:57:26.427896,Changed Mind,1.0,79.13
742,5022,16293,210.0,2023-12-01 06:41:56.728281,Wrong Item,1.0,217.53
743,5031,13452,277.0,2023-01-13 10:18:30.433912,Wrong Item,1.0,824.12
744,5031,13452,254.0,2023-01-24 10:18:30.433912,Wrong Item,1.0,1066.87
745,5031,13452,803.0,2023-01-28 10:18:30.433912,Did not match description,1.0,332.24
746,5031,13452,390.0,2023-01-25 10:18:30.433912,Defective,1.0,132.77
747,5035,4307,738.0,2024-01-06 15:32:54.206836,Changed Mind,1.0,161.22
748,5035,4307,733.0,2024-01-23 15:32:54.206836,Defective,3.0,872.26
756,5142,16113,408.0,2023-09-14 00:16:25.618662,Wrong Item,4.0,473.41
757,5142,16113,928.0,2023-09-25 00:16:25.618662,Wrong Item,1.0,1461.1
758,5142,16113,839.0,2023-09-18 00:16:25.618662,Did not match description,1.0,152.17
759,5142,16113,774.0,2023-09-16 00:16:25.618662,Did not match description,2.0,553.2
760,5142,16113,569.0,2023-09-14 00:16:25.618662,Changed Mind,1.0,2254.34
761,5143,9109,259.0,2023-12-11 06:02:56.005589,Changed Mind,1.0,197.97
767,5166,16609,788.0,2023-11-24 16:31:48.434576,Defective,1.0,242.84
768,5166,16609,733.0,2023-12-01 16:31:48.434576,Defective,1.0,290.75
769,5166,16609,879.0,2023-11-22 16:31:48.434576,Wrong Item,1.0,1529.95
770,5166,16609,859.0,2023-11-15 16:31:48.434576,Did not match description,4.0,7079.8
775,5184,4889,757.0,2023-06-01 08:51:51.730212,Did not match description,2.0,219.84
776,5184,4889,292.0,2023-06-06 08:51:51.730212,Did not match description,2.0,1968.06
777,5184,4889,822.0,2023-05-20 08:51:51.730212,Did not match description,1.0,401.17
778,5201,18608,616.0,2024-01-01 12:01:00.129731,Changed Mind,1.0,281.23
779,5201,18608,647.0,2024-01-02 12:01:00.129731,Did not match description,1.0,326.72
780,5201,18608,130.0,2023-12-29 12:01:00.129731,Wrong Item,2.0,122.13
784,5232,4997,353.0,2023-06-16 03:25:31.168909,Did not match description,1.0,101.23
785,5232,4997,499.0,2023-06-27 03:25:31.168909,Defective,1.0,125.82
786,5246,12626,252.0,2021-04-08 17:54:18.693326,Changed Mind,1.0,171.13
787,5246,12626,934.0,2021-04-18 17:54:18.693326,Wrong Item,1.0,604.19
789,5295,3569,555.0,2022-07-21 12:20:59.196735,Wrong Item,1.0,1114.66
790,5295,3569,357.0,2022-07-13 12:20:59.196735,Did not match description,1.0,64.37
791,5295,3569,24.0,2022-08-06 12:20:59.196735,Changed Mind,1.0,61.63
792,5295,3569,599.0,2022-08-06 12:20:59.196735,Wrong Item,1.0,420.13
801,5387,3984,796.0,2022-08-31 03:43:28.788085,Changed Mind,1.0,128.19
806,5397,14240,421.0,2022-08-04 11:01:39.542682,Defective,2.0,327.18
807,5397,14240,449.0,2022-08-02 11:01:39.542682,Wrong Item,1.0,119.3
808,5424,10943,852.0,2022-11-30 06:21:34.035573,Did not match description,3.0,477.22
