order_item_id,order_id,product_id,quantity,unit_price,discount,item_revenue,item_cost,item_profit
274,144,644,1,2168.99,0.0,2168.99,1575.78,593.21
275,145,487,1,143.32,21.5,121.82,57.43,64.39
277,147,650,1,405.7,0.0,405.7,286.08,119.62
278,148,290,1,114.91,0.0,114.91,68.89,46.02
280,149,446,1,353.94,0.0,353.94,187.56,166.38
281,149,535,3,149.17,0.0,447.51,239.91,207.6
283,150,238,1,1033.06,0.0,1033.06,871.23,161.83
284,150,803,1,332.24,0.0,332.24,151.15,181.09
286,152,549,3,213.05,0.0,639.15,261.87,377.28
287,153,754,1,692.84,0.0,692.84,456.63,236.21
295,155,328,1,224.96,0.0,224.96,128.67,96.29
299,157,185,1,250.92,0.0,250.92,185.89,65.03
300,158,717,1,180.88,0.0,180.88,59.78,121.1
301,159,328,1,224.96,44.99,179.97,128.67,51.3
311,166,199,1,215.04,0.0,215.04,66.53,148.51
313,167,644,1,2168.99,325.35,1843.64,1575.78,267.86
338,177,40,1,2712.38,0.0,2712.38,1938.61,773.77
340,179,902,1,285.76,0.0,285.76,196.12,89.64
342,179,885,1,58.64,0.0,58.64,34.06,24.58
346,181,214,1,697.72,104.66,593.06,457.49,135.57
347,182,824,1,1275.72,127.57,1148.15,1053.65,94.5
358,190,108,1,2131.29,0.0,2131.29,1513.38,617.91
360,191,960,1,95.43,0.0,95.43,74.77,20.66
365,194,999,1,407.14,0.0,407.14,230.33,176.81
366,194,560,1,1034.52,0.0,1034.52,740.67,293.85
368,196,827,1,1522.42,0.0,1522.42,1204.62,317.8
373,199,824,4,1275.72,0.0,5102.88,4214.6,888.28
377,200,463,3,1250.19,0.0,3750.57,2354.52,1396.05
388,207,585,3,193.0,0.0,579.0,276.48,302.52
390,209,669,4,1220.75,0.0,4883.0,2576.76,2306.24
395,210,715,1,327.26,0.0,327.26,185.27,141.99
401,214,297,2,194.37,0.0,388.74,307.58,81.16
405,217,823,2,266.26,0.0,532.52,409.04,123.48
410,221,885,1,58.64,0.0,58.64,34.06,24.58
414,225,741,3,114.36,0.0,343.08,233.13,109.95
417,227,768,1,155.05,0.0,155.05,53.86,101.19
419,228,974,2,1530.51,0.0,3061.02,2348.7,712.32
429,233,138,1,130.18,0.0,130.18,47.8,82.38
430,233,528,1,1667.59,0.0,1667.59,1258.7,408.89
437,237,860,1,220.15,0.0,220.15,85.56,134.59
442,239,185,1,250.92,0.0,250.92,185.89,65.03
444,241,211,1,225.61,33.84,191.77,118.83,72.94
446,242,868,4,1328.7,1062.96,4251.84,3423.12,828.72
451,243,437,1,27.76,4.16,23.6,18.2,5.4
458,248,535,1,149.17,0.0,149.17,79.97,69.2
462,251,308,1,99.13,0.0,99.13,41.41,57.72
469,256,383,4,237.11,0.0,948.44,682.72,265.72
474,259,378,1,783.66,156.73,626.93,610.82,16.11
485,264,738,1,161.22,0.0,161.22,74.4,86.82
495,270,297,1,194.37,0.0,194.37,153.79,40.58
503,272,440,3,1164.86,524.19,2970.39,2390.97,579.42
507,274,175,1,148.2,22.23,125.97,63.66,62.31
515,278,893,1,161.53,24.23,137.3,65.76,71.54
516,279,884,1,484.82,0.0,484.82,188.98,295.84
521,282,71,1,1040.33,208.07,832.26,645.07,187.19
525,286,902,1,285.76,0.0,285.76,196.12,89.64
529,289,530,1,1501.66,0.0,1501.66,1195.49,306.17
535,292,487,1,143.32,0.0,143.32,57.43,85.89
539,295,56,1,64.01,0.0,64.01,36.35,27.66
540,296,426,1,1827.89,0.0,1827.89,1528.03,299.86
545,298,627,1,48.69,0.0,48.69,23.97,24.72
552,300,430,1,368.72,0.0,368.72,116.87,251.85
555,302,915,1,2283.14,228.31,2054.83,1947.08,107.75
571,312,121,1,783.22,0.0,783.22,492.67,290.55
577,315,811,4,237.45,94.98,854.82,634.96,219.86
586,321,591,1,25.93,0.0,25.93,10.79,15.14
587,321,138,1,130.18,0.0,130.18,47.8,82.38
589,322,596,1,207.53,0.0,207.53,97.53,110.0
591,324,765,1,1658.1,0.0,1658.1,1344.5,313.6
596,327,366,1,976.97,0.0,976.97,577.74,399.23
599,328,768,3,155.05,0.0,465.15,161.58,303.57
603,331,555,2,1114.66,0.0,2229.32,1547.44,681.88
604,331,56,1,64.01,0.0,64.01,36.35,27.66
607,334,653,2,240.29,48.06,432.52,166.0,266.52
608,335,637,1,515.27,0.0,515.27,362.3,152.97
611,336,715,1,327.26,0.0,327.26,185.27,141.99
612,337,79,2,708.43,141.69,1275.17,941.56,333.61
627,346,366,1,976.97,97.7,879.27,577.74,301.53
650,360,311,1,419.56,0.0,419.56,291.22,128.34
652,361,372,1,445.02,0.0,445.02,343.78,101.24
657,364,867,3,113.48,0.0,340.44,119.28,221.16
659,366,480,1,183.7,0.0,183.7,60.15,123.55
664,367,915,1,2283.14,0.0,2283.14,1947.08,336.06
665,368,900,1,194.06,0.0,194.06,138.86,55.2
670,372,245,1,83.47,0.0,83.47,66.43,17.04
694,386,717,1,180.88,0.0,180.88,59.78,121.1
696,387,788,1,242.84,0.0,242.84,95.4,147.44
701,389,299,2,1142.01,0.0,2284.02,1511.52,772.5
704,391,446,1,353.94,0.0,353.94,187.56,166.38
709,395,644,1,2168.99,0.0,2168.99,1575.78,593.21
710,395,366,1,976.97,97.7,879.27,577.74,301.53
712,395,209,1,1601.65,0.0,1601.65,1181.04,420.61
713,395,750,2,107.27,32.18,182.36,78.14,104.22
715,396,918,1,85.13,0.0,85.13,40.28,44.85
718,398,717,2,180.88,0.0,361.76,119.56,242.2
720,399,585,2,193.0,0.0,386.0,184.32,201.68
723,400,248,1,421.48,0.0,421.48,229.36,192.12
725,401,276,1,327.58,0.0,327.58,140.49,187.09
729,403,627,1,48.69,7.3,41.39,23.97,17.42
730,404,627,1,48.69,0.0,48.69,23.97,24.72
747,413,817,1,387.82,77.56,310.26,224.43,85.83
764,420,313,2,197.54,0.0,395.08,183.58,211.5
775,426,903,3,1470.13,0.0,4410.39,3729.3,681.09
776,427,185,1,250.92,0.0,250.92,185.89,65.03
778,429,446,1,353.94,0.0,353.94,187.56,166.38
780,430,555,4,1114.66,0.0,4458.64,3094.88,1363.76
786,433,45,1,157.52,0.0,157.52,76.06,81.46
791,436,768,1,155.05,0.0,155.05,53.86,101.19
801,440,893,2,161.53,0.0,323.06,131.52,191.54
804,443,821,1,40.75,0.0,40.75,18.06,22.69
812,447,140,2,248.12,0.0,496.24,274.36,221.88
823,452,383,2,237.11,0.0,474.22,341.36,132.86
839,461,55,1,205.17,0.0,205.17,68.45,136.72
845,463,948,1,349.55,0.0,349.55,222.67,126.88
853,468,276,1,327.58,0.0,327.58,140.49,187.09
855,469,850,1,442.64,0.0,442.64,285.95,156.69
858,471,67,4,1525.47,0.0,6101.88,3216.84,2885.04
860,473,937,1,1276.07,255.21,1020.86,825.41,195.45
864,474,571,1,81.78,0.0,81.78,53.46,28.32
868,477,433,2,279.86,0.0,559.72,191.88,367.84
869,478,543,2,2139.61,855.84,3423.38,3738.34,-314.96
870,479,214,1,697.72,0.0,697.72,457.49,240.23
872,479,661,1,339.74,0.0,339.74,134.77,204.97
874,479,824,1,1275.72,0.0,1275.72,1053.65,222.07
876,481,661,1,339.74,33.97,305.77,134.77,171.0
877,481,868,1,1328.7,0.0,1328.7,855.78,472.92
878,482,838,3,50.64,0.0,151.92,89.43,62.49
894,494,426,1,1827.89,0.0,1827.89,1528.03,299.86
900,498,657,1,890.32,0.0,890.32,510.08,380.24
913,506,657,1,890.32,0.0,890.32,510.08,380.24
927,512,45,1,157.52,0.0,157.52,76.06,81.46
931,514,821,1,40.75,0.0,40.75,18.06,22.69
935,516,894,1,221.67,0.0,221.67,81.45,140.22
940,519,585,1,193.0,0.0,193.0,92.16,100.84
949,522,245,1,83.47,0.0,83.47,66.43,17.04
953,526,523,1,344.72,0.0,344.72,79.89,264.83
961,530,248,4,421.48,0.0,1685.92,917.44,768.48
970,535,978,1,281.79,56.36,225.43,109.08,116.35
977,538,949,3,169.99,0.0,509.97,310.02,199.95
991,543,214,1,697.72,0.0,697.72,457.49,240.23
994,544,278,1,302.06,0.0,302.06,176.51,125.55
1002,546,943,4,570.08,0.0,2280.32,750.8,1529.52
1005,547,523,1,344.72,0.0,344.72,79.89,264.83
1006,548,185,1,250.92,0.0,250.92,185.89,65.03
1025,557,452,1,1940.3,388.06,1552.24,1571.43,-19.19
1028,560,900,1,194.06,0.0,194.06,138.86,55.2
1045,568,627,1,48.69,0.0,48.69,23.97,24.72
1047,569,550,2,1861.23,0.0,3722.46,2806.76,915.7
1053,572,550,2,1861.23,0.0,3722.46,2806.76,915.7
1067,578,715,5,327.26,0.0,1636.3,926.35,709.95
1069,579,714,2,368.37,0.0,736.74,173.88,562.86
1070,580,266,1,231.16,0.0,231.16,94.11,137.05
1078,581,169,1,632.23,0.0,632.23,457.58,174.65
1082,582,651,5,1263.39,0.0,6316.95,3657.55,2659.4
1088,586,362,1,288.73,0.0,288.73,69.21,219.52
1102,592,527,4,161.52,0.0,646.08,366.4,279.68
1112,598,528,1,1667.59,0.0,1667.59,1258.7,408.89
1118,601,494,1,142.11,0.0,142.11,94.54,47.57
1121,602,679,1,1109.05,0.0,1109.05,954.99,154.06
1132,608,300,2,757.93,0.0,1515.86,1121.94,393.92
1136,611,622,1,2175.36,0.0,2175.36,1886.04,289.32
1138,612,261,1,393.47,0.0,393.47,266.79,126.68
1152,617,293,2,1192.91,0.0,2385.82,1499.68,886.14
1154,619,949,2,169.99,68.0,271.98,206.68,65.3
1156,619,56,1,64.01,12.8,51.21,36.35,14.86
1157,620,297,2,194.37,0.0,388.74,307.58,81.16
1163,622,372,1,445.02,0.0,445.02,343.78,101.24
1167,624,978,1,281.79,0.0,281.79,109.08,172.71
1177,630,446,1,353.94,0.0,353.94,187.56,166.38
1178,630,372,2,445.02,133.51,756.53,687.56,68.97
1190,636,618,1,178.18,35.64,142.54,77.03,65.51
1200,640,297,1,194.37,0.0,194.37,153.79,40.58
1201,641,990,1,105.65,0.0,105.65,35.16,70.49
1202,642,11,1,336.23,0.0,336.23,217.41,118.82
1208,644,679,2,1109.05,0.0,2218.1,1909.98,308.12
1211,645,300,1,757.93,0.0,757.93,560.97,196.96
1212,646,71,1,1040.33,0.0,1040.33,645.07,395.26
1215,647,68,1,145.77,0.0,145.77,85.77,60.0
1224,652,986,1,107.31,0.0,107.31,59.47,47.84
1233,657,937,2,1276.07,0.0,2552.14,1650.82,901.32
1236,658,902,1,285.76,42.86,242.9,196.12,46.78
1263,675,238,1,1033.06,103.31,929.75,871.23,58.52
1264,675,169,2,632.23,0.0,1264.46,915.16,349.3
1266,675,209,1,1601.65,0.0,1601.65,1181.04,420.61
1271,679,974,2,1530.51,0.0,3061.02,2348.7,712.32
1274,680,282,1,677.85,0.0,677.85,420.75,257.1
1278,681,236,1,165.0,0.0,165.0,69.03,95.97
1284,683,315,1,2110.45,316.57,1793.88,1708.6,85.28
1297,689,210,1,217.53,21.75,195.78,66.3,129.48
1304,691,560,4,1034.52,0.0,4138.08,2962.68,1175.4
1307,693,894,3,221.67,133.0,532.01,244.35,287.66
1310,696,663,1,2368.25,473.65,1894.6,1824.8,69.8
1336,712,311,2,419.56,0.0,839.12,582.44,256.68
1338,713,261,1,393.47,0.0,393.47,266.79,126.68
1342,716,714,1,368.37,0.0,368.37,86.94,281.43
1353,722,754,1,692.84,0.0,692.84,456.63,236.21
1363,727,585,1,193.0,28.95,164.05,92.16,71.89
1367,729,89,1,2097.21,209.72,1887.49,1836.59,50.9
1371,731,867,1,113.48,0.0,113.48,39.76,73.72
1373,732,960,4,95.43,0.0,381.72,299.08,82.64
1374,733,530,2,1501.66,0.0,3003.32,2390.98,612.34
1375,734,211,1,225.61,0.0,225.61,118.83,106.78
1385,737,661,1,339.74,33.97,305.77,134.77,171.0
1399,743,371,1,135.47,0.0,135.47,65.6,69.87
1400,744,79,1,708.43,0.0,708.43,470.78,237.65
1401,745,79,1,708.43,0.0,708.43,470.78,237.65
1404,747,602,1,187.38,0.0,187.38,112.39,74.99
1407,749,480,4,183.7,0.0,734.8,240.6,494.2
1408,750,671,1,229.06,0.0,229.06,67.75,161.31
1413,752,742,1,1393.57,0.0,1393.57,714.76,678.81
1421,754,137,1,1645.22,0.0,1645.22,1220.51,424.71
1423,756,87,1,526.93,0.0,526.93,180.14,346.79
1424,757,823,1,266.26,39.94,226.32,204.52,21.8
1427,758,812,1,1008.38,0.0,1008.38,840.94,167.44
1436,761,535,1,149.17,0.0,149.17,79.97,69.2
1440,764,653,1,240.29,0.0,240.29,83.0,157.29
1441,765,960,1,95.43,0.0,95.43,74.77,20.66
1443,766,978,1,281.79,0.0,281.79,109.08,172.71
1453,770,627,4,48.69,0.0,194.76,95.88,98.88
1463,775,300,1,757.93,0.0,757.93,560.97,196.96
1473,784,248,2,421.48,0.0,842.96,458.72,384.24
1474,785,372,1,445.02,0.0,445.02,343.78,101.24
1486,789,278,1,302.06,0.0,302.06,176.51,125.55
1488,790,741,1,114.36,0.0,114.36,77.71,36.65
1489,790,328,2,224.96,89.98,359.94,257.34,102.6
1490,790,894,2,221.67,0.0,443.34,162.9,280.44
1492,791,409,2,165.0,0.0,330.0,249.66,80.34
1496,792,614,1,32.34,3.23,29.11,21.28,7.83
1507,798,40,2,2712.38,0.0,5424.76,3877.22,1547.54
1508,799,903,4,1470.13,0.0,5880.52,4972.4,908.12
1514,803,637,2,515.27,0.0,1030.54,724.6,305.94
1526,810,650,1,405.7,0.0,405.7,286.08,119.62
1528,812,679,1,1109.05,0.0,1109.05,954.99,154.06
1529,812,308,1,99.13,0.0,99.13,41.41,57.72
1530,812,762,1,131.34,0.0,131.34,44.51,86.83
1532,814,754,1,692.84,0.0,692.84,456.63,236.21
1533,815,320,1,1366.24,136.62,1229.62,805.63,423.99
1535,816,175,1,148.2,0.0,148.2,63.66,84.54
1552,825,680,1,197.91,0.0,197.91,156.19,41.72
1563,833,584,2,565.37,0.0,1130.74,692.56,438.18
1568,836,693,1,53.97,0.0,53.97,21.05,32.92
1569,837,209,1,1601.65,0.0,1601.65,1181.04,420.61
1582,844,97,1,243.53,0.0,243.53,172.13,71.4
1592,849,742,1,1393.57,0.0,1393.57,714.76,678.81
1593,850,352,1,856.51,0.0,856.51,512.24,344.27
1595,851,430,1,368.72,0.0,368.72,116.87,251.85
1596,852,942,1,2011.46,0.0,2011.46,1589.07,422.39
1619,867,698,4,1649.18,0.0,6596.72,5012.56,1584.16
1625,869,79,3,708.43,0.0,2125.29,1412.34,712.95
1632,874,893,1,161.53,0.0,161.53,65.76,95.77
1634,875,31,1,78.12,0.0,78.12,61.65,16.47
1642,882,514,3,792.1,237.63,2138.67,1488.96,649.71
1652,889,866,3,301.62,90.49,814.37,585.84,228.53
1653,890,671,1,229.06,34.36,194.7,67.75,126.95
1654,890,60,2,1261.43,0.0,2522.86,1487.64,1035.22
1659,894,60,1,1261.43,189.21,1072.22,743.82,328.4
1663,896,11,1,336.23,50.43,285.8,217.41,68.39
1667,897,282,1,677.85,0.0,677.85,420.75,257.1
1696,913,261,1,393.47,78.69,314.78,266.79,47.99
1713,922,722,1,1346.62,201.99,1144.63,1109.98,34.65
1722,929,838,3,50.64,0.0,151.92,89.43,62.49
1724,930,903,2,1470.13,0.0,2940.26,2486.2,454.06
1728,930,893,2,161.53,32.31,290.75,131.52,159.23
1734,932,60,1,1261.43,0.0,1261.43,743.82,517.61
1745,938,257,1,127.43,0.0,127.43,41.53,85.9
1748,941,121,1,783.22,78.32,704.9,492.67,212.23
1755,947,71,3,1040.33,0.0,3120.99,1935.21,1185.78
1760,949,645,1,281.26,42.19,239.07,197.69,41.38
1765,953,262,1,655.8,131.16,524.64,414.68,109.96
1768,954,56,1,64.01,0.0,64.01,36.35,27.66
1770,956,440,1,1164.86,0.0,1164.86,796.99,367.87
1776,960,320,1,1366.24,136.62,1229.62,805.63,423.99
1777,961,26,1,128.43,0.0,128.43,67.35,61.08
1778,961,347,2,201.83,0.0,403.66,274.76,128.9
1787,966,868,1,1328.7,0.0,1328.7,855.78,472.92
1789,967,622,1,2175.36,435.07,1740.29,1886.04,-145.75
1791,968,266,3,231.16,0.0,693.48,282.33,411.15
1798,972,523,1,344.72,0.0,344.72,79.89,264.83
1801,974,11,2,336.23,0.0,672.46,434.82,237.64
1802,974,61,1,233.6,35.04,198.56,168.98,29.58
1804,975,200,1,181.65,0.0,181.65,125.51,56.14
1806,977,651,1,1263.39,0.0,1263.39,731.51,531.88
1814,981,600,1,856.76,0.0,856.76,567.48,289.28
1819,983,636,1,273.1,0.0,273.1,81.04,192.06
1822,984,322,1,308.58,30.86,277.72,78.07,199.65
1825,985,31,1,78.12,0.0,78.12,61.65,16.47
1826,986,590,5,208.0,0.0,1040.0,318.05,721.95
1828,987,544,1,1502.82,0.0,1502.82,765.1,737.72
1834,991,650,1,405.7,0.0,405.7,286.08,119.62
1836,992,31,4,78.12,0.0,312.48,246.6,65.88
1842,997,884,1,484.82,0.0,484.82,188.98,295.84
1847,999,111,2,274.65,54.93,494.37,146.48,347.89
1850,999,480,2,183.7,0.0,367.4,120.3,247.1
1852,1000,678,1,417.89,0.0,417.89,267.95,149.94
1853,1001,262,2,655.8,0.0,1311.6,829.36,482.24
1864,1008,64,5,1209.38,0.0,6046.9,3426.25,2620.65
1870,1012,817,1,387.82,0.0,387.82,224.43,163.39
1896,1023,494,1,142.11,21.32,120.79,94.54,26.25
1897,1023,71,1,1040.33,0.0,1040.33,645.07,395.26
1898,1024,742,2,1393.57,0.0,2787.14,1429.52,1357.62
1905,1027,56,1,64.01,0.0,64.01,36.35,27.66
1910,1029,943,1,570.08,0.0,570.08,187.7,382.38
1912,1031,211,1,225.61,0.0,225.61,118.83,106.78
1918,1033,293,1,1192.91,0.0,1192.91,749.84,443.07
1919,1034,821,1,40.75,0.0,40.75,18.06,22.69
1931,1037,308,2,99.13,0.0,198.26,82.82,115.44
1933,1038,722,2,1346.62,0.0,2693.24,2219.96,473.28
1936,1040,73,1,1445.74,216.86,1228.88,1201.21,27.67
1940,1042,690,1,148.12,0.0,148.12,54.79,93.33
1945,1044,463,1,1250.19,0.0,1250.19,784.84,465.35
1951,1046,446,1,353.94,0.0,353.94,187.56,166.38
1954,1048,248,1,421.48,42.15,379.33,229.36,149.97
1975,1060,742,1,1393.57,0.0,1393.57,714.76,678.81
1976,1061,372,1,445.02,0.0,445.02,343.78,101.24
1978,1062,315,2,2110.45,0.0,4220.9,3417.2,803.7
1985,1065,974,1,1530.51,0.0,1530.51,1174.35,356.16
1991,1068,300,1,757.93,151.59,606.34,560.97,45.37
2001,1074,990,1,105.65,0.0,105.65,35.16,70.49
2002,1074,276,1,327.58,0.0,327.58,140.49,187.09
2004,1075,555,3,1114.66,0.0,3343.98,2321.16,1022.82
2012,1078,480,1,183.7,0.0,183.7,60.15,123.55
2029,1086,530,1,1501.66,0.0,1501.66,1195.49,306.17
2046,1098,222,5,568.45,0.0,2842.25,1902.8,939.45
2050,1100,830,1,87.92,0.0,87.92,29.82,58.1
2055,1101,657,3,890.32,534.19,2136.77,1530.24,606.53
2062,1105,894,2,221.67,0.0,443.34,162.9,280.44
2069,1109,918,1,85.13,0.0,85.13,40.28,44.85
2073,1111,978,1,281.79,0.0,281.79,109.08,172.71
2077,1113,261,1,393.47,0.0,393.47,266.79,126.68
2082,1115,214,1,697.72,0.0,697.72,457.49,240.23
2087,1119,900,1,194.06,0.0,194.06,138.86,55.2
2089,1120,788,1,242.84,0.0,242.84,95.4,147.44
2092,1123,260,1,765.6,0.0,765.6,509.5,256.1
2093,1124,494,1,142.11,0.0,142.11,94.54,47.57
2096,1126,236,1,165.0,0.0,165.0,69.03,95.97
2106,1132,915,2,2283.14,0.0,4566.28,3894.16,672.12
2107,1133,266,1,231.16,0.0,231.16,94.11,137.05
2117,1140,671,1,229.06,0.0,229.06,67.75,161.31
2118,1140,605,1,248.12,0.0,248.12,96.25,151.87
2136,1148,200,1,181.65,0.0,181.65,125.51,56.14
2137,1149,347,2,201.83,0.0,403.66,274.76,128.9
2154,1159,71,2,1040.33,0.0,2080.66,1290.14,790.52
2173,1170,788,1,242.84,24.28,218.56,95.4,123.16
2174,1170,500,1,2371.69,0.0,2371.69,1904.65,467.04
2177,1171,868,1,1328.7,199.31,1129.39,855.78,273.61
2178,1171,362,2,288.73,0.0,577.46,138.42,439.04
2179,1171,11,1,336.23,0.0,336.23,217.41,118.82
2184,1174,495,3,28.38,0.0,85.14,39.15,45.99
2196,1181,222,1,568.45,0.0,568.45,380.56,187.89
2197,1181,645,1,281.26,56.25,225.01,197.69,27.32
2198,1182,627,5,48.69,0.0,243.45,119.85,123.6
2217,1192,618,2,178.18,0.0,356.36,154.06,202.3
2233,1202,372,2,445.02,0.0,890.04,687.56,202.48
2239,1206,885,3,58.64,0.0,175.92,102.18,73.74
2240,1207,68,2,145.77,0.0,291.54,171.54,120.0
2243,1209,560,1,1034.52,0.0,1034.52,740.67,293.85
2253,1214,440,1,1164.86,116.49,1048.37,796.99,251.38
2256,1215,530,2,1501.66,0.0,3003.32,2390.98,612.34
2267,1220,255,1,1222.71,0.0,1222.71,1024.53,198.18
2270,1220,528,1,1667.59,0.0,1667.59,1258.7,408.89
2274,1222,31,1,78.12,0.0,78.12,61.65,16.47
2276,1224,175,1,148.2,0.0,148.2,63.66,84.54
2282,1229,902,1,285.76,0.0,285.76,196.12,89.64
2287,1231,915,1,2283.14,0.0,2283.14,1947.08,336.06
2297,1237,591,3,25.93,0.0,77.79,32.37,45.42
2303,1241,219,1,831.49,0.0,831.49,510.5,320.99
2331,1255,137,1,1645.22,0.0,1645.22,1220.51,424.71
2341,1258,238,2,1033.06,0.0,2066.12,1742.46,323.66
2345,1260,87,2,526.93,0.0,1053.86,360.28,693.58
2353,1263,543,1,2139.61,0.0,2139.61,1869.17,270.44
2357,1265,276,1,327.58,0.0,327.58,140.49,187.09
2368,1271,11,1,336.23,33.62,302.61,217.41,85.2
2374,1276,671,1,229.06,0.0,229.06,67.75,161.31
2377,1278,121,1,783.22,0.0,783.22,492.67,290.55
2378,1278,67,1,1525.47,305.09,1220.38,804.21,416.17
2381,1280,637,1,515.27,0.0,515.27,362.3,152.97
2397,1291,102,2,1366.69,0.0,2733.38,1453.88,1279.5
2400,1291,850,3,442.64,0.0,1327.92,857.85,470.07
2402,1293,67,1,1525.47,0.0,1525.47,804.21,721.26
2404,1294,409,1,165.0,24.75,140.25,124.83,15.42
2405,1295,409,1,165.0,16.5,148.5,124.83,23.67
2412,1298,77,2,1129.11,0.0,2258.22,1445.12,813.1
2415,1300,821,1,40.75,0.0,40.75,18.06,22.69
2417,1301,278,1,302.06,0.0,302.06,176.51,125.55
2423,1305,185,4,250.92,0.0,1003.68,743.56,260.12
2427,1306,262,2,655.8,0.0,1311.6,829.36,482.24
2433,1308,313,1,197.54,0.0,197.54,91.79,105.75
2452,1318,245,2,83.47,0.0,166.94,132.86,34.08
2461,1324,636,1,273.1,0.0,273.1,81.04,192.06
2464,1326,943,1,570.08,0.0,570.08,187.7,382.38
2469,1330,669,1,1220.75,0.0,1220.75,644.19,576.56
2472,1331,722,3,1346.62,0.0,4039.86,3329.94,709.92
2477,1335,200,1,181.65,0.0,181.65,125.51,56.14
2483,1337,64,2,1209.38,0.0,2418.76,1370.5,1048.26
2485,1337,111,1,274.65,0.0,274.65,73.24,201.41
2495,1341,830,1,87.92,8.79,79.13,29.82,49.31
2499,1343,671,2,229.06,0.0,458.12,135.5,322.62
2506,1345,295,4,1493.44,896.06,5077.7,4404.44,673.26
2520,1352,868,1,1328.7,0.0,1328.7,855.78,472.92
2521,1352,738,1,161.22,0.0,161.22,74.4,86.82
2522,1353,663,1,2368.25,0.0,2368.25,1824.8,543.45
2524,1355,974,1,1530.51,153.05,1377.46,1174.35,203.11
2531,1359,248,3,421.48,0.0,1264.44,688.08,576.36
2539,1362,89,1,2097.21,209.72,1887.49,1836.59,50.9
2550,1371,175,1,148.2,0.0,148.2,63.66,84.54
2553,1372,297,1,194.37,0.0,194.37,153.79,40.58
2554,1373,61,1,233.6,0.0,233.6,168.98,64.62
2556,1373,371,3,135.47,40.64,365.77,196.8,168.97
2564,1378,522,2,1312.45,0.0,2624.9,1660.12,964.78
2585,1390,266,1,231.16,0.0,231.16,94.11,137.05
2592,1393,121,1,783.22,0.0,783.22,492.67,290.55
2593,1394,169,1,632.23,0.0,632.23,457.58,174.65
2611,1400,596,1,207.53,0.0,207.53,97.53,110.0
2614,1401,765,1,1658.1,0.0,1658.1,1344.5,313.6
2615,1401,812,1,1008.38,0.0,1008.38,840.94,167.44
2621,1404,846,1,148.86,0.0,148.86,38.01,110.85
2624,1406,812,2,1008.38,302.51,1714.25,1681.88,32.37
2636,1412,372,1,445.02,0.0,445.02,343.78,101.24
2637,1412,661,1,339.74,0.0,339.74,134.77,204.97
2640,1413,73,1,1445.74,216.86,1228.88,1201.21,27.67
2643,1414,71,2,1040.33,312.1,1768.56,1290.14,478.42
2661,1421,939,4,1244.26,0.0,4977.04,4290.76,686.28
2663,1423,925,4,639.68,0.0,2558.72,1740.6,818.12
2668,1427,824,2,1275.72,0.0,2551.44,2107.3,444.14
2671,1429,651,1,1263.39,0.0,1263.39,731.51,531.88
