campaign_id,date,impressions,clicks,conversions,spend,revenue_generated
3,2021-01-16,373639,8290,634,546.51,13287.75
3,2021-01-17,311309,12287,1100,515.5,42352.28
3,2021-01-18,242001,3320,304,513.09,6131.57
3,2021-01-19,351274,7753,482,584.36,13306.88
3,2021-01-20,235647,6553,259,511.71,11088.03
3,2021-01-21,209220,7505,506,508.93,8153.98
3,2021-01-22,288085,10439,397,557.81,11727.54
3,2021-01-23,186785,2120,124,539.38,4738.6
3,2021-01-24,248232,2982,267,605.03,8397.95
3,2021-01-25,353256,4990,359,589.88,9344.49
3,2021-01-26,350588,4631,324,521.35,13659.53
3,2021-01-27,146432,4807,385,548.31,11669.11
3,2021-01-28,346450,11408,512,544.18,11099.12
3,2021-01-29,220501,9453,792,414.9,20780.7
3,2021-01-30,246902,8210,384,424.92,15886.92
3,2021-01-31,187700,5246,323,523.75,6662.46
3,2021-02-01,164059,8163,314,462.08,5181.57
3,2021-02-02,289111,9000,502,602.14,10671.85
3,2021-02-03,365848,18177,1014,545.93,31142.61
3,2021-02-04,193509,2515,184,568.57,7401.83
3,2021-02-05,157363,2933,146,413.56,2542.86
3,2021-02-06,285712,9977,581,514.99,24025.2
3,2021-02-07,86188,1609,35,456.08,1498.38
4,2022-03-09,27950,1280,81,41.64,2087.06
4,2022-03-10,9970,204,9,40.17,146.09
4,2022-03-11,21853,1052,31,45.59,458.54
4,2022-03-12,11412,414,34,49.16,1108.37
4,2022-03-13,28948,408,32,48.24,867.14
4,2022-03-14,15054,334,11,43.74,205.35
4,2022-03-15,11014,151,5,38.3,120.12
4,2022-03-16,17596,337,28,36.08,776.08
4,2022-03-17,21515,337,7,42.63,162.02
4,2022-03-18,28979,320,26,51.58,859.56
4,2022-03-19,22640,823,50,52.71,1988.74
4,2022-03-20,27390,1263,67,48.63,2760.41
4,2022-03-21,25277,981,77,46.7,2646.97
4,2022-03-22,14051,168,7,44.52,241.03
4,2022-03-23,21473,891,88,46.17,2603.41
4,2022-03-24,19866,985,70,38.72,2958.98
4,2022-03-25,15606,616,51,35.88,1652.4
4,2022-03-26,15939,476,16,48.94,383.46
4,2022-03-27,20357,915,56,51.77,1835.9
4,2022-03-28,16326,199,4,45.47,146.31
4,2022-03-29,13728,623,22,37.05,737.84
4,2022-03-30,24304,1151,94,38.65,3710.9
4,2022-03-31,10878,116,4,40.17,143.54
4,2022-04-01,19938,488,28,40.38,1206.18
4,2022-04-02,13377,453,43,46.42,1198.49
4,2022-04-03,28459,748,50,43.7,2137.41
4,2022-04-04,9435,337,9,50.78,274.95
4,2022-04-05,21782,1086,94,39.8,2192.88
4,2022-04-06,11616,383,11,37.03,403.45
4,2022-04-07,21569,442,29,42.83,574.87
4,2022-04-08,32177,951,81,49.11,3191.36
4,2022-04-09,21967,993,79,48.05,2847.38
4,2022-04-10,19026,318,29,47.91,837.7
5,2021-10-08,149445,4776,433,251.22,17170.83
5,2021-10-09,44865,588,43,220.1,1097.91
5,2021-10-10,139357,5909,221,295.29,4595.44
5,2021-10-11,83201,2454,209,312.5,7461.36
5,2021-10-12,172225,3489,321,255.46,6448.31
5,2021-10-13,89458,2723,56,269.53,938.61
5,2021-10-14,51154,2032,88,278.4,3740.23
5,2021-10-15,144176,6640,589,233.86,12622.66
5,2021-10-16,179376,5412,182,266.15,3888.24
5,2021-10-17,88918,3714,123,313.8,2072.46
5,2021-10-18,140917,3088,116,210.95,4202.3
5,2021-10-19,209126,6651,466,304.11,12079.59
5,2021-10-20,153984,3328,282,294.64,7552.31
5,2021-10-21,83919,3074,264,251.28,6817.32
5,2021-10-22,46948,874,55,213.47,1461.05
5,2021-10-23,134752,6052,126,280.01,2554.71
5,2021-10-24,156454,2554,123,255.54,3093.51
5,2021-10-25,104782,1534,59,209.59,951.1
5,2021-10-26,58698,1900,169,214.5,4584.32
5,2021-10-27,54870,1358,55,213.02,1416.32
5,2021-10-28,105488,1955,83,215.59,2090.26
5,2021-10-29,60480,1194,111,228.76,3820.28
5,2021-10-30,108422,2141,169,301.84,6843.96
5,2021-10-31,191456,8000,544,283.56,18012.1
5,2021-11-01,154290,4407,96,265.84,3704.11
5,2021-11-02,139405,2411,175,249.12,2612.82
5,2021-11-03,132513,5053,293,264.59,6802.37
5,2021-11-04,103744,3766,173,268.15,3504.19
5,2021-11-05,48201,622,29,266.7,429.47
5,2021-11-06,105770,1756,119,248.48,3479.94
5,2021-11-07,164885,5640,462,301.03,15335.45
5,2021-11-08,113663,3598,121,247.55,4965.16
5,2021-11-09,107149,3754,95,210.0,2764.47
5,2021-11-10,106058,2510,174,237.07,3979.76
5,2021-11-11,120018,1333,98,283.08,3027.91
5,2021-11-12,158855,6671,438,237.13,10154.43
5,2021-11-13,76455,3045,84,295.73,2117.87
5,2021-11-14,150694,2852,65,259.81,2528.55
5,2021-11-15,76137,2651,96,302.99,1631.37
5,2021-11-16,179069,8120,473,259.35,18208.17
5,2021-11-17,157632,4276,358,304.48,7895.73
5,2021-11-18,170296,1836,42,286.63,1046.96
5,2021-11-19,189617,8107,251,306.23,6353.22
5,2021-11-20,167044,6546,467,293.86,8700.41
5,2021-11-21,108152,3622,336,253.88,11959.78
5,2021-11-22,94695,2924,179,236.22,2951.1
5,2021-11-23,55592,1004,49,292.53,1062.24
5,2021-11-24,88529,3139,127,307.79,2753.58
5,2021-11-25,46334,1135,60,212.89,2010.15
5,2021-11-26,79606,1339,105,243.75,2213.51
5,2021-11-27,119807,5410,285,286.43,10856.11
5,2021-11-28,99521,1131,100,251.51,3940.76
6,2021-12-09,508655,20903,1181,879.12,37763.45
6,2021-12-10,204745,7370,498,1004.81,7248.74
6,2021-12-11,615880,25404,1640,995.13,35597.27
6,2021-12-12,270375,4709,95,773.05,1405.61
6,2021-12-13,334442,12455,570,776.06,14563.01
6,2021-12-14,223393,7050,469,939.37,12716.98
6,2021-12-15,174848,2651,172,906.69,4284.58
6,2021-12-16,188499,9150,239,896.1,4710.78
6,2021-12-17,174412,7680,296,911.4,4647.35
6,2021-12-18,292869,3559,212,1016.53,6759.89
6,2021-12-19,232879,3719,160,836.16,4589.52
6,2021-12-20,547546,24564,984,1021.1,25208.85
6,2021-12-21,221557,5240,314,1039.14,7193.6
7,2021-05-01,30362,619,47,140.55,1760.19
7,2021-05-02,114723,4502,399,184.74,16678.77
7,2021-05-03,72947,3032,73,138.96,1981.99
7,2021-05-04,92067,3558,237,140.99,9819.62
7,2021-05-05,26539,1145,60,150.76,1327.27
7,2021-05-06,98543,1399,95,201.2,1648.31
7,2021-05-07,100736,3453,331,198.6,10748.25
7,2021-05-08,96715,1537,67,159.83,1556.0
7,2021-05-09,97913,4009,101,194.11,3482.86
7,2021-05-10,48763,1098,44,180.39,1754.82
7,2021-05-11,53732,2615,176,138.31,3133.86
7,2021-05-12,71016,2177,83,160.27,3253.86
7,2021-05-13,41870,1757,117,187.06,4168.35
7,2021-05-14,35142,890,64,144.54,2685.26
7,2021-05-15,59832,2879,160,150.34,4143.57
7,2021-05-16,103784,3060,274,201.94,6078.35
7,2021-05-17,63335,850,83,147.42,2737.11
7,2021-05-18,52558,1379,51,170.26,1859.43
7,2021-05-19,73250,1195,32,154.07,890.16
7,2021-05-20,84584,3507,87,180.43,1315.71
7,2021-05-21,39288,1938,167,186.53,5408.72
7,2021-05-22,119794,4344,197,200.05,6201.52
7,2021-05-23,55348,1700,149,172.72,6314.82
7,2021-05-24,109979,3373,249,165.18,5553.95
7,2021-05-25,133488,4901,444,198.73,15821.29
7,2021-05-26,50274,1955,167,146.84,4726.73
7,2021-05-27,70935,2782,269,200.02,9231.96
7,2021-05-28,122448,1779,172,178.53,5508.75
7,2021-05-29,37283,1750,111,188.05,3513.91
7,2021-05-30,63203,3032,273,156.54,8497.06
7,2021-05-31,89395,4211,130,145.54,4148.74
7,2021-06-01,39987,1335,114,201.5,4428.64
7,2021-06-02,69509,2967,134,161.35,2055.11
7,2021-06-03,61650,1427,32,177.48,1000.42
7,2021-06-04,107727,4786,102,161.33,3882.39
7,2021-06-05,84471,2719,184,160.44,4125.64
7,2021-06-06,40455,1631,42,148.28,1299.69
8,2022-07-22,156099,4667,236,254.86,3593.8
8,2022-07-23,109204,5259,416,225.21,9580.75
8,2022-07-24,165569,5241,404,287.7,6298.73
8,2022-07-25,203931,2435,236,299.98,8715.56
8,2022-07-26,185100,7840,415,313.62,11908.64
8,2022-07-27,79922,1528,111,297.83,4632.59
8,2022-07-28,188352,5566,169,274.53,2761.7
8,2022-07-29,104539,5163,472,224.73,9153.94
8,2022-07-30,88360,2024,62,250.47,1772.3
8,2022-07-31,187287,6912,420,277.71,17244.34
8,2022-08-01,119256,4982,281,310.39,11214.63
8,2022-08-02,74909,1582,83,325.71,2667.94
8,2022-08-03,109657,4660,183,283.66,4644.57
8,2022-08-04,99398,2910,100,292.3,2275.48
8,2022-08-05,90295,2163,129,280.36,3525.09
8,2022-08-06,128423,3639,112,272.08,1986.58
8,2022-08-07,89874,3877,378,309.87,9300.14
8,2022-08-08,41945,905,88,230.13,1506.16
8,2022-08-09,122571,3543,212,230.32,7810.61
8,2022-08-10,88434,1538,75,242.78,3234.24
8,2022-08-11,76913,3396,218,222.45,5588.52
8,2022-08-12,75783,816,58,244.72,1097.06
8,2022-08-13,117169,3927,288,239.08,11673.39
8,2022-08-14,100624,2670,213,228.93,5725.05
8,2022-08-15,147071,3798,115,229.96,3932.95
8,2022-08-16,142336,1682,151,287.98,5540.51
8,2022-08-17,74644,1529,39,252.86,1449.57
8,2022-08-18,121747,1774,134,220.89,4495.45
8,2022-08-19,142552,6187,217,257.89,7526.94
8,2022-08-20,148662,7243,388,263.61,16340.7
8,2022-08-21,107520,1781,135,270.42,4964.32
8,2022-08-22,152767,2875,194,263.58,5255.69
8,2022-08-23,97918,1026,66,232.73,2682.26
8,2022-08-24,75360,1835,79,286.35,1654.14
8,2022-08-25,147493,1817,152,299.84,6402.82
8,2022-08-26,97785,2273,106,273.92,3134.59
8,2022-08-27,99589,1627,33,286.17,1020.18
8,2022-08-28,49604,1427,114,257.94,4704.51
8,2022-08-29,152087,2995,154,253.26,2434.95
8,2022-08-30,63332,2977,172,234.54,5736.3
8,2022-08-31,140876,5647,346,236.3,10040.04
8,2022-09-01,176017,1908,127,304.66,3352.87
8,2022-09-02,57349,1005,53,314.75,1860.04
8,2022-09-03,157726,5478,331,323.09,12732.58
8,2022-09-04,97399,3890,211,241.26,5347.04
8,2022-09-05,180266,8929,282,322.96,7889.33
9,2021-07-26,59282,1726,41,207.91,1079.49
9,2021-07-27,73815,873,35,149.74,741.91
9,2021-07-28,85816,908,61,142.92,1709.15
9,2021-07-29,71933,3381,337,170.6,13524.24
9,2021-07-30,62968,1313,36,202.67,1091.94
9,2021-07-31,120950,4973,433,183.48,12581.57
9,2021-08-01,72622,3620,326,160.4,11961.01
9,2021-08-02,40870,1070,79,149.99,1981.85
9,2021-08-03,102727,3930,362,161.52,8615.4
9,2021-08-04,67709,3316,134,148.54,2079.88
9,2021-08-05,66077,2044,202,191.05,8434.65
9,2021-08-06,62275,1718,47,150.05,1675.47
9,2021-08-07,92140,3778,108,178.92,2812.02
9,2021-08-08,102306,3044,195,204.29,7283.76
9,2021-08-09,89844,1147,79,179.23,1488.04
9,2021-08-10,52816,1068,34,165.43,673.38
9,2021-08-11,82633,1733,171,141.57,5834.4
9,2021-08-12,103499,3346,186,165.61,7745.02
9,2021-08-13,125170,2607,222,198.66,6591.47
9,2021-08-14,70081,2781,71,168.58,1136.29
9,2021-08-15,84502,3141,153,161.98,3836.37
9,2021-08-16,113909,1858,114,196.09,2919.66
9,2021-08-17,68932,3213,314,197.22,10695.23
9,2021-08-18,128190,4855,160,187.64,5556.18
10,2022-04-23,159502,7810,519,394.86,20834.76
10,2022-04-24,119675,4784,404,390.41,15968.0
10,2022-04-25,62636,738,57,340.29,1052.34
10,2022-04-26,246491,3774,350,392.68,14369.0
10,2022-04-27,186284,9195,653,381.71,15771.54
10,2022-04-28,84679,1750,53,335.0,2090.0
10,2022-04-29,157136,2906,69,291.7,1105.87
10,2022-04-30,83685,2149,117,323.61,1759.83
10,2022-05-01,143283,4162,83,286.63,2444.24
10,2022-05-02,75295,2974,208,307.54,5068.35
10,2022-05-03,232412,5306,293,350.4,12517.54
10,2022-05-04,260485,10633,495,380.01,14739.86
10,2022-05-05,153128,1758,86,333.66,2352.01
10,2022-05-06,145897,6714,540,349.67,12283.14
10,2022-05-07,205524,2743,210,321.32,8793.74
10,2022-05-08,87990,4129,208,281.15,3636.07
10,2022-05-09,95225,1412,121,379.54,4012.66
10,2022-05-10,247648,5370,244,383.99,9812.28
10,2022-05-11,132958,3383,156,325.61,4689.13
10,2022-05-12,188620,5102,122,410.59,4283.94
10,2022-05-13,120075,2456,199,406.69,3601.39
10,2022-05-14,271342,7228,576,414.49,16322.51
10,2022-05-15,164238,7101,195,300.83,8073.83
10,2022-05-16,175017,4453,328,368.26,13905.94
10,2022-05-17,140893,4038,353,350.26,11405.49
11,2022-02-02,390554,6609,527,629.34,22577.42
11,2022-02-03,204986,5791,415,841.26,13690.94
11,2022-02-04,550429,21392,793,829.97,15575.96
11,2022-02-05,246934,3241,178,721.13,4228.78
11,2022-02-06,275846,3127,288,743.26,11094.92
11,2022-02-07,287811,9356,542,611.82,8929.91
11,2022-02-08,190583,5796,296,725.8,11565.01
11,2022-02-09,342815,13398,790,685.16,24149.63
11,2022-02-10,258991,4903,387,788.11,10024.16
11,2022-02-11,295633,12295,351,639.89,9031.81
11,2022-02-12,241975,10091,418,628.61,13189.41
11,2022-02-13,422657,7060,248,711.58,4543.43
11,2022-02-14,365192,9676,649,812.08,13779.44
11,2022-02-15,273023,11206,426,814.49,17262.39
12,2021-06-14,113753,4247,372,189.42,12411.58
12,2021-06-15,41885,959,62,224.2,1280.83
12,2021-06-16,83223,2702,261,224.04,7432.15
12,2021-06-17,142169,2861,83,253.96,2144.48
12,2021-06-18,74699,3194,291,189.56,7417.4
12,2021-06-19,48768,1963,133,186.26,3475.28
12,2021-06-20,95426,1662,156,232.32,3579.44
12,2021-06-21,91508,1854,97,225.91,4054.35
12,2021-06-22,100561,3470,132,207.09,2752.67
12,2021-06-23,73712,2427,87,200.88,2278.05
12,2021-06-24,56022,2252,51,210.96,788.43
12,2021-06-25,155611,6782,399,250.73,16891.4
12,2021-06-26,146519,7177,453,214.13,10313.96
12,2021-06-27,57905,2817,108,252.66,2058.13
12,2021-06-28,145294,5331,279,216.0,7368.14
12,2021-06-29,52218,1539,79,219.06,1360.04
12,2021-06-30,49981,681,64,236.2,2272.2
12,2021-07-01,162017,2644,62,244.29,1709.02
12,2021-07-02,46338,781,65,232.04,2220.05
12,2021-07-03,51962,744,61,236.9,2189.54
12,2021-07-04,53348,2320,210,252.92,9094.69
12,2021-07-05,126562,1501,36,271.24,1416.93
12,2021-07-06,52224,1873,43,227.2,1056.08
12,2021-07-07,97564,1027,56,244.47,901.89
12,2021-07-08,44319,1256,51,190.16,1590.08
12,2021-07-09,143781,6191,229,274.19,7705.86
12,2021-07-10,129033,6101,497,207.72,7187.21
12,2021-07-11,137530,3182,251,244.51,5354.2
12,2021-07-12,156032,4502,324,239.72,6518.41
12,2021-07-13,144441,5995,230,250.09,4378.56
12,2021-07-14,110758,2253,53,195.63,1183.6
12,2021-07-15,142511,5685,345,259.26,13582.57
13,2021-12-20,127768,5655,466,247.6,7556.05
13,2021-12-21,108454,3695,190,178.6,6068.3
13,2021-12-22,137781,2791,275,202.12,11149.74
13,2021-12-23,83325,2773,247,197.97,3679.12
13,2021-12-24,49947,2490,167,253.89,3351.43
13,2021-12-25,68234,1358,63,188.9,2244.4
13,2021-12-26,56517,1932,95,250.92,3806.97
13,2021-12-27,124735,6174,202,254.84,7869.66
13,2021-12-28,100187,1945,190,201.66,6438.09
13,2021-12-29,103065,4937,327,213.26,11543.56
13,2021-12-30,147985,2119,123,233.85,2162.53
13,2021-12-31,84056,3191,196,177.51,8353.24
13,2022-01-01,146851,1657,50,212.27,1975.83
13,2022-01-02,128139,1880,125,221.02,4009.66
13,2022-01-03,106854,4178,334,227.11,8246.23
13,2022-01-04,53466,1228,105,202.89,1848.29
13,2022-01-05,93036,2944,69,244.39,1898.11
13,2022-01-06,86854,932,66,226.73,2225.87
13,2022-01-07,42310,693,56,213.44,1018.48
13,2022-01-08,115755,3700,98,180.28,2935.94
13,2022-01-09,84818,2343,202,212.4,8668.79
13,2022-01-10,77475,2405,100,187.27,4296.4
13,2022-01-11,44294,2073,115,184.27,3653.84
13,2022-01-12,60452,2440,190,193.01,3083.36
14,2021-10-26,21100,285,19,96.15,465.0
14,2021-10-27,20710,685,36,92.95,1400.2
14,2021-10-28,21743,619,56,95.17,2036.97
14,2021-10-29,46369,1341,98,97.08,3869.38
14,2021-10-30,23910,280,6,82.73,249.58
14,2021-10-31,54343,1472,119,93.23,1852.97
14,2021-11-01,38056,1542,152,102.56,3534.73
14,2021-11-02,14526,581,19,81.45,571.11
14,2021-11-03,18415,397,38,83.18,1609.1
14,2021-11-04,47506,836,35,97.54,766.75
14,2021-11-05,47650,1960,78,91.64,1661.54
14,2021-11-06,64859,2529,84,97.15,1685.14
14,2021-11-07,49121,2202,44,76.48,751.04
14,2021-11-08,27320,674,61,88.94,2127.35
14,2021-11-09,50623,1981,46,85.37,1911.46
14,2021-11-10,47757,2317,140,105.18,3773.82
14,2021-11-11,32613,420,19,80.78,524.78
14,2021-11-12,23239,951,53,73.78,1446.53
14,2021-11-13,33734,1182,62,72.62,1428.34
14,2021-11-14,52856,2378,210,87.84,6556.26
14,2021-11-15,40877,500,32,106.11,1290.78
14,2021-11-16,35218,1636,159,83.37,4410.08
14,2021-11-17,15220,750,35,74.06,1024.36
14,2021-11-18,19500,308,18,83.07,487.09
14,2021-11-19,51913,1352,38,94.56,1281.77
15,2022-05-11,76196,2701,238,204.59,9118.65
15,2022-05-12,124930,2970,214,241.0,8395.99
15,2022-05-13,117664,2311,155,230.06,2346.73
15,2022-05-14,59837,697,45,191.17,901.44
15,2022-05-15,98779,3281,97,223.79,1446.06
15,2022-05-16,108190,2860,93,190.1,3721.44
15,2022-05-17,78563,2954,130,183.19,2824.6
15,2022-05-18,115325,5150,212,188.93,3671.07
15,2022-05-19,49019,2258,143,226.48,5834.88
15,2022-05-20,84876,4199,158,213.25,5339.12
15,2022-05-21,103299,4528,393,186.59,6076.16
15,2022-05-22,134624,4594,198,211.39,5838.43
15,2022-05-23,78664,3670,79,242.08,1643.8
15,2022-05-24,143094,1749,157,241.16,4740.26
15,2022-05-25,118767,2396,80,222.06,3461.9
15,2022-05-26,151517,3741,292,227.49,7390.33
15,2022-05-27,132859,3541,215,240.7,8031.87
15,2022-05-28,125376,5909,186,242.37,6773.02
15,2022-05-29,40042,1243,72,211.76,2557.93
15,2022-05-30,141384,4259,424,239.75,17702.76
15,2022-05-31,80930,1319,41,191.85,1015.9
15,2022-06-01,65559,1073,105,206.42,1963.34
15,2022-06-02,43784,952,21,237.8,746.99
15,2022-06-03,78754,2378,118,222.93,4656.65
15,2022-06-04,148118,7349,309,251.08,11167.28
15,2022-06-05,132167,3847,381,215.78,13965.86
15,2022-06-06,50837,1861,52,212.05,1898.56
15,2022-06-07,44029,464,30,200.6,483.05
15,2022-06-08,168089,5680,369,251.64,8072.37
15,2022-06-09,48464,2196,187,245.47,3105.05
15,2022-06-10,90050,3286,223,231.77,6582.32
15,2022-06-11,51635,2486,158,178.39,3158.19
15,2022-06-12,103259,2964,222,214.28,7240.45
15,2022-06-13,88308,3060,214,198.79,6463.56
15,2022-06-14,118438,4313,179,183.48,6611.0
15,2022-06-15,102392,4745,293,182.43,11260.94
15,2022-06-16,125421,5137,403,248.3,15294.79
15,2022-06-17,125541,1885,137,204.19,2080.28
15,2022-06-18,42613,931,44,200.57,697.85
15,2022-06-19,79403,1770,143,182.14,2973.34
15,2022-06-20,76030,3358,68,191.39,1805.93
15,2022-06-21,42710,1796,51,217.72,2161.82
15,2022-06-22,135738,4313,86,209.7,1707.0
15,2022-06-23,95132,3553,247,208.3,9325.76
15,2022-06-24,77877,2879,237,218.82,3529.22
15,2022-06-25,137831,1782,107,231.19,3837.07
15,2022-06-26,115641,4878,169,186.19,4180.61
15,2022-06-27,64920,2476,233,198.11,5489.52
15,2022-06-28,57435,2196,112,212.37,4626.13
15,2022-06-29,60680,702,15,210.75,348.71
15,2022-06-30,42532,1155,27,199.24,590.06
15,2022-07-01,104585,3585,209,174.63,7711.61
15,2022-07-02,85972,4059,307,172.28,11753.76
15,2022-07-03,61357,2507,239,191.34,4789.34
16,2021-11-14,243847,10690,229,547.04,5283.54
16,2021-11-15,185354,6933,516,466.39,13560.48
16,2021-11-16,296737,9047,639,535.06,27059.38
16,2021-11-17,336350,13770,392,502.32,12818.02
16,2021-11-18,271854,4057,404,535.68,10154.84
16,2021-11-19,220715,6280,479,482.23,16080.54
16,2021-11-20,264942,6063,345,558.1,12036.03
16,2021-11-21,347669,5497,380,579.67,6907.13
16,2021-11-22,208398,7602,560,493.87,16179.41
16,2021-11-23,252450,11466,977,424.9,40840.62
16,2021-11-24,253111,8332,648,440.5,11984.67
16,2021-11-25,261698,12902,589,479.25,9238.78
16,2021-11-26,298153,10080,513,499.31,19581.24
16,2021-11-27,164304,7508,404,541.87,12177.42
16,2021-11-28,202652,3685,98,415.35,1913.17
16,2021-11-29,289103,7522,592,446.67,24576.53
16,2021-11-30,124713,3071,276,560.33,11572.88
16,2021-12-01,250601,4200,281,426.69,5228.69
16,2021-12-02,161232,7623,312,581.82,13498.07
16,2021-12-03,109558,3282,153,409.9,6069.62
16,2021-12-04,122065,4122,344,453.7,9322.61
16,2021-12-05,141370,4740,378,579.1,8872.99
16,2021-12-06,157250,4859,465,391.86,7056.54
16,2021-12-07,269309,3582,93,560.98,2566.78
16,2021-12-08,257694,5684,236,523.86,3555.94
16,2021-12-09,172593,3781,201,429.07,3099.81
16,2021-12-10,146386,3433,210,410.64,4373.45
17,2022-05-20,344935,5619,229,506.56,7797.01
17,2022-05-21,283253,10242,423,641.18,6118.74
17,2022-05-22,287029,7827,519,486.28,21350.23
17,2022-05-23,190344,8249,649,553.22,16027.51
17,2022-05-24,337843,15739,411,659.2,13275.99
17,2022-05-25,195066,5914,175,562.75,3039.53
17,2022-05-26,283027,4574,328,465.98,7531.95
17,2022-05-27,201380,9848,431,454.68,12269.99
17,2022-05-28,345821,5344,139,611.37,5388.43
17,2022-05-29,412657,20597,1103,673.27,46403.56
17,2022-05-30,266296,3796,131,522.66,2961.67
17,2022-05-31,299918,4341,234,647.48,5063.53
17,2022-06-01,324843,6040,329,574.35,11654.27
17,2022-06-02,119128,3702,360,668.43,11778.03
17,2022-06-03,130759,6340,342,650.65,9082.95
17,2022-06-04,179841,3493,142,520.85,4526.45
17,2022-06-05,371453,17122,1242,594.17,52986.75
17,2022-06-06,196634,4545,260,604.75,5619.5
17,2022-06-07,345629,7517,681,510.64,10749.96
17,2022-06-08,341680,10993,864,542.28,26299.3
17,2022-06-09,184811,7410,572,478.31,17158.34
18,2021-11-14,152400,5193,465,344.27,14320.29
18,2021-11-15,205264,10183,638,317.5,25812.39
18,2021-11-16,115731,2872,171,273.17,2552.41
18,2021-11-17,152038,6799,508,344.69,8856.79
18,2021-11-18,192008,7542,329,336.19,12411.93
18,2021-11-19,74909,1124,75,266.21,1142.46
18,2021-11-20,67723,2065,62,313.75,1185.81
18,2021-11-21,178546,4718,432,262.33,18319.2
18,2021-11-22,87314,2988,239,257.07,8392.64
18,2021-11-23,210146,4948,476,306.76,13886.04
18,2021-11-24,96169,4223,366,271.66,8424.56
18,2021-11-25,105858,2794,115,339.11,4648.11
18,2021-11-26,178480,3710,196,301.33,5970.11
18,2021-11-27,128201,4864,175,362.78,7579.79
18,2021-11-28,69702,948,56,360.77,2009.78
18,2021-11-29,140068,3604,283,365.28,5364.72
18,2021-11-30,131885,1827,65,319.78,1612.84
18,2021-12-01,171720,6968,247,332.35,3826.59
18,2021-12-02,58191,1632,107,261.1,4104.35
18,2021-12-03,108296,5164,468,257.5,8700.82
18,2021-12-04,113830,4297,114,266.18,4323.46
18,2021-12-05,84720,2213,96,327.32,2458.06
18,2021-12-06,74061,1289,77,323.68,3194.76
18,2021-12-07,56620,1812,122,250.0,4022.83
18,2021-12-08,187946,6561,350,285.14,15151.76
18,2021-12-09,109919,1765,38,342.49,859.92
18,2021-12-10,53347,879,87,263.02,2330.35
18,2021-12-11,87963,3207,196,277.57,7252.78
18,2021-12-12,129809,5573,144,270.17,5461.7
18,2021-12-13,142607,4739,365,364.71,7054.55
18,2021-12-14,134614,6092,353,282.53,10445.1
18,2021-12-15,186704,6440,312,324.93,7488.73
18,2021-12-16,61195,2917,93,274.81,1824.57
18,2021-12-17,188088,4947,448,356.39,9910.92
18,2021-12-18,165243,5907,529,345.9,10660.57
18,2021-12-19,135541,2944,204,273.56,4597.19
18,2021-12-20,158930,6744,162,367.02,6715.22
18,2021-12-21,217373,6746,550,368.36,19807.05
18,2021-12-22,96333,2078,125,264.68,2773.48
18,2021-12-23,223239,6641,293,328.57,10494.33
18,2021-12-24,115997,2431,83,264.33,2222.77
19,2022-03-25,19781,433,22,57.74,673.12
19,2022-03-26,22635,389,26,61.81,438.03
19,2022-03-27,15128,607,31,58.37,1039.42
19,2022-03-28,26823,498,17,49.62,388.59
19,2022-03-29,25794,708,50,55.49,1966.78
19,2022-03-30,28998,712,49,58.7,2102.33
19,2022-03-31,13066,621,16,46.03,592.31
19,2022-04-01,34615,666,42,63.22,1687.19
19,2022-04-02,24559,888,51,44.67,1182.06
