return_id,order_id,customer_id,product_id,return_date,return_reason,quantity_returned,refund_amount
165,1027,1039,56.0,2022-02-25 22:05:20.423634,Defective,1.0,64.01
166,1027,1039,21.0,2022-03-01 22:05:20.423634,Wrong Item,1.0,1853.24
167,1027,1039,577.0,2022-03-22 22:05:20.423634,Changed Mind,1.0,359.23
168,1029,1815,943.0,2023-11-14 09:04:27.618507,Wrong Item,1.0,570.08
169,1038,2936,722.0,2023-02-14 13:00:32.160497,Did not match description,2.0,2693.24
170,1038,2936,730.0,2023-02-02 13:00:32.160497,Did not match description,1.0,1639.85
173,1046,4730,561.0,2024-01-26 16:08:50.401203,Defective,1.0,546.29
174,1046,4730,446.0,2024-01-15 16:08:50.401203,Defective,1.0,353.94
180,1100,14059,471.0,2023-07-02 11:23:48.534506,Did not match description,3.0,1243.59
181,1100,14059,830.0,2023-07-12 11:23:48.534506,Changed Mind,1.0,87.92
182,1100,14059,436.0,2023-07-17 11:23:48.534506,Defective,2.0,273.1
183,1100,14059,743.0,2023-07-20 11:23:48.534506,Changed Mind,1.0,254.41
187,1148,3912,227.0,2023-10-02 22:08:59.293467,Defective,1.0,204.98
188,1148,3912,836.0,2023-09-30 22:08:59.293467,Wrong Item,1.0,1022.78
189,1148,3912,200.0,2023-10-01 22:08:59.293467,Defective,1.0,181.65
191,1214,8031,896.0,2022-08-27 03:31:50.597874,Defective,3.0,464.55
192,1214,8031,440.0,2022-08-21 03:31:50.597874,Defective,1.0,1048.37
195,1229,3228,902.0,2022-12-23 19:14:03.020605,Defective,1.0,285.76
196,1229,3228,509.0,2022-12-12 19:14:03.020605,Changed Mind,1.0,389.45
201,1255,9887,137.0,2023-03-21 08:19:47.161915,Changed Mind,1.0,1645.22
202,1255,9887,552.0,2023-03-12 08:19:47.161915,Did not match description,1.0,1742.4
210,1301,906,278.0,2022-08-29 05:26:03.645142,Changed Mind,1.0,302.06
212,1324,5872,636.0,2022-11-12 05:53:06.319947,Changed Mind,1.0,273.1
222,1406,4334,812.0,2022-04-16 17:37:20.473636,Defective,2.0,1714.25
223,1406,4334,966.0,2022-04-17 17:37:20.473636,Did not match description,1.0,195.2
224,1413,18999,143.0,2021-12-30 23:49:13.039701,Wrong Item,1.0,563.74
225,1413,18999,3.0,2021-12-01 23:49:13.039701,Wrong Item,4.0,1233.96
226,1413,18999,73.0,2021-12-23 23:49:13.039701,Changed Mind,1.0,1228.88
227,1413,18999,296.0,2021-12-16 23:49:13.039701,Did not match description,1.0,320.19
228,1414,10923,71.0,2023-06-20 08:11:22.574735,Did not match description,2.0,1768.56
229,1414,10923,888.0,2023-06-22 08:11:22.574735,Changed Mind,1.0,324.27
230,1423,488,925.0,2023-12-10 10:34:14.135629,Defective,4.0,2558.72
231,1443,17467,446.0,2023-09-23 17:52:56.049446,Did not match description,1.0,300.85
232,1455,19376,774.0,2023-11-04 16:11:23.233460,Changed Mind,2.0,553.2
233,1455,19376,290.0,2023-10-20 16:11:23.233460,Defective,4.0,459.64
234,1455,19376,864.0,2023-10-25 16:11:23.233460,Defective,1.0,425.84
235,1455,19376,590.0,2023-10-19 16:11:23.233460,Defective,2.0,416.0
237,1465,19357,729.0,2023-09-04 00:23:59.274270,Wrong Item,1.0,224.18
238,1465,19357,169.0,2023-09-16 00:23:59.274270,Wrong Item,1.0,632.23
245,1496,11481,86.0,2021-07-26 16:25:18.745080,Changed Mind,1.0,171.3
246,1496,11481,61.0,2021-07-19 16:25:18.745080,Did not match description,1.0,233.6
250,1651,6726,469.0,2022-12-28 01:03:56.521451,Wrong Item,1.0,535.05
251,1651,6726,821.0,2022-12-09 01:03:56.521451,Did not match description,2.0,73.35
252,1658,9919,107.0,2023-09-16 05:48:21.848759,Changed Mind,1.0,66.33
254,1689,9912,500.0,2023-06-04 04:57:37.949737,Changed Mind,3.0,7115.07
255,1689,9912,756.0,2023-05-22 04:57:37.949737,Defective,2.0,527.17
256,1701,9108,34.0,2023-04-09 10:05:32.180381,Changed Mind,1.0,443.86
257,1701,9108,528.0,2023-04-05 10:05:32.180381,Did not match description,1.0,1667.59
260,1730,9699,31.0,2023-08-08 12:28:17.632921,Wrong Item,1.0,70.31
261,1730,9699,464.0,2023-08-11 12:28:17.632921,Changed Mind,2.0,749.11
262,1738,2911,884.0,2021-05-29 05:39:34.741863,Did not match description,1.0,387.86
263,1738,2911,501.0,2021-05-28 05:39:34.741863,Changed Mind,1.0,367.56
264,1738,2911,924.0,2021-05-12 05:39:34.741863,Wrong Item,1.0,298.61
271,1772,10429,5.0,2023-04-20 01:49:54.079157,Did not match description,1.0,140.87
272,1772,10429,804.0,2023-04-22 01:49:54.079157,Did not match description,1.0,88.91
273,1772,10429,445.0,2023-05-01 01:49:54.079157,Did not match description,1.0,138.05
274,1772,10429,463.0,2023-04-09 01:49:54.079157,Defective,1.0,1250.19
280,1814,15205,530.0,2023-11-29 16:40:32.278919,Defective,1.0,1501.66
281,1814,15205,598.0,2023-12-23 16:40:32.278919,Wrong Item,2.0,1322.97
286,1856,18625,579.0,2023-12-02 01:12:54.377981,Did not match description,1.0,421.56
287,1856,18625,320.0,2023-12-04 01:12:54.377981,Wrong Item,2.0,2185.98
295,1923,9341,352.0,2021-03-05 18:16:55.376036,Wrong Item,1.0,856.51
299,1966,18139,846.0,2022-06-07 02:59:56.931476,Defective,1.0,148.86
300,1986,15923,216.0,2023-10-01 18:57:19.565300,Did not match description,2.0,986.38
301,2005,2875,535.0,2023-06-01 02:27:01.537350,Defective,4.0,507.18
302,2005,2875,859.0,2023-05-25 02:27:01.537350,Defective,3.0,4247.88
304,2044,12157,527.0,2022-08-23 05:59:32.857849,Did not match description,1.0,161.52
306,2053,9711,347.0,2023-05-16 05:16:05.940295,Defective,1.0,201.83
307,2055,13308,657.0,2021-08-20 01:37:50.332574,Changed Mind,1.0,801.29
311,2070,18585,939.0,2023-09-14 08:53:21.192454,Changed Mind,3.0,3732.78
314,2085,19900,653.0,2022-12-27 07:50:50.958311,Changed Mind,1.0,240.29
315,2085,19900,587.0,2022-12-06 07:50:50.958311,Did not match description,2.0,285.85
316,2085,19900,869.0,2022-12-25 07:50:50.958311,Wrong Item,3.0,1100.58
317,2085,19900,915.0,2022-12-15 07:50:50.958311,Defective,1.0,2283.14
321,2101,4367,605.0,2023-07-16 14:27:42.856327,Defective,1.0,248.12
322,2101,4367,48.0,2023-07-22 14:27:42.856327,Did not match description,1.0,1111.28
328,2120,9613,366.0,2021-07-25 06:06:41.301364,Wrong Item,1.0,976.97
342,2199,9448,714.0,2023-04-11 10:31:31.018081,Changed Mind,2.0,736.74
350,2238,12590,452.0,2022-10-25 11:55:34.927524,Wrong Item,1.0,1746.27
351,2241,10442,542.0,2023-07-22 09:55:39.018425,Wrong Item,1.0,152.45
352,2241,10442,137.0,2023-07-10 09:55:39.018425,Wrong Item,3.0,4442.09
353,2247,11537,803.0,2022-02-28 14:33:36.324833,Defective,1.0,332.24
355,2297,16127,925.0,2023-02-01 19:02:49.731893,Changed Mind,5.0,2558.72
356,2297,16127,31.0,2023-01-09 19:02:49.731893,Defective,1.0,78.12
357,2323,6602,344.0,2023-06-22 20:25:28.269573,Did not match description,1.0,336.66
358,2323,6602,558.0,2023-06-26 20:25:28.269573,Did not match description,1.0,386.45
359,2323,6602,678.0,2023-06-15 20:25:28.269573,Did not match description,3.0,1253.67
362,2337,9586,979.0,2023-11-01 15:06:20.340018,Changed Mind,1.0,30.34
363,2337,9586,359.0,2023-11-25 15:06:20.340018,Wrong Item,1.0,258.88
368,2420,3328,974.0,2023-11-16 20:47:25.469552,Defective,1.0,1530.51
372,2433,10203,97.0,2022-11-22 21:49:12.532327,Changed Mind,1.0,219.18
375,2452,811,643.0,2024-01-06 16:10:23.539999,Defective,2.0,573.26
376,2452,811,217.0,2024-01-02 16:10:23.539999,Defective,1.0,1380.63
377,2452,811,299.0,2024-01-02 16:10:23.539999,Wrong Item,2.0,1827.22
378,2452,811,612.0,2023-12-28 16:10:23.539999,Wrong Item,1.0,205.3
380,2463,5249,244.0,2023-12-05 17:23:23.693313,Changed Mind,1.0,631.42
381,2463,5249,102.0,2023-12-17 17:23:23.693313,Changed Mind,2.0,2733.38
383,2515,13615,768.0,2023-06-22 02:01:59.778343,Changed Mind,2.0,263.58
389,2571,10382,311.0,2022-12-04 04:59:09.321695,Changed Mind,1.0,419.56
390,2609,4526,16.0,2022-07-19 23:58:33.182219,Defective,1.0,186.22
391,2609,4526,67.0,2022-08-04 23:58:33.182219,Wrong Item,4.0,6101.88
393,2628,3732,834.0,2023-11-14 00:00:40.030699,Wrong Item,2.0,526.5
394,2628,3732,571.0,2023-11-06 00:00:40.030699,Wrong Item,1.0,81.78
395,2628,3732,301.0,2023-10-25 00:00:40.030699,Did not match description,1.0,370.41
396,2628,3732,374.0,2023-10-27 00:00:40.030699,Defective,1.0,183.2
397,2651,7947,939.0,2022-11-30 09:52:46.124432,Did not match description,1.0,1244.26
398,2651,7947,808.0,2022-11-29 09:52:46.124432,Did not match description,5.0,4525.49
399,2651,7947,337.0,2022-12-22 09:52:46.124432,Wrong Item,5.0,3648.9
402,2697,11616,611.0,2023-12-07 01:44:25.362762,Defective,1.0,55.13
403,2697,11616,976.0,2023-12-02 01:44:25.362762,Changed Mind,4.0,5861.6
404,2697,11616,361.0,2023-12-24 01:44:25.362762,Wrong Item,1.0,66.04
409,2720,5389,558.0,2023-08-27 01:04:03.497791,Defective,3.0,1159.35
410,2720,5389,299.0,2023-08-25 01:04:03.497791,Defective,1.0,913.61
414,2751,6722,581.0,2023-12-21 04:28:40.091810,Defective,3.0,1501.87
415,2751,6722,620.0,2023-12-27 04:28:40.091810,Wrong Item,1.0,1331.27
416,2751,6722,563.0,2024-01-17 04:28:40.091810,Did not match description,1.0,579.67
418,2785,2617,999.0,2023-08-05 06:39:54.217572,Wrong Item,1.0,407.14
433,2929,5021,776.0,2023-05-12 07:47:05.755062,Wrong Item,2.0,3412.54
434,2929,5021,994.0,2023-06-01 07:47:05.755062,Changed Mind,3.0,248.4
435,2929,5021,609.0,2023-06-01 07:47:05.755062,Did not match description,1.0,131.72
440,2947,13035,463.0,2022-10-15 01:39:32.815430,Wrong Item,1.0,1250.19
441,2947,13035,982.0,2022-11-05 01:39:32.815430,Changed Mind,1.0,1975.14
442,2968,14817,86.0,2021-12-24 00:54:55.531381,Changed Mind,1.0,190.33
443,2968,14817,311.0,2021-12-23 00:54:55.531381,Wrong Item,4.0,1678.24
445,2997,1480,245.0,2023-03-18 01:03:50.464718,Defective,1.0,83.47
450,3041,1801,299.0,2023-03-31 11:29:36.935960,Wrong Item,1.0,1142.01
457,3115,8435,990.0,2023-10-07 21:42:46.265676,Defective,1.0,105.65
479,3328,9506,585.0,2021-05-20 08:31:21.745312,Wrong Item,1.0,193.0
480,3328,9506,133.0,2021-05-27 08:31:21.745312,Did not match description,1.0,574.83
483,3347,19504,769.0,2023-02-09 10:49:42.212210,Defective,1.0,478.56
484,3347,19504,469.0,2023-02-03 10:49:42.212210,Defective,1.0,535.05
485,3347,19504,952.0,2023-01-24 10:49:42.212210,Wrong Item,1.0,1837.2
486,3347,19504,562.0,2023-02-08 10:49:42.212210,Wrong Item,1.0,851.65
487,3347,19504,579.0,2023-02-09 10:49:42.212210,Wrong Item,1.0,421.56
490,3364,17492,40.0,2023-10-27 16:49:10.793938,Wrong Item,1.0,2712.38
491,3372,8403,621.0,2023-06-07 06:11:57.219014,Changed Mind,3.0,4616.85
492,3372,8403,356.0,2023-06-07 06:11:57.219014,Did not match description,5.0,1131.45
493,3372,8403,471.0,2023-05-29 06:11:57.219014,Wrong Item,1.0,414.53
506,3428,18070,159.0,2022-11-17 11:20:54.644691,Wrong Item,1.0,215.34
511,3481,14062,530.0,2023-10-19 22:32:33.488519,Changed Mind,1.0,1501.66
512,3484,16847,751.0,2023-09-11 15:59:18.784760,Changed Mind,1.0,227.76
513,3484,16847,515.0,2023-08-26 15:59:18.784760,Did not match description,1.0,75.2
516,3503,11050,64.0,2024-01-05 08:30:10.543061,Changed Mind,1.0,1209.38
519,3535,18878,186.0,2023-04-23 03:29:13.015472,Changed Mind,1.0,716.14
520,3535,18878,968.0,2023-04-27 03:29:13.015472,Changed Mind,1.0,65.72
521,3535,18878,988.0,2023-04-28 03:29:13.015472,Defective,1.0,159.3
522,3535,18878,918.0,2023-04-30 03:29:13.015472,Changed Mind,1.0,85.13
523,3535,18878,523.0,2023-04-29 03:29:13.015472,Wrong Item,1.0,344.72
532,3599,14470,637.0,2022-12-08 18:12:19.173188,Defective,3.0,1545.81
534,3628,14505,821.0,2023-06-11 10:31:26.050998,Changed Mind,2.0,81.5
535,3628,14505,733.0,2023-06-01 10:31:26.050998,Changed Mind,1.0,327.1
541,3693,7101,295.0,2022-06-23 03:08:03.069993,Did not match description,1.0,1493.44
542,3693,7101,658.0,2022-06-20 03:08:03.069993,Defective,2.0,1939.3
543,3693,7101,465.0,2022-06-03 03:08:03.069993,Did not match description,1.0,873.48
544,3693,7101,537.0,2022-06-05 03:08:03.069993,Defective,1.0,1930.53
547,3704,14018,366.0,2023-02-14 03:43:55.402831,Changed Mind,1.0,976.97
548,3704,14018,933.0,2023-02-15 03:43:55.402831,Changed Mind,2.0,740.7
553,3758,4757,741.0,2023-12-06 12:42:01.617859,Changed Mind,3.0,274.46
558,3774,4418,948.0,2022-10-29 22:08:55.651492,Defective,2.0,594.24
559,3774,4418,380.0,2022-11-11 22:08:55.651492,Defective,2.0,240.28
560,3774,4418,875.0,2022-11-04 22:08:55.651492,Defective,1.0,529.64
565,3779,3111,857.0,2023-01-20 15:44:11.297358,Wrong Item,2.0,714.66
566,3779,3111,133.0,2023-02-08 15:44:11.297358,Did not match description,1.0,638.7
567,3779,3111,87.0,2023-02-03 15:44:11.297358,Did not match description,1.0,526.93
570,3807,3950,469.0,2024-01-21 05:13:35.273726,Defective,1.0,454.79
571,3807,3950,609.0,2024-01-09 05:13:35.273726,Changed Mind,2.0,292.7
572,3827,19668,70.0,2023-05-28 18:03:09.806210,Wrong Item,1.0,958.17
576,3895,15318,947.0,2023-11-13 19:22:05.018458,Did not match description,1.0,1355.53
577,3895,15318,121.0,2023-10-31 19:22:05.018458,Defective,2.0,1566.44
578,3895,15318,618.0,2023-11-24 19:22:05.018458,Wrong Item,1.0,160.36
580,3926,6270,46.0,2023-10-17 15:18:48.709785,Wrong Item,1.0,94.25
581,3926,6270,697.0,2023-10-28 15:18:48.709785,Did not match description,1.0,349.5
582,3926,6270,20.0,2023-11-05 15:18:48.709785,Defective,1.0,402.25
583,3935,5759,49.0,2023-11-01 01:13:23.356277,Did not match description,1.0,248.92
584,3935,5759,528.0,2023-10-26 01:13:23.356277,Defective,1.0,1667.59
590,4025,15560,645.0,2022-03-31 06:29:24.761841,Changed Mind,1.0,281.26
599,4095,11852,538.0,2023-10-23 12:20:12.863727,Did not match description,1.0,529.86
600,4095,11852,846.0,2023-10-19 12:20:12.863727,Did not match description,3.0,446.58
601,4095,11852,380.0,2023-10-25 12:20:12.863727,Did not match description,1.0,120.14
609,4106,13929,429.0,2023-11-14 05:48:03.791835,Defective,1.0,265.44
613,4145,15757,248.0,2023-08-21 14:42:10.308208,Defective,1.0,421.48
614,4167,10824,684.0,2022-04-07 13:06:29.898462,Did not match description,3.0,853.83
615,4167,10824,948.0,2022-03-21 13:06:29.898462,Did not match description,1.0,349.55
640,4367,10725,412.0,2023-05-07 06:51:16.228070,Defective,1.0,176.85
641,4367,10725,157.0,2023-05-05 06:51:16.228070,Changed Mind,3.0,477.03
644,4393,12877,650.0,2023-09-01 01:09:27.304976,Defective,1.0,344.85
649,4478,19589,527.0,2022-05-30 09:38:43.199697,Did not match description,1.0,161.52
650,4478,19589,376.0,2022-05-27 09:38:43.199697,Wrong Item,1.0,325.66
652,4498,10465,159.0,2023-02-10 21:02:34.243117,Wrong Item,1.0,269.18
660,4567,10032,55.0,2022-04-21 13:03:20.967801,Did not match description,4.0,820.68
663,4579,6147,830.0,2023-11-18 22:08:14.512160,Did not match description,1.0,87.92
664,4579,6147,687.0,2023-11-10 22:08:14.512160,Wrong Item,1.0,39.68
667,4606,15833,893.0,2023-04-29 16:03:45.937228,Did not match description,1.0,145.38
674,4627,18650,138.0,2023-08-17 10:38:47.518976,Wrong Item,3.0,390.54
675,4627,18650,932.0,2023-08-14 10:38:47.518976,Defective,1.0,215.37
679,4670,19101,293.0,2023-05-11 23:36:18.954725,Changed Mind,4.0,4294.48
685,4688,3779,597.0,2023-11-15 06:06:29.365426,Did not match description,1.0,1501.47
686,4688,3779,967.0,2023-12-13 06:06:29.365426,Did not match description,1.0,425.81
687,4688,3779,35.0,2023-12-02 06:06:29.365426,Did not match description,1.0,302.81
688,4688,3779,590.0,2023-11-20 06:06:29.365426,Changed Mind,1.0,208.0
696,4747,7302,10.0,2023-11-03 02:28:40.333865,Defective,1.0,183.89
697,4747,7302,710.0,2023-11-16 02:28:40.333865,Wrong Item,4.0,2534.68
702,4764,12382,645.0,2022-11-20 23:34:51.929593,Changed Mind,1.0,253.13
703,4764,12382,118.0,2022-11-21 23:34:51.929593,Wrong Item,5.0,4395.9
705,4793,1378,175.0,2022-04-22 17:16:42.114068,Did not match description,5.0,741.0
706,4793,1378,920.0,2022-05-07 17:16:42.114068,Wrong Item,1.0,1706.2
709,4797,1121,147.0,2023-11-17 16:36:29.826885,Did not match description,1.0,363.97
710,4797,1121,400.0,2023-12-02 16:36:29.826885,Wrong Item,3.0,3335.1
711,4803,15466,19.0,2022-11-29 00:36:09.294052,Did not match description,1.0,258.66
712,4803,15466,584.0,2022-11-22 00:36:09.294052,Did not match description,4.0,2035.33
713,4803,15466,325.0,2022-12-02 00:36:09.294052,Wrong Item,2.0,487.44
714,4803,15466,143.0,2022-11-26 00:36:09.294052,Changed Mind,1.0,563.74
715,4803,15466,85.0,2022-12-07 00:36:09.294052,Did not match description,1.0,346.7
716,4807,5162,77.0,2023-06-16 16:43:40.081876,Wrong Item,5.0,5645.55
727,4911,15431,867.0,2023-10-18 07:36:11.748665,Defective,1.0,102.13
728,4911,15431,274.0,2023-10-18 07:36:11.748665,Wrong Item,1.0,341.88
736,4967,2005,333.0,2024-01-21 02:52:54.742601,Changed Mind,2.0,1219.6
737,4967,2005,321.0,2024-01-14 02:52:54.742601,Did not match description,1.0,903.32
738,4990,17654,528.0,2022-08-12 23:06:13.202236,Defective,1.0,1667.59
740,5000,16340,295.0,2022-06-19 10:18:17.514378,Wrong Item,4.0,5973.76
741,5021,15416,679.0,2023-02-26 17:14:27.391201,Changed Mind,1.0,1109.05
742,5022,16293,210.0,2023-12-01 06:41:56.728281,Wrong Item,1.0,217.53
743,5031,13452,277.0,2023-01-13 10:18:30.433912,Wrong Item,1.0,824.12
744,5031,13452,254.0,2023-01-24 10:18:30.433912,Wrong Item,1.0,1066.87
745,5031,13452,803.0,2023-01-28 10:18:30.433912,Did not match description,1.0,332.24
746,5031,13452,390.0,2023-01-25 10:18:30.433912,Defective,1.0,132.77
747,5035,4307,738.0,2024-01-06 15:32:54.206836,Changed Mind,1.0,161.22
748,5035,4307,733.0,2024-01-23 15:32:54.206836,Defective,3.0,872.26
749,5069,17574,827.0,2023-08-16 07:24:48.944678,Did not match description,5.0,6470.28
750,5069,17574,382.0,2023-08-09 07:24:48.944678,Wrong Item,1.0,295.37
751,5075,18153,452.0,2023-08-08 13:06:13.998979,Wrong Item,1.0,1940.3
753,5094,13693,452.0,2022-12-19 10:32:26.342360,Wrong Item,1.0,1649.26
767,5166,16609,788.0,2023-11-24 16:31:48.434576,Defective,1.0,242.84
768,5166,16609,733.0,2023-12-01 16:31:48.434576,Defective,1.0,290.75
769,5166,16609,879.0,2023-11-22 16:31:48.434576,Wrong Item,1.0,1529.95
770,5166,16609,859.0,2023-11-15 16:31:48.434576,Did not match description,4.0,7079.8
788,5275,10263,602.0,2023-12-23 10:39:13.794334,Defective,4.0,749.52
789,5295,3569,555.0,2022-07-21 12:20:59.196735,Wrong Item,1.0,1114.66
790,5295,3569,357.0,2022-07-13 12:20:59.196735,Did not match description,1.0,64.37
791,5295,3569,24.0,2022-08-06 12:20:59.196735,Changed Mind,1.0,61.63
792,5295,3569,599.0,2022-08-06 12:20:59.196735,Wrong Item,1.0,420.13
799,5357,10706,299.0,2023-08-01 13:33:37.473063,Did not match description,1.0,1142.01
803,5395,19972,352.0,2023-05-16 04:08:19.697694,Wrong Item,1.0,856.51
804,5395,19972,137.0,2023-05-17 04:08:19.697694,Did not match description,1.0,1645.22
805,5395,19972,922.0,2023-05-29 04:08:19.697694,Changed Mind,2.0,1798.06
809,5432,4979,535.0,2021-07-05 18:11:06.304820,Wrong Item,1.0,149.17
810,5432,4979,145.0,2021-07-15 18:11:06.304820,Changed Mind,4.0,484.08
811,5432,4979,816.0,2021-06-27 18:11:06.304820,Did not match description,1.0,292.12
812,5432,4979,763.0,2021-07-06 18:11:06.304820,Defective,1.0,275.07
816,5457,15173,424.0,2023-10-20 00:19:50.371496,Changed Mind,1.0,260.96
817,5457,15173,577.0,2023-11-06 00:19:50.371496,Changed Mind,3.0,1347.12
818,5457,15173,993.0,2023-10-16 00:19:50.371496,Did not match description,2.0,2302.58
819,5476,13985,535.0,2024-01-08 09:26:47.438102,Defective,2.0,238.67
820,5476,13985,976.0,2023-12-23 09:26:47.438102,Wrong Item,1.0,1465.4
822,5490,2995,714.0,2023-04-24 05:14:44.160405,Did not match description,1.0,313.11
823,5498,1562,849.0,2021-11-14 23:48:06.352562,Wrong Item,1.0,2379.67
839,5569,17812,650.0,2022-11-20 21:52:32.551484,Changed Mind,4.0,1622.8
840,5572,7216,795.0,2023-07-29 12:47:03.376925,Changed Mind,3.0,1051.68
841,5572,7216,679.0,2023-08-05 12:47:03.376925,Did not match description,1.0,1109.05
842,5574,9668,383.0,2023-03-09 14:31:56.897919,Changed Mind,1.0,237.11
843,5574,9668,743.0,2023-03-25 14:31:56.897919,Did not match description,1.0,254.41
859,5831,3368,695.0,2023-11-13 22:15:00.029283,Wrong Item,1.0,1729.78
860,5831,3368,278.0,2023-11-16 22:15:00.029283,Changed Mind,1.0,302.06
861,5837,17956,71.0,2023-07-28 01:37:47.664273,Did not match description,1.0,1040.33
865,5901,3820,55.0,2022-09-22 14:12:07.527904,Wrong Item,1.0,205.17
870,5935,3398,986.0,2023-12-01 20:57:49.813252,Did not match description,2.0,193.16
871,5935,3398,331.0,2023-12-10 20:57:49.813252,Did not match description,1.0,1753.58
872,5935,3398,940.0,2023-12-01 20:57:49.813252,Did not match description,1.0,273.51
874,5950,9136,569.0,2023-12-13 05:55:12.748991,Did not match description,1.0,2254.34
875,5950,9136,708.0,2023-12-16 05:55:12.748991,Defective,1.0,1759.55
876,5950,9136,557.0,2023-11-25 05:55:12.748991,Wrong Item,1.0,329.92
877,5950,9136,624.0,2023-11-26 05:55:12.748991,Wrong Item,1.0,274.97
878,5950,9136,803.0,2023-12-15 05:55:12.748991,Defective,1.0,332.24
879,5951,8454,884.0,2024-01-01 00:29:32.975080,Changed Mind,3.0,1454.46
880,5951,8454,573.0,2024-01-10 00:29:32.975080,Changed Mind,2.0,134.24
886,5981,3347,276.0,2022-12-10 10:15:41.543850,Wrong Item,4.0,1310.32
887,5981,3347,402.0,2022-12-05 10:15:41.543850,Changed Mind,2.0,3164.56
888,5981,3347,494.0,2022-11-26 10:15:41.543850,Changed Mind,2.0,284.22
