order_id,customer_id,order_date,order_status,shipping_state,total_amount
100048.0,49.0,2025-06-07,Completed,IL,44.0
100049.0,50.0,2025-12-15,Completed,CA,24.99
100050.0,51.0,2025-07-10,Completed,TX,22.0
100051.0,52.0,2025-01-18,Completed,TX,6.5
100052.0,53.0,2025-06-23,Completed,MA,65.0
100053.0,54.0,2025-05-07,Completed,CA,53.0
100054.0,55.0,2025-06-25,Completed,TX,79.0
100055.0,56.0,2025-01-13,Completed,WA,26.5
100056.0,57.0,2025-09-21,Completed,NY,48.0
100057.0,58.0,2025-08-03,Completed,FL,99.99
100058.0,59.0,2025-02-27,Completed,FL,99.99
100059.0,60.0,2025-04-11,Completed,IL,49.98
100060.0,61.0,2025-07-15,Completed,TX,99.99
100061.0,62.0,2026-01-05,Completed,TX,26.5
100062.0,63.0,2025-02-27,Completed,MA,79.0
100063.0,64.0,2025-05-09,Completed,FL,53.0
100064.0,65.0,2025-03-30,Completed,MA,130.0
100065.0,66.0,2025-03-10,Completed,NC,99.99
100066.0,67.0,2025-03-27,Completed,CA,6.5
100067.0,68.0,2025-08-26,Completed,NC,18.0
100068.0,69.0,2025-12-07,Completed,IL,79.0
100069.0,70.0,2025-09-07,Completed,WA,53.0
100070.0,71.0,2025-04-06,Completed,VA,24.99
100071.0,72.0,2025-09-04,Completed,WA,12.5
100072.0,73.0,2025-06-27,Completed,TX,48.0
100073.0,74.0,2025-04-11,Completed,NY,96.0
100074.0,75.0,2025-08-30,Completed,NC,48.0
100075.0,76.0,2025-04-25,Completed,NY,6.5
100076.0,77.0,2025-03-16,Completed,CO,65.0
100077.0,78.0,2025-12-23,Completed,TX,6.5
100078.0,79.0,2025-02-05,Completed,MA,12.5
100079.0,80.0,2025-09-25,Completed,TX,24.99
100080.0,81.0,2025-10-13,Completed,CO,24.99
100081.0,82.0,2025-07-06,Completed,CO,48.0
100082.0,83.0,2025-09-22,Completed,WA,237.0
100083.0,84.0,2026-01-02,Completed,WA,22.0
100084.0,85.0,2025-02-22,Completed,IL,158.0
100085.0,86.0,2025-07-05,Completed,TX,237.0
100086.0,87.0,2025-08-09,Completed,NC,37.5
100087.0,88.0,2025-09-10,Completed,NC,99.99
100088.0,89.0,2025-10-10,Completed,FL,26.5
100089.0,90.0,2025-05-16,Completed,MA,49.98
100090.0,91.0,2025-10-28,Completed,TX,18.0
100091.0,92.0,2025-07-01,Completed,MA,79.0
100092.0,93.0,2025-06-22,Completed,VA,12.5
100093.0,94.0,2025-12-27,Completed,CO,79.0
100094.0,95.0,2026-01-04,Completed,FL,13.0
100095.0,96.0,2025-02-13,Completed,IL,22.0
100096.0,97.0,2025-08-15,Completed,CO,144.0
100097.0,98.0,2025-01-14,Completed,MA,24.99
100098.0,99.0,2025-11-26,Completed,IL,65.0
100099.0,100.0,2025-05-02,Completed,NY,18.0
100100.0,101.0,2025-08-08,Completed,FL,66.0
100101.0,102.0,2025-07-31,Completed,IL,96.0
100102.0,103.0,2025-01-10,Completed,IL,130.0
100103.0,104.0,2025-10-16,Completed,CA,199.98
100104.0,105.0,2025-12-07,Completed,CA,26.5
100105.0,106.0,2025-04-08,Completed,MA,6.5
100106.0,107.0,2025-07-16,Completed,IL,66.0
100107.0,108.0,2025-06-14,Completed,CO,53.0
100108.0,109.0,2025-01-01,Completed,CA,48.0
100109.0,110.0,2025-10-15,Completed,NC,12.5
100110.0,111.0,2025-06-11,Completed,CA,199.98
100111.0,112.0,2025-08-24,Completed,CA,22.0
100112.0,113.0,2025-09-12,Completed,NY,158.0
100113.0,114.0,2025-04-13,Completed,NY,99.99
100114.0,115.0,2025-12-04,Completed,FL,96.0
100115.0,116.0,2025-01-30,Completed,WA,79.0
100116.0,117.0,2025-07-03,Completed,VA,24.99
100117.0,118.0,2025-02-03,Completed,TX,99.99
100118.0,119.0,2025-09-06,Completed,FL,79.0
100119.0,120.0,2025-01-08,Completed,TX,18.0
100120.0,121.0,2025-07-14,Completed,IL,12.5
100121.0,122.0,2025-04-02,Completed,CA,26.5
100122.0,123.0,2025-01-12,Completed,NC,53.0
100123.0,124.0,2025-03-14,Completed,VA,53.0
100124.0,125.0,2025-04-17,Completed,CA,24.99
100125.0,126.0,2025-09-10,Completed,FL,18.0
100126.0,127.0,2025-01-28,Completed,NC,79.0
100127.0,128.0,2025-07-06,Completed,MA,65.0
100128.0,129.0,2025-12-29,Completed,CO,12.5
100129.0,130.0,2025-01-28,Completed,FL,26.5
100130.0,131.0,2025-10-27,Completed,WA,13.0
100131.0,132.0,2025-08-21,Completed,NY,12.5
100132.0,133.0,2025-09-21,Completed,CO,65.0
100133.0,134.0,2025-01-06,Completed,VA,18.0
100134.0,135.0,2025-12-31,Completed,FL,99.99
100135.0,136.0,2025-07-17,Completed,VA,99.99
100136.0,137.0,2025-05-17,Completed,IL,79.0
100137.0,138.0,2025-08-11,Completed,WA,99.99
100138.0,139.0,2025-05-14,Completed,TX,99.99
100139.0,140.0,2025-07-13,Completed,IL,65.0
100140.0,141.0,2025-04-28,Completed,CA,18.0
100141.0,142.0,2025-02-16,Completed,IL,24.99
100142.0,143.0,2025-05-19,Completed,FL,18.0
100143.0,144.0,2025-01-10,Completed,VA,22.0
100144.0,145.0,2025-03-25,Completed,CO,24.99
100145.0,146.0,2025-02-07,Completed,IL,158.0
100146.0,147.0,2025-08-24,Completed,CO,12.5
100147.0,148.0,2025-02-04,Completed,VA,24.99
100148.0,149.0,2025-12-27,Completed,IL,22.0
100149.0,150.0,2025-12-05,Completed,NC,53.0
100150.0,151.0,2025-10-23,Completed,TX,65.0
100151.0,152.0,2025-01-23,Completed,MA,24.99
100152.0,153.0,2025-11-05,Completed,FL,65.0
100153.0,154.0,2025-03-08,Completed,WA,79.0
100154.0,155.0,2025-06-06,Completed,WA,24.99
100155.0,156.0,2025-02-07,Completed,MA,6.5
100156.0,157.0,2025-09-11,Completed,NC,18.0
100157.0,158.0,2025-04-28,Completed,VA,99.99
100158.0,159.0,2025-06-06,Completed,NY,65.0
100159.0,160.0,2025-04-25,Completed,IL,48.0
100160.0,161.0,2025-01-11,Completed,MA,26.5
100161.0,162.0,2025-12-12,Completed,CO,26.5
100162.0,163.0,2025-11-12,Completed,IL,36.0
100163.0,164.0,2025-05-07,Completed,CO,53.0
100164.0,165.0,2025-02-20,Completed,CA,130.0
100165.0,166.0,2025-04-11,Completed,MA,22.0
100166.0,167.0,2025-01-01,Completed,IL,99.99
100167.0,168.0,2025-11-05,Completed,NC,6.5
100168.0,169.0,2025-10-18,Completed,NY,18.0
100169.0,170.0,2025-12-13,Completed,TX,24.99
100170.0,171.0,2025-06-01,Completed,VA,6.5
100171.0,172.0,2025-06-26,Completed,CA,99.99
100172.0,173.0,2025-12-03,Completed,FL,18.0
100173.0,174.0,2025-07-08,Completed,MA,65.0
100174.0,175.0,2026-01-14,Completed,CA,130.0
100175.0,176.0,2025-10-13,Completed,TX,65.0
100176.0,177.0,2025-07-13,Completed,FL,99.99
100177.0,178.0,2025-11-15,Completed,MA,18.0
100178.0,179.0,2025-09-23,Completed,CA,53.0
100179.0,180.0,2025-02-24,Completed,CO,25.0
100180.0,181.0,2025-11-19,Completed,VA,65.0
100181.0,182.0,2025-08-17,Completed,VA,96.0
100182.0,183.0,2025-03-29,Completed,WA,130.0
100183.0,184.0,2025-07-01,Completed,NY,22.0
100184.0,185.0,2025-11-26,Completed,TX,79.0
100185.0,186.0,2025-10-12,Completed,WA,25.0
100186.0,187.0,2025-08-22,Completed,WA,12.5
100187.0,188.0,2025-10-20,Completed,IL,199.98
100188.0,189.0,2025-12-08,Completed,MA,65.0
100189.0,190.0,2025-08-12,Completed,CO,24.99
100190.0,191.0,2025-08-25,Completed,WA,6.5
100191.0,192.0,2025-01-29,Completed,NY,12.5
100192.0,193.0,2025-12-07,Completed,CA,26.5
100193.0,194.0,2025-06-02,Completed,NC,199.98
100194.0,195.0,2025-01-27,Completed,NY,6.5
100195.0,196.0,2025-08-25,Completed,CA,6.5
100196.0,197.0,2025-07-09,Completed,FL,26.5
100197.0,198.0,2025-07-12,Completed,IL,48.0
100198.0,199.0,2025-10-23,Completed,TX,18.0
100199.0,200.0,2025-04-08,Completed,IL,79.0
100200.0,201.0,2025-09-07,Completed,WA,18.0
100201.0,202.0,2025-12-31,Completed,CO,12.5
100202.0,203.0,2025-01-17,Completed,NC,24.99
100203.0,204.0,2025-02-08,Completed,TX,96.0
100204.0,205.0,2025-04-12,Completed,CA,12.5
100205.0,206.0,2025-01-17,Completed,VA,26.5
100206.0,207.0,2025-09-21,Completed,FL,44.0
100207.0,208.0,2025-01-25,Completed,NC,12.5
100208.0,209.0,2025-12-31,Completed,MA,26.5
100209.0,210.0,2025-10-09,Completed,IL,22.0
100210.0,211.0,2026-01-06,Completed,NY,195.0
100211.0,212.0,2026-01-07,Completed,MA,79.0
100212.0,213.0,2025-01-14,Completed,NY,65.0
100213.0,214.0,2025-10-20,Completed,MA,65.0
100214.0,215.0,2025-01-04,Completed,NC,99.99
100215.0,216.0,2025-11-07,Completed,MA,96.0
100216.0,217.0,2025-05-21,Completed,MA,25.0
100217.0,218.0,2025-01-29,Completed,CO,24.99
100218.0,219.0,2025-08-24,Completed,MA,13.0
100219.0,220.0,2025-03-06,Completed,NY,24.99
100220.0,221.0,2025-05-26,Completed,CO,22.0
100221.0,222.0,2025-11-01,Completed,NC,6.5
100222.0,223.0,2025-03-02,Completed,VA,22.0
100223.0,224.0,2025-12-10,Completed,VA,12.5
100224.0,225.0,2026-01-08,Completed,NY,48.0
100225.0,226.0,2025-08-06,Completed,FL,6.5
100226.0,227.0,2025-02-23,Completed,NC,158.0
100227.0,228.0,2025-03-02,Completed,CA,26.5
100228.0,229.0,2025-01-03,Completed,CO,48.0
100229.0,230.0,2025-03-09,Completed,TX,22.0
100230.0,231.0,2025-01-29,Completed,NC,6.5
100231.0,232.0,2025-02-09,Completed,VA,6.5
100232.0,233.0,2025-02-07,Completed,NY,65.0
100233.0,234.0,2025-02-06,Completed,TX,66.0
100234.0,235.0,2025-11-19,Completed,CA,65.0
100235.0,236.0,2025-08-04,Completed,CO,96.0
100236.0,237.0,2025-02-14,Completed,FL,13.0
100237.0,238.0,2025-01-07,Completed,TX,44.0
100238.0,239.0,2025-01-23,Completed,MA,26.5
100239.0,240.0,2025-03-23,Completed,MA,18.0
100240.0,241.0,2025-08-12,Completed,NY,24.99
100241.0,242.0,2025-12-10,Completed,MA,48.0
100242.0,243.0,2025-08-21,Completed,IL,12.5
100243.0,244.0,2025-10-05,Completed,WA,18.0
100244.0,245.0,2025-07-11,Completed,FL,49.98
100245.0,246.0,2025-01-22,Completed,WA,26.5
100246.0,247.0,2025-08-15,Completed,CA,36.0
100247.0,248.0,2025-02-27,Completed,WA,79.0
100248.0,249.0,2025-04-09,Completed,WA,6.5
100249.0,250.0,2025-05-10,Completed,CA,18.0
100250.0,251.0,2025-08-24,Completed,IL,65.0
100251.0,252.0,2025-03-25,Completed,CA,199.98
100252.0,253.0,2026-01-15,Completed,CA,99.99
100253.0,254.0,2025-10-07,Completed,VA,25.0
100254.0,255.0,2025-05-25,Completed,NY,22.0
100255.0,256.0,2025-07-18,Completed,VA,96.0
100256.0,257.0,2026-01-13,Completed,MA,48.0
100257.0,258.0,2025-08-24,Completed,CO,18.0
100258.0,259.0,2025-04-27,Completed,CA,25.0
100259.0,260.0,2025-10-04,Completed,FL,12.5
100260.0,261.0,2025-01-11,Completed,VA,13.0
100261.0,262.0,2025-08-02,Completed,CO,48.0
100262.0,263.0,2025-06-09,Completed,NC,99.99
100263.0,264.0,2025-08-30,Completed,CA,24.99
100264.0,265.0,2025-06-03,Completed,NC,99.99
100265.0,266.0,2025-05-02,Completed,CA,25.0
100266.0,267.0,2025-11-13,Completed,CO,96.0
100267.0,268.0,2025-02-10,Completed,WA,25.0
100268.0,269.0,2025-04-21,Completed,FL,79.0
100269.0,270.0,2025-01-22,Completed,NC,26.5
100270.0,271.0,2025-01-12,Completed,TX,79.0
100271.0,272.0,2025-05-27,Completed,MA,79.0
100272.0,273.0,2025-07-02,Completed,TX,48.0
100273.0,274.0,2025-02-06,Completed,NC,195.0
100274.0,275.0,2025-02-04,Completed,CA,99.99
100275.0,276.0,2025-06-08,Completed,WA,26.5
100276.0,277.0,2025-12-30,Completed,TX,18.0
100277.0,278.0,2025-04-15,Completed,WA,18.0
100278.0,279.0,2025-12-01,Completed,TX,25.0
100279.0,280.0,2025-07-05,Completed,NY,99.99
100280.0,281.0,2025-01-21,Completed,MA,24.99
100281.0,282.0,2025-01-14,Completed,CO,12.5
100282.0,283.0,2025-11-12,Completed,MA,65.0
100283.0,284.0,2025-05-25,Completed,IL,19.5
100284.0,285.0,2025-06-13,Completed,TX,79.0
100285.0,286.0,2025-09-27,Completed,CO,26.5
100286.0,287.0,2025-05-13,Completed,CO,18.0
100287.0,288.0,2026-01-09,Completed,IL,18.0
100288.0,289.0,2025-11-01,Completed,FL,24.99
100289.0,290.0,2025-09-08,Completed,IL,18.0
100290.0,291.0,2025-10-09,Completed,IL,24.99
100291.0,292.0,2025-11-21,Completed,NC,24.99
100292.0,293.0,2025-06-30,Completed,NY,37.5
100293.0,294.0,2025-11-02,Completed,NY,6.5
100294.0,295.0,2025-10-21,Completed,WA,18.0
100295.0,296.0,2025-08-22,Completed,MA,79.0
100296.0,297.0,2025-06-06,Completed,NY,199.98
100297.0,298.0,2025-04-29,Completed,NY,26.5
100298.0,299.0,2025-10-30,Completed,CO,130.0
100299.0,300.0,2025-10-16,Completed,IL,24.99
100300.0,301.0,2025-03-10,Completed,NY,6.5
100301.0,302.0,2025-03-04,Completed,CO,13.0
100302.0,303.0,2025-03-18,Completed,FL,6.5
100303.0,304.0,2025-05-12,Completed,CO,99.99
100304.0,305.0,2025-12-31,Completed,CO,24.99
100305.0,306.0,2025-05-23,Completed,IL,24.99
100306.0,307.0,2025-11-12,Completed,TX,6.5
100307.0,308.0,2025-04-12,Completed,NC,26.5
100308.0,309.0,2025-09-22,Completed,NY,48.0
100309.0,310.0,2025-04-27,Completed,IL,26.5
100310.0,311.0,2025-10-27,Completed,FL,18.0
100311.0,312.0,2025-12-30,Completed,IL,22.0
100312.0,313.0,2025-10-08,Completed,IL,36.0
100313.0,314.0,2025-10-02,Completed,IL,12.5
100314.0,315.0,2025-01-27,Completed,NY,48.0
100315.0,316.0,2025-03-18,Completed,MA,36.0
100316.0,317.0,2025-03-15,Completed,VA,79.0
100317.0,318.0,2025-10-25,Completed,MA,195.0
100318.0,319.0,2025-06-21,Completed,MA,65.0
100319.0,320.0,2025-08-02,Completed,VA,13.0
100320.0,321.0,2025-05-01,Completed,NC,53.0
100321.0,322.0,2025-10-20,Completed,MA,18.0
100322.0,323.0,2025-12-11,Completed,MA,25.0
100323.0,324.0,2025-03-10,Completed,MA,24.99
100324.0,325.0,2025-10-20,Completed,NC,48.0
100325.0,326.0,2025-03-19,Completed,TX,6.5
100326.0,327.0,2025-03-26,Completed,MA,12.5
100327.0,328.0,2025-08-29,Completed,WA,79.0
100328.0,329.0,2025-04-12,Completed,WA,53.0
100329.0,330.0,2025-08-17,Completed,CA,24.99
100330.0,331.0,2025-03-11,Completed,NY,6.5
100331.0,332.0,2025-01-05,Completed,TX,22.0
100332.0,333.0,2025-10-27,Completed,MA,26.5
100333.0,334.0,2025-09-15,Completed,WA,99.99
100334.0,335.0,2025-10-27,Completed,CO,79.5
100335.0,336.0,2025-07-27,Completed,CA,26.5
100336.0,337.0,2025-05-16,Completed,MA,18.0
100337.0,338.0,2025-04-25,Completed,VA,65.0
100338.0,339.0,2025-11-17,Completed,FL,6.5
100339.0,340.0,2025-08-19,Completed,WA,24.99
100340.0,341.0,2025-05-22,Completed,NY,18.0
100341.0,342.0,2025-12-07,Completed,TX,25.0
100342.0,343.0,2025-07-09,Completed,FL,158.0
100343.0,344.0,2025-05-23,Completed,CA,99.99
100344.0,345.0,2025-06-15,Completed,NC,12.5
100345.0,346.0,2025-05-14,Completed,CO,96.0
100346.0,347.0,2025-06-12,Completed,WA,12.5
100347.0,348.0,2025-09-13,Completed,FL,53.0
100348.0,349.0,2025-06-13,Completed,WA,24.99
100349.0,350.0,2025-01-25,Completed,WA,22.0
100350.0,351.0,2025-03-20,Completed,WA,18.0
100351.0,352.0,2025-11-12,Completed,NY,99.99
100352.0,353.0,2025-05-31,Completed,NY,48.0
100353.0,354.0,2025-05-10,Completed,CO,12.5
100354.0,355.0,2025-03-24,Completed,TX,6.5
100355.0,356.0,2025-03-21,Completed,CA,24.99
100356.0,357.0,2025-12-25,Completed,FL,18.0
100357.0,358.0,2025-06-27,Completed,TX,44.0
100358.0,359.0,2025-04-02,Completed,FL,199.98
100359.0,360.0,2025-07-02,Completed,FL,12.5
100360.0,361.0,2025-05-18,Completed,CA,79.0
100361.0,362.0,2025-08-01,Completed,NY,26.5
100362.0,363.0,2025-06-22,Completed,IL,18.0
100363.0,364.0,2025-09-13,Completed,NY,79.0
100364.0,365.0,2025-04-22,Completed,WA,12.5
100365.0,366.0,2025-02-11,Completed,CA,66.0
100366.0,367.0,2025-05-09,Completed,NC,12.5
100367.0,368.0,2025-11-10,Completed,NY,65.0
100368.0,369.0,2025-08-02,Completed,MA,65.0
100369.0,370.0,2025-06-22,Completed,MA,48.0
100370.0,371.0,2025-01-08,Completed,TX,65.0
100371.0,372.0,2025-06-01,Completed,NC,74.97
100372.0,373.0,2026-01-01,Completed,MA,18.0
100373.0,374.0,2025-01-28,Completed,FL,48.0
100374.0,375.0,2025-01-08,Completed,CA,26.5
100375.0,376.0,2025-05-16,Completed,NY,65.0
100376.0,377.0,2025-02-18,Completed,CO,18.0
100377.0,378.0,2026-01-13,Completed,IL,79.0
100378.0,379.0,2025-05-20,Completed,NY,65.0
100379.0,380.0,2025-01-10,Completed,CO,49.98
100380.0,381.0,2025-11-11,Completed,WA,26.5
100381.0,382.0,2025-06-21,Completed,TX,96.0
100382.0,383.0,2025-02-01,Completed,NY,158.0
100383.0,384.0,2025-05-29,Completed,MA,65.0
100384.0,385.0,2025-08-12,Completed,NY,199.98
100385.0,386.0,2025-01-29,Completed,TX,22.0
100386.0,387.0,2025-03-29,Completed,VA,99.99
100387.0,388.0,2025-07-10,Completed,MA,99.99
100388.0,389.0,2026-01-02,Completed,NC,13.0
100389.0,390.0,2025-03-13,Completed,WA,24.99
100390.0,391.0,2025-08-12,Completed,IL,26.5
100391.0,392.0,2025-10-29,Completed,CO,79.0
100392.0,393.0,2025-03-27,Completed,CA,53.0
100393.0,394.0,2025-01-14,Completed,TX,19.5
100394.0,395.0,2025-03-11,Completed,WA,65.0
100395.0,396.0,2025-01-24,Completed,IL,99.99
100396.0,397.0,2025-12-25,Completed,CO,22.0
100397.0,398.0,2025-01-20,Completed,TX,24.99
100398.0,399.0,2025-07-05,Completed,VA,79.0
100399.0,400.0,2025-06-07,Completed,TX,12.5
100400.0,401.0,2025-11-15,Completed,NC,48.0
100401.0,402.0,2025-04-27,Completed,WA,18.0
100402.0,403.0,2025-07-02,Completed,WA,24.99
100403.0,404.0,2025-09-08,Completed,CA,13.0
100404.0,405.0,2025-09-17,Completed,FL,36.0
100405.0,406.0,2025-03-19,Completed,CO,79.0
100406.0,407.0,2025-03-02,Completed,CA,26.5
100407.0,408.0,2025-09-11,Completed,TX,99.99
100408.0,409.0,2025-02-04,Completed,IL,53.0
100409.0,410.0,2025-02-18,Completed,FL,22.0
100410.0,411.0,2025-09-17,Completed,VA,158.0
100411.0,412.0,2025-04-10,Completed,CO,99.99
100412.0,413.0,2025-06-01,Completed,NC,19.5
100413.0,414.0,2025-12-08,Completed,VA,79.0
100414.0,415.0,2025-12-02,Completed,FL,99.99
100415.0,416.0,2025-11-25,Completed,NC,18.0
100416.0,417.0,2025-01-21,Completed,FL,18.0
100417.0,418.0,2025-06-09,Completed,MA,65.0
100418.0,419.0,2025-06-03,Completed,NC,65.0
100419.0,420.0,2025-03-23,Completed,VA,22.0
100420.0,421.0,2026-01-06,Completed,CO,13.0
100421.0,422.0,2025-06-27,Completed,MA,22.0
100422.0,423.0,2025-10-16,Completed,NC,74.97
100423.0,424.0,2025-06-18,Completed,FL,79.0
100424.0,425.0,2025-07-17,Completed,NY,12.5
100425.0,426.0,2025-04-22,Completed,TX,6.5
100426.0,427.0,2025-06-16,Completed,FL,99.99
100427.0,428.0,2025-02-28,Completed,CA,79.5
100428.0,429.0,2025-02-01,Completed,WA,158.0
100429.0,430.0,2026-01-07,Completed,FL,99.99
100430.0,431.0,2025-04-02,Completed,CA,6.5
100431.0,432.0,2025-03-07,Completed,CA,6.5
100432.0,433.0,2025-08-15,Completed,NY,99.99
100433.0,434.0,2025-07-16,Completed,VA,48.0
100434.0,435.0,2025-10-24,Completed,CO,18.0
100435.0,436.0,2025-08-26,Completed,FL,65.0
100436.0,437.0,2025-09-20,Completed,VA,48.0
100437.0,438.0,2025-08-08,Completed,IL,24.99
100438.0,439.0,2026-01-01,Completed,MA,199.98
100439.0,440.0,2025-03-04,Completed,NY,79.0
100440.0,441.0,2025-04-12,Completed,IL,26.5
100441.0,442.0,2025-05-11,Completed,NC,24.99
100442.0,443.0,2025-05-13,Completed,WA,48.0
100443.0,444.0,2025-05-14,Completed,NY,96.0
100444.0,445.0,2025-12-30,Completed,TX,6.5
100445.0,446.0,2025-10-13,Completed,NC,26.5
100446.0,447.0,2025-06-12,Completed,NY,36.0
100447.0,448.0,2025-03-16,Completed,CA,6.5
100448.0,449.0,2025-12-16,Completed,NY,48.0
100449.0,450.0,2025-09-05,Completed,CA,79.0
100450.0,451.0,2025-09-04,Completed,NC,79.0
100451.0,452.0,2025-10-30,Completed,CO,99.99
100452.0,453.0,2025-10-29,Completed,MA,36.0
100453.0,454.0,2025-12-21,Completed,MA,12.5
100454.0,455.0,2025-04-01,Completed,WA,12.5
100455.0,456.0,2025-11-24,Completed,WA,48.0
100456.0,457.0,2025-10-08,Completed,MA,65.0
100457.0,458.0,2025-03-24,Completed,WA,96.0
100458.0,459.0,2025-11-23,Completed,TX,6.5
100459.0,460.0,2025-04-30,Completed,CA,99.99
100460.0,461.0,2025-09-22,Completed,IL,24.99
100461.0,462.0,2025-11-30,Completed,VA,6.5
100462.0,463.0,2025-04-30,Completed,TX,79.0
100463.0,464.0,2025-03-05,Completed,WA,12.5
100464.0,465.0,2025-06-21,Completed,CO,24.99
100465.0,466.0,2025-02-04,Completed,VA,24.99
100466.0,467.0,2025-11-28,Completed,CO,99.99
100467.0,468.0,2025-01-26,Completed,TX,18.0
100468.0,469.0,2025-10-03,Completed,MA,6.5
100469.0,470.0,2025-01-28,Completed,FL,18.0
100470.0,471.0,2025-07-13,Completed,CA,65.0
100471.0,472.0,2025-09-19,Completed,FL,99.99
100472.0,473.0,2025-10-10,Completed,CO,65.0
100473.0,474.0,2025-04-19,Completed,WA,24.99
100474.0,475.0,2025-06-26,Completed,VA,199.98
100475.0,476.0,2026-01-15,Completed,CA,24.99
100476.0,477.0,2025-11-14,Completed,CO,26.5
100477.0,478.0,2025-02-06,Completed,TX,24.99
100478.0,479.0,2025-07-02,Completed,TX,6.5
100479.0,480.0,2025-11-29,Completed,VA,24.99
100480.0,481.0,2025-04-19,Completed,NC,49.98
100481.0,482.0,2025-06-02,Completed,CA,79.0
100482.0,483.0,2025-12-06,Completed,CA,12.5
100483.0,484.0,2025-03-23,Completed,WA,22.0
100484.0,485.0,2025-08-13,Completed,NY,26.5
100485.0,486.0,2025-10-12,Completed,NC,6.5
100486.0,487.0,2025-07-29,Completed,TX,96.0
100487.0,488.0,2025-06-04,Completed,VA,44.0
100488.0,489.0,2025-03-22,Completed,CA,6.5
100489.0,490.0,2025-12-23,Completed,CO,44.0
100490.0,491.0,2025-10-21,Completed,TX,22.0
100491.0,492.0,2026-01-10,Completed,NY,6.5
100492.0,493.0,2025-07-14,Completed,NC,6.5
100493.0,494.0,2025-04-10,Completed,IL,24.99
100494.0,495.0,2025-07-15,Completed,WA,44.0
100495.0,496.0,2025-06-06,Completed,CA,26.5
100496.0,497.0,2025-10-21,Completed,VA,22.0
100497.0,498.0,2025-11-17,Completed,VA,18.0
100498.0,499.0,2025-03-08,Completed,NC,18.0
100499.0,500.0,2025-11-02,Completed,NC,199.98
100500.0,501.0,2025-05-05,Completed,MA,66.0
100501.0,502.0,2025-10-01,Completed,WA,19.5
100502.0,503.0,2025-04-19,Completed,CA,99.99
100503.0,504.0,2025-06-11,Completed,TX,99.99
100504.0,505.0,2025-12-20,Completed,IL,48.0
100505.0,506.0,2025-05-19,Completed,VA,79.0
100506.0,507.0,2025-04-21,Completed,CA,12.5
100507.0,508.0,2025-09-09,Completed,NC,12.5
100508.0,509.0,2025-06-14,Completed,CA,79.0
100509.0,510.0,2025-06-13,Completed,IL,99.99
100510.0,511.0,2025-09-24,Completed,IL,99.99
100511.0,512.0,2025-01-05,Completed,NC,24.99
100512.0,513.0,2025-01-17,Completed,WA,48.0
100513.0,514.0,2025-03-11,Completed,CA,79.0
100514.0,515.0,2025-07-22,Completed,IL,6.5
100515.0,516.0,2025-03-23,Completed,MA,48.0
