order_id,customer_id,order_date,order_status,shipping_state,total_amount
100103.0,104.0,2017-02-11,Completed,SP,131.27
100104.0,105.0,2016-12-20,Completed,RJ,121.43
100105.0,106.0,2018-05-21,Completed,PR,160.05
100106.0,107.0,2017-11-23,Completed,SP,154.58
100107.0,108.0,2017-12-25,Completed,RJ,258.3
100108.0,109.0,2018-08-02,Completed,PR,179.42
100109.0,110.0,2016-11-21,Completed,RJ,112.67
100110.0,111.0,2016-09-17,Completed,MG,118.96
100111.0,112.0,2017-11-26,Completed,SP,68.74
100112.0,113.0,2017-06-09,Completed,SP,155.19
100113.0,114.0,2018-04-14,Completed,DF,206.78
100114.0,115.0,2018-08-13,Completed,SP,243.23
100115.0,116.0,2017-09-17,Completed,RJ,115.53
100116.0,117.0,2018-04-02,Completed,SP,180.25
100117.0,118.0,2018-03-11,Completed,SP,103.71
100118.0,119.0,2018-03-14,Completed,SP,193.67
100119.0,120.0,2016-12-17,Completed,GO,175.62
100120.0,121.0,2017-04-16,Completed,SP,133.24
100121.0,122.0,2018-01-12,Completed,SP,125.43
100122.0,123.0,2018-03-14,Completed,SP,97.16
100123.0,124.0,2016-12-06,Completed,RJ,177.75
100124.0,125.0,2017-08-24,Completed,DF,138.03
100125.0,126.0,2016-12-04,Completed,SP,102.92
100126.0,127.0,2017-10-06,Completed,PE,201.46
100127.0,128.0,2017-11-29,Completed,MG,94.57
100128.0,129.0,2018-06-21,Completed,SC,121.99
100129.0,130.0,2017-06-19,Completed,SP,66.3
100130.0,131.0,2018-06-18,Completed,RJ,181.68
100131.0,132.0,2018-02-12,Completed,SP,135.47
100132.0,133.0,2017-01-09,Completed,RS,227.92
100133.0,134.0,2017-02-12,Completed,SP,114.33
100134.0,135.0,2016-09-12,Completed,SP,268.22
100135.0,136.0,2018-05-04,Completed,SP,140.02
100136.0,137.0,2017-10-07,Completed,MG,53.3
100137.0,138.0,2016-12-03,Completed,MG,65.35
100138.0,139.0,2018-03-08,Completed,PE,195.16
100139.0,140.0,2017-05-20,Completed,SP,84.2
100140.0,141.0,2017-09-13,Completed,SP,60.73
100141.0,142.0,2017-02-27,Completed,BA,54.72
100142.0,143.0,2016-12-14,Completed,SP,117.27
100143.0,144.0,2017-08-04,Completed,RJ,96.81
100144.0,145.0,2018-08-08,Completed,MG,65.21
100145.0,146.0,2017-01-23,Completed,SP,87.99
100146.0,147.0,2018-04-30,Completed,RJ,151.64
100147.0,148.0,2018-04-19,Completed,SP,213.71
100148.0,149.0,2017-04-12,Completed,SP,144.75
100149.0,150.0,2017-10-24,Completed,SP,141.63
100150.0,151.0,2017-06-20,Completed,RJ,337.89
100151.0,152.0,2017-02-05,Completed,SP,90.21
100152.0,153.0,2017-04-25,Completed,PE,43.6
100153.0,154.0,2016-11-01,Completed,PR,158.35
100154.0,155.0,2017-09-22,Completed,SP,142.2
100155.0,156.0,2018-03-17,Completed,SP,93.43
100156.0,157.0,2017-11-02,Completed,RS,71.84
100157.0,158.0,2017-10-28,Completed,PE,232.51
100158.0,159.0,2017-12-03,Completed,SP,140.78
100159.0,160.0,2017-09-28,Completed,RJ,183.56
100160.0,161.0,2016-10-26,Completed,SP,108.34
100161.0,162.0,2016-10-27,Completed,SP,189.82
100162.0,163.0,2016-09-11,Completed,SP,94.41
100163.0,164.0,2017-10-07,Completed,SP,104.36
100164.0,165.0,2018-04-23,Completed,SP,85.55
100165.0,166.0,2017-02-05,Completed,SP,106.89
100166.0,167.0,2016-12-23,Completed,SP,112.78
100167.0,168.0,2018-05-29,Completed,SP,94.77
100168.0,169.0,2017-05-28,Completed,SP,99.49
100169.0,170.0,2017-02-26,Completed,SP,114.0
100170.0,171.0,2017-03-11,Completed,SC,119.24
100171.0,172.0,2018-07-03,Completed,RJ,169.83
100172.0,173.0,2017-10-05,Completed,SC,123.51
100173.0,174.0,2017-01-01,Completed,RS,67.68
100174.0,175.0,2017-02-10,Completed,SP,125.85
100175.0,176.0,2017-06-05,Completed,PE,114.74
100176.0,177.0,2016-10-29,Completed,MG,81.72
100177.0,178.0,2017-10-01,Completed,SP,142.35
100178.0,179.0,2017-06-07,Completed,PR,201.12
100179.0,180.0,2017-06-08,Completed,PE,110.09
100180.0,181.0,2018-04-23,Completed,BA,184.32
100181.0,182.0,2018-05-20,Completed,RJ,91.11
100182.0,183.0,2017-04-25,Completed,RJ,81.86
100183.0,184.0,2018-02-27,Completed,SP,214.51
100184.0,185.0,2018-05-25,Completed,SP,63.17
100185.0,186.0,2017-12-05,Completed,SC,155.22
100186.0,187.0,2016-09-12,Completed,MG,76.43
100187.0,188.0,2016-11-09,Completed,SP,86.08
100188.0,189.0,2017-10-22,Completed,SP,162.69
100189.0,190.0,2018-03-27,Completed,PE,148.54
100190.0,191.0,2018-08-14,Completed,PE,80.7
100191.0,192.0,2017-02-17,Completed,SP,107.7
100192.0,193.0,2017-07-20,Completed,PR,108.07
100193.0,194.0,2018-04-29,Completed,RJ,129.74
100194.0,195.0,2017-06-10,Completed,SC,100.7
100195.0,196.0,2016-11-16,Completed,PE,135.17
100196.0,197.0,2018-08-26,Completed,SP,151.71
100197.0,198.0,2017-09-26,Completed,SP,153.68
100198.0,199.0,2017-09-11,Completed,SP,113.54
100199.0,200.0,2017-09-09,Completed,PE,79.07
100200.0,201.0,2017-01-02,Completed,RS,84.08
100201.0,202.0,2017-02-18,Completed,SP,158.24
100202.0,203.0,2017-04-20,Completed,SP,94.3
100203.0,204.0,2017-04-06,Completed,RJ,127.69
100204.0,205.0,2017-12-18,Completed,SP,130.73
100205.0,206.0,2017-07-23,Completed,SP,79.36
100206.0,207.0,2018-01-19,Completed,MG,221.68
100207.0,208.0,2016-10-25,Completed,SP,126.61
100208.0,209.0,2017-11-15,Completed,SP,123.06
100209.0,210.0,2017-06-03,Completed,SP,68.22
100210.0,211.0,2018-06-23,Completed,RJ,168.95
100211.0,212.0,2017-05-13,Completed,MG,214.73
100212.0,213.0,2017-12-21,Completed,SP,73.14
100213.0,214.0,2017-11-03,Completed,BA,173.66
100214.0,215.0,2017-06-20,Completed,SP,77.41
100215.0,216.0,2018-03-31,Completed,BA,129.27
100216.0,217.0,2017-03-31,Completed,RJ,89.05
100217.0,218.0,2017-05-17,Completed,RJ,87.05
100218.0,219.0,2016-10-11,Completed,GO,145.35
100219.0,220.0,2017-10-07,Completed,MG,69.62
100220.0,221.0,2018-04-29,Completed,SP,136.15
100221.0,222.0,2017-01-19,Completed,SP,86.42
100222.0,223.0,2018-05-08,Completed,RJ,184.41
100223.0,224.0,2017-10-02,Completed,RS,72.33
100224.0,225.0,2017-08-12,Completed,SP,172.28
100225.0,226.0,2017-09-03,Completed,MG,176.8
100226.0,227.0,2017-05-30,Completed,SP,54.41
100227.0,228.0,2018-02-28,Completed,PE,77.92
100228.0,229.0,2017-05-29,Completed,SP,75.55
100229.0,230.0,2018-04-22,Completed,SP,180.91
100230.0,231.0,2018-04-26,Completed,SP,301.95
100231.0,232.0,2017-11-08,Completed,SP,54.15
100232.0,233.0,2018-04-10,Completed,RS,170.18
100233.0,234.0,2016-10-05,Completed,SP,58.52
100234.0,235.0,2017-06-30,Completed,PE,155.82
100235.0,236.0,2017-10-17,Completed,SP,101.56
100236.0,237.0,2017-09-20,Completed,SP,117.79
100237.0,238.0,2018-01-17,Completed,SP,92.88
100238.0,239.0,2016-12-22,Completed,SP,77.03
100239.0,240.0,2018-02-13,Completed,RJ,107.97
100240.0,241.0,2017-09-09,Completed,SP,51.88
100241.0,242.0,2017-11-29,Completed,GO,74.12
100242.0,243.0,2016-10-26,Completed,SP,83.43
100243.0,244.0,2017-02-21,Completed,RJ,106.44
100244.0,245.0,2017-08-01,Completed,RJ,238.93
100245.0,246.0,2018-01-27,Completed,PE,125.62
100246.0,247.0,2017-07-31,Completed,SP,167.52
100247.0,248.0,2017-03-16,Completed,BA,70.79
100248.0,249.0,2017-04-28,Completed,PE,99.64
100249.0,250.0,2017-05-28,Completed,GO,105.97
100250.0,251.0,2017-11-12,Completed,RJ,141.9
100251.0,252.0,2016-09-04,Completed,SP,166.1
100252.0,253.0,2017-06-06,Completed,MG,160.47
100253.0,254.0,2017-12-15,Completed,PR,114.79
100254.0,255.0,2017-04-23,Completed,RJ,94.88
100255.0,256.0,2018-07-06,Completed,DF,111.5
100256.0,257.0,2016-09-20,Completed,PE,223.07
100257.0,258.0,2018-04-29,Completed,PR,131.14
100258.0,259.0,2018-04-29,Completed,RJ,77.24
100259.0,260.0,2017-02-25,Completed,RS,149.48
100260.0,261.0,2017-05-13,Completed,SP,112.55
100261.0,262.0,2018-06-09,Completed,RJ,140.19
100262.0,263.0,2016-11-06,Completed,SC,132.72
100263.0,264.0,2016-10-27,Completed,RJ,164.59
100264.0,265.0,2017-11-30,Completed,MG,167.83
100265.0,266.0,2018-02-06,Completed,SP,70.18
100266.0,267.0,2017-02-27,Completed,SP,115.28
100267.0,268.0,2016-10-13,Completed,SP,61.29
100268.0,269.0,2017-04-28,Completed,SP,213.95
100269.0,270.0,2017-01-31,Completed,RJ,264.55
100270.0,271.0,2018-02-03,Completed,DF,129.32
100271.0,272.0,2017-01-09,Completed,PE,147.31
100272.0,273.0,2018-03-12,Completed,BA,171.13
100273.0,274.0,2018-03-22,Completed,MG,65.21
100274.0,275.0,2017-07-06,Completed,PE,206.67
100275.0,276.0,2018-04-28,Completed,GO,227.85
100276.0,277.0,2018-03-05,Completed,RJ,121.91
100277.0,278.0,2018-04-28,Completed,PR,87.14
100278.0,279.0,2018-08-22,Completed,DF,132.06
100279.0,280.0,2017-01-31,Completed,RS,159.75
100280.0,281.0,2016-10-14,Completed,PR,100.17
100281.0,282.0,2018-07-25,Completed,RJ,190.25
100282.0,283.0,2016-12-17,Completed,MG,171.59
100283.0,284.0,2016-09-29,Completed,SP,196.72
100284.0,285.0,2018-05-23,Completed,SP,125.37
100285.0,286.0,2018-04-24,Completed,MG,102.68
100286.0,287.0,2017-09-25,Completed,SP,81.19
100287.0,288.0,2016-10-13,Completed,MG,116.52
100288.0,289.0,2017-11-05,Completed,SP,104.31
100289.0,290.0,2017-05-01,Completed,MG,132.35
100290.0,291.0,2016-09-06,Completed,SP,123.83
100291.0,292.0,2017-04-09,Completed,RJ,227.46
100292.0,293.0,2017-11-03,Completed,SP,156.58
100293.0,294.0,2018-07-22,Completed,SP,153.61
100294.0,295.0,2017-01-13,Completed,SP,143.7
100295.0,296.0,2016-10-20,Completed,SP,106.2
100296.0,297.0,2017-03-23,Completed,SP,158.61
100297.0,298.0,2018-05-03,Completed,SP,131.62
100298.0,299.0,2018-04-13,Completed,PE,88.13
100299.0,300.0,2017-05-11,Completed,SP,137.63
100300.0,301.0,2016-11-14,Completed,RS,103.7
100301.0,302.0,2016-12-02,Completed,RS,115.62
100302.0,303.0,2017-10-16,Completed,SP,140.19
100303.0,304.0,2016-12-08,Completed,SP,164.25
100304.0,305.0,2017-04-14,Completed,SP,308.2
100305.0,306.0,2018-07-11,Completed,SP,112.22
100306.0,307.0,2016-10-07,Completed,SP,185.43
100307.0,308.0,2017-02-10,Completed,SP,131.65
100308.0,309.0,2017-02-04,Completed,RJ,151.69
100309.0,310.0,2016-10-28,Completed,SP,141.97
100310.0,311.0,2016-11-27,Completed,SP,184.89
100311.0,312.0,2017-08-15,Completed,RS,199.07
100312.0,313.0,2017-04-06,Completed,SP,63.76
100313.0,314.0,2018-01-11,Completed,SC,86.44
100314.0,315.0,2017-04-04,Completed,BA,88.36
100315.0,316.0,2017-04-30,Completed,MG,128.6
100316.0,317.0,2017-01-09,Completed,SP,127.17
100317.0,318.0,2017-01-20,Completed,PR,144.93
100318.0,319.0,2016-09-01,Completed,DF,76.46
100319.0,320.0,2018-05-06,Completed,DF,102.88
100320.0,321.0,2017-11-16,Completed,PR,225.66
100321.0,322.0,2016-12-26,Completed,PE,92.4
100322.0,323.0,2017-03-31,Completed,SP,102.35
100323.0,324.0,2018-04-08,Completed,SP,129.34
100324.0,325.0,2016-10-03,Completed,SP,130.73
100325.0,326.0,2017-03-04,Completed,SP,113.45
100326.0,327.0,2017-02-25,Completed,PE,139.95
100327.0,328.0,2016-09-27,Completed,MG,104.2
100328.0,329.0,2018-04-26,Completed,PE,150.26
100329.0,330.0,2018-06-04,Completed,SP,64.35
100330.0,331.0,2018-06-24,Completed,SP,213.93
100331.0,332.0,2018-01-11,Completed,PR,165.59
100332.0,333.0,2017-07-17,Completed,SP,120.62
100333.0,334.0,2017-03-06,Completed,SP,109.5
100334.0,335.0,2018-07-26,Completed,SP,183.47
100335.0,336.0,2018-02-26,Completed,DF,175.8
100336.0,337.0,2017-02-18,Completed,SP,94.88
100337.0,338.0,2018-08-16,Completed,SP,130.02
100338.0,339.0,2016-12-06,Completed,RS,82.73
100339.0,340.0,2018-02-27,Completed,SC,165.72
100340.0,341.0,2018-02-23,Completed,PE,130.17
100341.0,342.0,2018-04-09,Completed,SP,81.01
100342.0,343.0,2017-08-30,Completed,PR,185.16
100343.0,344.0,2017-06-12,Completed,SP,81.07
100344.0,345.0,2018-04-17,Completed,MG,98.11
100345.0,346.0,2016-09-15,Completed,PR,169.34
100346.0,347.0,2018-05-13,Completed,BA,198.19
100347.0,348.0,2016-09-22,Completed,SP,87.23
100348.0,349.0,2017-08-12,Completed,SP,179.27
100349.0,350.0,2017-11-05,Completed,BA,116.16
100350.0,351.0,2016-11-11,Completed,PE,147.92
100351.0,352.0,2017-10-27,Completed,SP,123.79
100352.0,353.0,2017-10-01,Completed,PR,120.11
100353.0,354.0,2016-12-08,Completed,RS,221.56
100354.0,355.0,2018-01-29,Completed,SP,118.97
100355.0,356.0,2017-11-09,Completed,PE,116.73
100356.0,357.0,2016-11-25,Completed,SP,133.37
100357.0,358.0,2017-04-19,Completed,SP,103.18
100358.0,359.0,2018-08-22,Completed,SP,129.86
100359.0,360.0,2017-01-16,Completed,PE,111.12
100360.0,361.0,2018-02-05,Completed,PE,80.24
100361.0,362.0,2017-08-05,Completed,SC,149.68
100362.0,363.0,2017-08-27,Completed,DF,120.28
100363.0,364.0,2017-04-20,Completed,SP,106.31
100364.0,365.0,2017-03-01,Completed,SP,296.52
100365.0,366.0,2018-08-05,Completed,DF,118.23
100366.0,367.0,2018-01-27,Completed,PR,167.57
100367.0,368.0,2018-08-16,Completed,RS,82.84
100368.0,369.0,2016-12-12,Completed,SP,112.31
100369.0,370.0,2017-09-21,Completed,RJ,129.11
100370.0,371.0,2017-09-27,Completed,SP,136.24
100371.0,372.0,2018-06-11,Completed,RJ,167.43
100372.0,373.0,2017-10-18,Completed,DF,227.05
100373.0,374.0,2018-08-03,Completed,PE,87.53
100374.0,375.0,2018-04-13,Completed,SP,100.36
100375.0,376.0,2017-11-11,Completed,RS,85.01
100376.0,377.0,2018-03-25,Completed,PR,129.4
100377.0,378.0,2017-09-01,Completed,RS,80.49
100378.0,379.0,2018-01-15,Completed,SP,57.1
100379.0,380.0,2018-01-21,Completed,MG,76.18
100380.0,381.0,2017-07-11,Completed,SP,148.19
100381.0,382.0,2016-10-15,Completed,MG,97.22
100382.0,383.0,2018-06-28,Completed,SP,200.82
100383.0,384.0,2018-03-12,Completed,SP,112.12
100384.0,385.0,2018-08-01,Completed,RJ,153.82
100385.0,386.0,2018-07-24,Completed,SP,180.26
100386.0,387.0,2016-10-10,Completed,SP,87.04
100387.0,388.0,2017-08-23,Completed,MG,88.42
100388.0,389.0,2017-09-05,Completed,MG,193.29
100389.0,390.0,2017-12-23,Completed,RS,106.19
100390.0,391.0,2016-09-10,Completed,SP,98.14
100391.0,392.0,2017-02-22,Completed,SP,108.6
100392.0,393.0,2018-06-10,Completed,PR,94.93
100393.0,394.0,2017-01-13,Completed,SC,54.58
100394.0,395.0,2018-05-30,Completed,GO,125.27
100395.0,396.0,2017-09-03,Completed,SP,85.12
100396.0,397.0,2016-10-22,Completed,BA,111.74
100397.0,398.0,2018-06-01,Completed,RJ,171.12
100398.0,399.0,2018-07-07,Completed,SP,175.28
100399.0,400.0,2018-04-18,Completed,SP,97.8
100400.0,401.0,2018-01-03,Completed,MG,72.22
100401.0,402.0,2017-07-16,Completed,MG,105.57
100402.0,403.0,2016-09-11,Completed,PR,104.4
100403.0,404.0,2018-05-15,Completed,SP,102.21
100404.0,405.0,2017-01-09,Completed,SC,126.29
100405.0,406.0,2017-04-15,Completed,SP,224.01
100406.0,407.0,2018-05-10,Completed,MG,252.92
100407.0,408.0,2017-03-10,Completed,SP,114.37
100408.0,409.0,2018-06-27,Completed,SP,161.61
100409.0,410.0,2018-01-09,Completed,SP,189.04
100410.0,411.0,2017-07-05,Completed,SP,125.96
100411.0,412.0,2018-08-22,Completed,SP,154.61
100412.0,413.0,2018-03-23,Completed,BA,100.98
100413.0,414.0,2018-08-05,Completed,PR,121.84
100414.0,415.0,2017-10-20,Completed,BA,119.01
100415.0,416.0,2016-12-21,Completed,SP,64.76
100416.0,417.0,2018-06-11,Completed,BA,209.02
100417.0,418.0,2018-05-18,Completed,MG,111.01
100418.0,419.0,2017-03-12,Completed,SP,62.14
100419.0,420.0,2016-12-04,Completed,MG,188.27
100420.0,421.0,2017-11-05,Completed,SP,137.99
100421.0,422.0,2018-04-24,Completed,SP,109.86
100422.0,423.0,2018-08-08,Completed,SC,127.48
100423.0,424.0,2018-04-23,Completed,SP,175.15
100424.0,425.0,2017-01-21,Completed,GO,112.9
100425.0,426.0,2016-11-06,Completed,RJ,113.18
100426.0,427.0,2017-05-20,Completed,SP,77.53
100427.0,428.0,2018-05-10,Completed,SP,74.75
100428.0,429.0,2017-02-11,Completed,PE,64.97
100429.0,430.0,2017-12-12,Completed,SC,133.35
100430.0,431.0,2017-03-12,Completed,MG,119.06
100431.0,432.0,2018-07-16,Completed,PE,146.23
100432.0,433.0,2017-04-16,Completed,MG,118.53
100433.0,434.0,2017-11-19,Completed,MG,118.44
100434.0,435.0,2018-03-14,Completed,SP,169.96
100435.0,436.0,2018-02-28,Completed,BA,136.43
100436.0,437.0,2017-04-03,Completed,SP,58.31
100437.0,438.0,2018-06-22,Completed,MG,179.49
100438.0,439.0,2017-03-26,Completed,PR,279.59
100439.0,440.0,2018-02-26,Completed,RJ,75.38
100440.0,441.0,2016-11-16,Completed,SP,75.96
100441.0,442.0,2017-09-21,Completed,SP,161.51
100442.0,443.0,2017-06-20,Completed,RJ,54.77
100443.0,444.0,2016-11-27,Completed,SP,184.52
100444.0,445.0,2017-08-09,Completed,GO,150.17
100445.0,446.0,2017-04-22,Completed,SP,136.38
100446.0,447.0,2016-12-23,Completed,SP,58.87
100447.0,448.0,2017-10-04,Completed,SP,164.18
100448.0,449.0,2017-06-27,Completed,RJ,207.86
100449.0,450.0,2017-01-25,Completed,PR,83.48
100450.0,451.0,2017-04-27,Completed,MG,177.43
100451.0,452.0,2018-03-24,Completed,SP,78.09
100452.0,453.0,2017-11-14,Completed,MG,172.57
100453.0,454.0,2018-05-23,Completed,SP,174.08
100454.0,455.0,2017-09-12,Completed,SP,104.68
100455.0,456.0,2018-06-24,Completed,SP,94.57
100456.0,457.0,2017-05-23,Completed,SC,95.41
100457.0,458.0,2018-08-09,Completed,RJ,80.52
100458.0,459.0,2018-05-28,Completed,MG,116.9
100459.0,460.0,2018-03-17,Completed,RS,103.73
100460.0,461.0,2016-12-28,Completed,SC,100.28
100461.0,462.0,2017-10-16,Completed,SP,167.96
100462.0,463.0,2017-12-04,Completed,RJ,99.39
100463.0,464.0,2018-06-16,Completed,SP,154.36
100464.0,465.0,2018-04-19,Completed,RJ,131.8
100465.0,466.0,2018-08-23,Completed,MG,91.74
100466.0,467.0,2018-02-18,Completed,PR,198.62
100467.0,468.0,2016-09-04,Completed,PE,110.47
100468.0,469.0,2017-08-05,Completed,RJ,112.06
100469.0,470.0,2018-08-28,Completed,MG,100.96
100470.0,471.0,2017-11-29,Completed,PE,93.65
100471.0,472.0,2017-02-01,Completed,MG,85.16
100472.0,473.0,2018-01-30,Completed,SP,196.27
100473.0,474.0,2017-08-17,Completed,MG,228.01
100474.0,475.0,2018-08-25,Completed,RJ,163.14
100475.0,476.0,2017-11-24,Completed,SP,152.52
100476.0,477.0,2018-01-13,Completed,RJ,116.29
100477.0,478.0,2016-10-08,Completed,MG,159.3
100478.0,479.0,2016-09-25,Completed,SP,205.79
100479.0,480.0,2016-10-03,Completed,PE,134.15
100480.0,481.0,2018-01-07,Completed,SP,79.01
100481.0,482.0,2017-03-17,Completed,SP,203.43
100482.0,483.0,2016-10-14,Completed,RJ,121.91
100483.0,484.0,2018-07-27,Completed,BA,122.57
100484.0,485.0,2017-10-07,Completed,SP,104.6
100485.0,486.0,2016-09-14,Completed,RS,155.85
100486.0,487.0,2017-09-02,Completed,PE,119.84
100487.0,488.0,2018-05-13,Completed,DF,161.14
100488.0,489.0,2016-09-08,Completed,SP,85.26
100489.0,490.0,2017-12-22,Completed,PE,178.24
100490.0,491.0,2018-04-05,Completed,SP,55.6
100491.0,492.0,2017-12-13,Completed,PE,100.22
100492.0,493.0,2017-07-14,Completed,SP,121.96
100493.0,494.0,2017-07-06,Completed,MG,90.79
100494.0,495.0,2016-09-22,Completed,SP,98.27
100495.0,496.0,2018-03-14,Completed,RS,127.47
100496.0,497.0,2017-04-13,Completed,PR,76.47
100497.0,498.0,2018-05-29,Completed,PE,171.47
100498.0,499.0,2018-06-24,Completed,SC,161.27
100499.0,500.0,2018-01-18,Completed,MG,209.09
100500.0,501.0,2017-12-23,Completed,GO,86.46
100501.0,502.0,2018-03-22,Completed,SP,106.81
100502.0,503.0,2017-08-23,Completed,SP,126.85
100503.0,504.0,2017-05-04,Completed,SP,210.42
100504.0,505.0,2018-03-09,Completed,PE,74.8
100505.0,506.0,2017-07-18,Completed,PE,156.55
100506.0,507.0,2017-05-03,Completed,PR,125.08
100507.0,508.0,2018-08-18,Completed,SP,110.64
100508.0,509.0,2017-12-24,Completed,RJ,239.44
100509.0,510.0,2016-10-19,Completed,SP,50.11
100510.0,511.0,2018-01-31,Completed,MG,186.2
100511.0,512.0,2017-06-27,Completed,SP,140.39
100512.0,513.0,2017-12-25,Completed,RJ,104.5
100513.0,514.0,2017-12-13,Completed,RJ,107.97
